migration_id,old_path,new_path,source_commit,source_sha256,target_sha256,content_change
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_e5_c001_s3b0_gate.py,tests/experiments/e5_c001_s3b0/test_e5_c001_s3b0_gate.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,9316dcede28ee6aadf40b5ce2909009de742557c577ce5f935e35678f01fdb0a,82d3ebe1685764adf8f00274e223cf508a446bca1354014806d72615bc3038ea,current_paths_and_imports
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_e5_c001_s3b0_hsweep.py,tests/experiments/e5_c001_s3b0/test_e5_c001_s3b0_hsweep.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,5ab805d9547267bb3aae5d001763c8b3542b0c8f235a24fdcd96d794ae41fc97,63afb3824dae400522eff8323c1e77b652305dcd8e4b52c65e53903358fb5e93,current_paths_and_imports
P2-CODE-IA-01,phases/p2-gsjso/scripts/test_e5_c001_s3b0_seed.py,tests/experiments/e5_c001_s3b0/test_e5_c001_s3b0_seed.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,d0c5e24b6686c49554987804115c216fc7e0c3a8cee9f048bbda0538c1997bd4,790e35088bc7b14aa134679b2603737d43feab24d37a9ee858e8085212ea007e,current_paths_and_imports
P2-CODE-IA-01,phases/p2-gsjso/scripts/pilot_1wave_binding_audit.py,scripts/experiments/pilot_1wave/pilot_1wave_binding_audit.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,9bb3134bd13b8823c297ac6d99870146b91b032586c4356f51fe8d159e8fd012,9bb3134bd13b8823c297ac6d99870146b91b032586c4356f51fe8d159e8fd012,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/pilot_1wave_checkpoint_verify.py,scripts/experiments/pilot_1wave/pilot_1wave_checkpoint_verify.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,73d401dc3ea659b1dc2c13edadf249eed2b36e66cf5bbec599d26719366cacbe,73d401dc3ea659b1dc2c13edadf249eed2b36e66cf5bbec599d26719366cacbe,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/pilot_1wave_driver.py,scripts/experiments/pilot_1wave/pilot_1wave_driver.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,9448d8f0141763f0d6e68a3cde60072069556683339a840af401392db2a9e777,0b4725159cf64a842faf8e7f3e086536e651f88ff58a8ce293c6e6fa3616a956,current_paths_imports_and_execution_contract
P2-CODE-IA-01,phases/p2-gsjso/scripts/pilot_1wave_loss_cursor_aggregate.py,scripts/experiments/pilot_1wave/pilot_1wave_loss_cursor_aggregate.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,d5bd5652017711cf0a0dd2bb205669782b12f3683b1e25471f9ffd4c2d801131,d5bd5652017711cf0a0dd2bb205669782b12f3683b1e25471f9ffd4c2d801131,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/pilot_1wave_mask_qa.py,scripts/experiments/pilot_1wave/pilot_1wave_mask_qa.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,51aa24ff7f91b1071ed8e590711c21d377efc3a58208d040116f1c3bbfa228d8,51aa24ff7f91b1071ed8e590711c21d377efc3a58208d040116f1c3bbfa228d8,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/pilot_1wave_omnidata_normals.py,scripts/experiments/pilot_1wave/pilot_1wave_omnidata_normals.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,f4c76343ead65aa91c4a925e3d07442b3a541c1f7c66c46c0314b58685f20fc8,f4c76343ead65aa91c4a925e3d07442b3a541c1f7c66c46c0314b58685f20fc8,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/pilot_1wave_pilot_set.py,scripts/experiments/pilot_1wave/pilot_1wave_pilot_set.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,e28cf4a372047559211e13f1aa5fd875bdcdbcdcc68b1d0c74c3435edccfc065,e28cf4a372047559211e13f1aa5fd875bdcdbcdcc68b1d0c74c3435edccfc065,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/pilot_1wave_plane_calibration.py,scripts/experiments/pilot_1wave/pilot_1wave_plane_calibration.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,5153446e3ffd63659e9a24b2dd1b4dfb60489cd0cb82f89cba43156583e21e25,5cb74a5c24fc3df4cb5bf6445d633402e81ebf0bf458154c65d92b5d29fc63bb,current_paths_and_imports
P2-CODE-IA-01,phases/p2-gsjso/scripts/pilot_1wave_plane_masks.py,scripts/experiments/pilot_1wave/pilot_1wave_plane_masks.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,88a85f69f41000574938fd64de4244ee90054a1f559d8f3b73da79b8e705f6e6,88a85f69f41000574938fd64de4244ee90054a1f559d8f3b73da79b8e705f6e6,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/pilot_1wave_postprocess_driver.py,scripts/experiments/pilot_1wave/pilot_1wave_postprocess_driver.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,8ccf1755127058abb4005e816efaca0ad38451dfd04d4e7f466f783c1dd3cd25,64e174f71c2ee1b8350196baffcd968e2efddeaaed512c5e4038a205393984c4,current_paths_imports_and_execution_contract
P2-CODE-IA-01,phases/p2-gsjso/scripts/pilot_1wave_prepare.py,scripts/experiments/pilot_1wave/pilot_1wave_prepare.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,3261efbe522557eb64444209df0f0806d5f7e5071be6b8bb8fac383d80250461,3261efbe522557eb64444209df0f0806d5f7e5071be6b8bb8fac383d80250461,none
P2-CODE-IA-01,phases/p2-gsjso/scripts/pilot_1wave_readout_lineage.py,scripts/experiments/pilot_1wave/pilot_1wave_readout_lineage.py,52d28af4d1f20b5ceec6de8b6ef62cf374b0b8f2,69a6e037c7c9c22ebc97a2e30abca24d6c4c8d05a4b70a412f7e128c7bdc6d80,69a6e037c7c9c22ebc97a2e30abca24d6c4c8d05a4b70a412f7e128c7bdc6d80,none
