variant,arm,outcome,outcome_kind,spec,fit_type,n,predictor,coef,se,ci_low,ci_high,status
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_only,huber_rlm,123,coverage_frac_reg,0.192064,0.066432,0.061857,0.322271,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_only,huber_rlm,123,local_plane_rms_m,0.084340,0.058312,-0.029952,0.198632,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_only,huber_rlm,123,floater_frac,-0.098668,0.055598,-0.207639,0.010303,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_only,huber_rlm,123,label_proxy_frac_all,-0.103797,0.059802,-0.221008,0.013414,ok
robust_exclusion,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,176,median_incidence_deg,-0.067986,0.028517,-0.123879,-0.012094,ok
robust_exclusion,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,176,median_pair_angle_deg,0.207044,0.036074,0.136339,0.277748,ok
robust_exclusion,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,176,n_views_nadir,0.140170,0.043375,0.055155,0.225184,ok
robust_exclusion,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,176,recon_score_median,-0.156477,0.046807,-0.248219,-0.064735,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,169,median_incidence_deg,-0.117813,0.039381,-0.195000,-0.040626,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,169,median_pair_angle_deg,0.331177,0.049273,0.234602,0.427752,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,169,n_views_nadir,0.213536,0.058098,0.099663,0.327408,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,169,recon_score_median,-0.254704,0.063477,-0.379119,-0.130288,ok
robust_exclusion,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,130,pt_density_m2_reg,0.061493,0.056078,-0.048420,0.171407,ok
robust_exclusion,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,130,coverage_frac_reg,0.105619,0.055445,-0.003052,0.214291,ok
robust_exclusion,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,130,local_plane_rms_m,0.093534,0.041877,0.011454,0.175613,ok
robust_exclusion,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,130,floater_frac,-0.026980,0.039600,-0.104596,0.050636,ok
robust_exclusion,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,130,label_proxy_frac_all,-0.014395,0.041078,-0.094908,0.066118,ok
robust_exclusion,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,130,median_incidence_deg,0.001645,0.046950,-0.090377,0.093668,ok
robust_exclusion,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,130,median_pair_angle_deg,0.132204,0.051681,0.030910,0.233498,ok
robust_exclusion,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,130,n_views_nadir,0.010350,0.065459,-0.117950,0.138650,ok
robust_exclusion,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,130,recon_score_median,-0.152101,0.060909,-0.271482,-0.032720,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,123,pt_density_m2_reg,0.062445,0.071967,-0.078611,0.203500,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,123,coverage_frac_reg,0.185441,0.072725,0.042900,0.327981,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,123,local_plane_rms_m,0.130018,0.057293,0.017724,0.242312,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,123,floater_frac,-0.051173,0.053642,-0.156312,0.053966,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,123,label_proxy_frac_all,-0.038467,0.055780,-0.147795,0.070861,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,123,median_incidence_deg,-0.004066,0.062916,-0.127381,0.119250,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,123,median_pair_angle_deg,0.194098,0.067508,0.061783,0.326414,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,123,n_views_nadir,0.014785,0.087528,-0.156770,0.186340,ok
robust_exclusion_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,123,recon_score_median,-0.243538,0.080896,-0.402095,-0.084981,ok
robust_exclusion,raw_lidar,assembled,binary,attributes_only,logistic,195,pt_density_m2_reg,-0.149846,0.282008,-0.702583,0.402890,max_iter
robust_exclusion,raw_lidar,assembled,binary,attributes_only,logistic,195,coverage_frac_reg,0.317753,0.183904,-0.042698,0.678204,max_iter
robust_exclusion,raw_lidar,assembled,binary,attributes_only,logistic,195,local_plane_rms_m,0.017487,0.293751,-0.558265,0.593238,max_iter
robust_exclusion,raw_lidar,assembled,binary,attributes_only,logistic,195,floater_frac,-0.044078,0.330313,-0.691492,0.603336,max_iter
robust_exclusion,raw_lidar,assembled,binary,attributes_only,logistic,195,label_proxy_frac_all,964.046486,686.849597,-382.178725,2310.271696,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,attributes_only,logistic,185,pt_density_m2_reg,-0.467901,0.391727,-1.235687,0.299884,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,attributes_only,logistic,185,coverage_frac_reg,0.514614,0.285072,-0.044127,1.073355,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,attributes_only,logistic,185,local_plane_rms_m,0.000177,0.416594,-0.816348,0.816701,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,attributes_only,logistic,185,floater_frac,1.687537,1.527505,-1.306372,4.681447,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,attributes_only,logistic,185,label_proxy_frac_all,949.937073,703.948470,-429.801929,2329.676075,max_iter
robust_exclusion,raw_lidar,assembled,binary,observation_only,logistic,196,median_incidence_deg,-0.533372,0.282374,-1.086826,0.020081,ok
robust_exclusion,raw_lidar,assembled,binary,observation_only,logistic,196,median_pair_angle_deg,0.565375,0.421109,-0.259999,1.390748,ok
robust_exclusion,raw_lidar,assembled,binary,observation_only,logistic,196,n_views_nadir,0.662028,0.723991,-0.756995,2.081051,ok
robust_exclusion,raw_lidar,assembled,binary,observation_only,logistic,196,recon_score_median,0.354213,0.505096,-0.635775,1.344201,ok
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,observation_only,logistic,181,median_incidence_deg,-0.759856,0.532488,-1.803533,0.283821,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,observation_only,logistic,181,median_pair_angle_deg,0.626462,0.908593,-1.154381,2.407305,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,observation_only,logistic,181,n_views_nadir,350.079038,591.392615,-809.050487,1509.208563,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,observation_only,logistic,181,recon_score_median,0.294696,0.949141,-1.565620,2.155012,max_iter
robust_exclusion,raw_lidar,assembled,binary,attributes_plus_observation,logistic,195,pt_density_m2_reg,-0.736429,0.370261,-1.462139,-0.010718,max_iter
robust_exclusion,raw_lidar,assembled,binary,attributes_plus_observation,logistic,195,coverage_frac_reg,0.349367,0.188349,-0.019796,0.718530,max_iter
robust_exclusion,raw_lidar,assembled,binary,attributes_plus_observation,logistic,195,local_plane_rms_m,0.103279,0.366771,-0.615592,0.822151,max_iter
robust_exclusion,raw_lidar,assembled,binary,attributes_plus_observation,logistic,195,floater_frac,-0.288185,0.392428,-1.057343,0.480973,max_iter
robust_exclusion,raw_lidar,assembled,binary,attributes_plus_observation,logistic,195,label_proxy_frac_all,553.899847,686.761236,-792.152175,1899.951870,max_iter
robust_exclusion,raw_lidar,assembled,binary,attributes_plus_observation,logistic,195,median_incidence_deg,-0.496168,0.311449,-1.106609,0.114272,max_iter
robust_exclusion,raw_lidar,assembled,binary,attributes_plus_observation,logistic,195,median_pair_angle_deg,0.418522,0.514209,-0.589327,1.426370,max_iter
robust_exclusion,raw_lidar,assembled,binary,attributes_plus_observation,logistic,195,n_views_nadir,3.007281,2.603305,-2.095196,8.109758,max_iter
robust_exclusion,raw_lidar,assembled,binary,attributes_plus_observation,logistic,195,recon_score_median,0.702310,0.635046,-0.542379,1.947000,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,attributes_plus_observation,logistic,178,pt_density_m2_reg,-4.952617,2.451473,-9.757505,-0.147730,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,attributes_plus_observation,logistic,178,coverage_frac_reg,5.707053,3.532081,-1.215826,12.629932,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,attributes_plus_observation,logistic,178,local_plane_rms_m,0.254159,1.284018,-2.262516,2.770834,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,attributes_plus_observation,logistic,178,floater_frac,5.042222,4.748736,-4.265301,14.349745,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,attributes_plus_observation,logistic,178,label_proxy_frac_all,90.834163,744.453288,-1368.294281,1549.962607,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,attributes_plus_observation,logistic,178,median_incidence_deg,-1.290015,0.902629,-3.059169,0.479138,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,attributes_plus_observation,logistic,178,median_pair_angle_deg,1.749334,1.445916,-1.084661,4.583328,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,attributes_plus_observation,logistic,178,n_views_nadir,282.784942,620.563837,-933.520178,1499.090061,max_iter
robust_exclusion_cook_excluded,raw_lidar,assembled,binary,attributes_plus_observation,logistic,178,recon_score_median,1.099172,1.757929,-2.346369,4.544713,max_iter
robust_exclusion,raw_lidar,val3dity_valid,binary,attributes_only,logistic,175,pt_density_m2_reg,-0.429321,0.341772,-1.099194,0.240552,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,attributes_only,logistic,175,coverage_frac_reg,0.544457,0.411284,-0.261660,1.350574,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,attributes_only,logistic,175,local_plane_rms_m,-0.295849,0.350284,-0.982406,0.390708,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,attributes_only,logistic,175,floater_frac,0.049820,0.263756,-0.467143,0.566782,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,attributes_only,logistic,175,label_proxy_frac_all,0.062167,0.332699,-0.589923,0.714257,ok
robust_exclusion_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_only,logistic,164,pt_density_m2_reg,-0.750232,0.734692,-2.190228,0.689765,max_iter
robust_exclusion_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_only,logistic,164,coverage_frac_reg,0.618799,0.391779,-0.149088,1.386687,max_iter
robust_exclusion_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_only,logistic,164,local_plane_rms_m,-0.142119,0.602688,-1.323388,1.039150,max_iter
robust_exclusion_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_only,logistic,164,floater_frac,-0.029714,0.485105,-0.980520,0.921091,max_iter
robust_exclusion_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_only,logistic,164,label_proxy_frac_all,726.865530,748.901139,-740.980702,2194.711762,max_iter
robust_exclusion,raw_lidar,val3dity_valid,binary,observation_only,logistic,176,median_incidence_deg,0.028241,0.291849,-0.543782,0.600265,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,observation_only,logistic,176,median_pair_angle_deg,-0.464451,0.326903,-1.105180,0.176278,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,observation_only,logistic,176,n_views_nadir,-0.101023,0.443867,-0.971003,0.768957,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,observation_only,logistic,176,recon_score_median,0.297676,0.474114,-0.631586,1.226939,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,175,pt_density_m2_reg,-0.390154,0.355335,-1.086611,0.306302,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,175,coverage_frac_reg,0.536882,0.431380,-0.308623,1.382387,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,175,local_plane_rms_m,-0.326042,0.354012,-1.019905,0.367820,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,175,floater_frac,0.072321,0.276315,-0.469256,0.613898,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,175,label_proxy_frac_all,0.133014,0.343075,-0.539414,0.805441,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,175,median_incidence_deg,-0.055679,0.328775,-0.700078,0.588719,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,175,median_pair_angle_deg,-0.423128,0.369806,-1.147947,0.301691,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,175,n_views_nadir,-0.118658,0.487466,-1.074093,0.836776,ok
robust_exclusion,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,175,recon_score_median,0.273548,0.517995,-0.741723,1.288819,ok
robust_exclusion_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,159,pt_density_m2_reg,-0.332822,938.653633,-1840.093942,1839.428298,max_iter
robust_exclusion_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,159,coverage_frac_reg,3.470634,820.943961,-1605.579530,1612.520798,max_iter
robust_exclusion_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,159,local_plane_rms_m,-0.539363,925.340338,-1814.206427,1813.127700,max_iter
robust_exclusion_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,159,floater_frac,0.544251,881.082248,-1726.376956,1727.465458,max_iter
robust_exclusion_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,159,label_proxy_frac_all,-0.058392,827.276553,-1621.520436,1621.403652,max_iter
robust_exclusion_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,159,median_incidence_deg,-0.554722,888.897862,-1742.794531,1741.685088,max_iter
robust_exclusion_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,159,median_pair_angle_deg,0.149220,1033.194436,-2024.911874,2025.210314,max_iter
robust_exclusion_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,159,n_views_nadir,-1.216472,1274.975815,-2500.169069,2497.736124,max_iter
robust_exclusion_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,159,recon_score_median,1.509417,1419.505072,-2780.720525,2783.739358,max_iter
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,175,pt_density_m2_reg,0.137097,0.068406,0.003020,0.271173,ok
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,175,coverage_frac_reg,-0.174761,0.061083,-0.294484,-0.055038,ok
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,175,local_plane_rms_m,0.384237,0.068347,0.250278,0.518197,ok
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,175,floater_frac,-0.082525,0.063874,-0.207717,0.042668,ok
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,175,label_proxy_frac_all,0.019838,0.060319,-0.098387,0.138063,ok
robust_exclusion_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,166,pt_density_m2_reg,0.201674,0.072894,0.058801,0.344546,ok
robust_exclusion_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,166,coverage_frac_reg,-0.151001,0.078770,-0.305390,0.003388,ok
robust_exclusion_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,166,local_plane_rms_m,0.374717,0.072411,0.232792,0.516642,ok
robust_exclusion_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,166,floater_frac,-0.135826,0.076201,-0.285180,0.013527,ok
robust_exclusion_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,166,label_proxy_frac_all,-0.012297,0.065875,-0.141412,0.116817,ok
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,175,median_incidence_deg,-0.111714,0.065615,-0.240320,0.016892,ok
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,175,median_pair_angle_deg,0.168064,0.077004,0.017135,0.318992,ok
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,175,n_views_nadir,0.347016,0.098246,0.154453,0.539578,ok
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,175,recon_score_median,-0.417187,0.105784,-0.624523,-0.209851,ok
robust_exclusion_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,167,median_incidence_deg,-0.134098,0.070668,-0.272607,0.004412,ok
robust_exclusion_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,167,median_pair_angle_deg,0.206191,0.083781,0.041979,0.370402,ok
robust_exclusion_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,167,n_views_nadir,0.439528,0.105231,0.233274,0.645781,ok
robust_exclusion_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,167,recon_score_median,-0.562000,0.111678,-0.780889,-0.343110,ok
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,175,pt_density_m2_reg,0.160330,0.068815,0.025452,0.295207,ok
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,175,coverage_frac_reg,-0.145625,0.057954,-0.259215,-0.032034,ok
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,175,local_plane_rms_m,0.354601,0.064910,0.227378,0.481824,ok
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,175,floater_frac,-0.050821,0.062335,-0.172999,0.071356,ok
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,175,label_proxy_frac_all,0.013635,0.058689,-0.101394,0.128665,ok
robust_exclusion,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,175,median_incidence_deg,-0.013746,0.063312,-0.137837,0.110345,ok
