source_id,source_role,condition_id,seed,building_id,prediction_roof_surface_count,published_score_time_z_shift_m,published_rms_m,recomputed_zero_shift_rms_m,canonical_shift_m,datum_corrected_rms_m,published_hausdorff_m,recomputed_zero_shift_hausdorff_m,datum_corrected_hausdorff_m
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907186,0,0.0,,,-45.7,,,,
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907188,0,0.0,,,-45.7,,,,
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907195,0,0.0,,,-45.7,,,,
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907196,4,0.0,43.363283106,43.36328310639293,-45.7,3.2332423855115318,50.530160031,50.53016003050038,5.213335321406703
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907198,1,0.0,80.461403314,80.46140331351945,-45.7,36.440029338641594,103.714852856,103.71485285633992,58.01485285633987
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907201,1,0.0,39.121080686,39.121080686433736,-45.7,17.78356463625689,62.29742324,62.2974232403086,39.93921537594366
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907202,0,0.0,,,-45.7,,,,
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907204,2,0.0,60.915800066,60.9158000656262,-45.7,15.266073844165199,62.570105751,62.57010575147626,16.870105751476217
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907205,0,0.0,,,-45.7,,,,
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907206,1,0.0,44.582527613,44.5825276128499,-45.7,1.6990008935143175,47.787485947,47.787485946591346,3.531361518134986
04a_seed1001,honest,04a,1001,DEBY_LOD2_4908168,0,0.0,,,-45.7,,,,
04a_seed1001,honest,04a,1001,DEBY_LOD2_4908178,0,0.0,,,-45.7,,,,
04a_seed1001,honest,04a,1001,DEBY_LOD2_60098,0,0.0,,,-45.7,,,,
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907207,4,0.0,45.705511454,45.705511454466034,-45.7,2.288634871012481,62.362037256,62.36203725587518,16.662037255875134
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907165,0,0.0,,,-45.7,,,,
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907177,0,0.0,,,-45.7,,,,
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907179,0,0.0,,,-45.7,,,,
04a_seed1001,honest,04a,1001,DEBY_LOD2_42364665,0,0.0,,,-45.7,,,,
04a_seed1001,honest,04a,1001,DEBY_LOD2_4906965,20,0.0,52.445464775,52.445464775291406,-45.7,9.311688703105249,65.347673381,65.34767338088727,19.647673380887227
04a_seed1001,honest,04a,1001,DEBY_LOD2_42364667,2,0.0,56.364439761,56.36443976123625,-45.7,10.749330919993834,59.486908075,59.48690807548212,13.786908075482074
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907176,0,0.0,,,-45.7,,,,
04a_seed1001,honest,04a,1001,DEBY_LOD2_4907180,2,0.0,45.112363439,45.112363438519615,-45.7,0.9826406336609895,46.456541614,46.456541614150524,2.4459990369568914
04a_seed1001,honest,04a,1001,DEBY_LOD2_4906967,9,0.0,50.175899864,50.17589986404898,-45.7,6.2893559132361325,73.302685868,73.30268586763987,27.60268586763982
04a_seed1001,honest,04a,1001,DEBY_LOD2_4908023,1,0.0,66.246425165,66.24642516475211,-45.7,20.549675279206056,67.080136701,67.08013670100468,21.38013670100463
04a_seed1001,honest,04a,1001,DEBY_LOD2_4908024,0,0.0,,,-45.7,,,,
04a_seed1002,honest,04a,1002,DEBY_LOD2_4906966,45,0.0,47.707029284,47.70702928423855,-45.7,7.240526088329074,80.962682524,80.96268252437551,35.262682524375464
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907178,1,0.0,39.029924837,39.02992483690062,-45.7,6.7235419115476835,40.337010415,40.33701041469487,8.151900260689104
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907183,7,0.0,41.502054246,41.50205424574149,-45.7,5.422945295011663,49.998828191,49.99882819076868,10.666233083306906
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907184,12,0.0,43.68920878,43.68920877986711,-45.7,2.272377936597471,46.699025743,46.69902574273408,4.451498321178974
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907185,1,0.0,49.708347354,49.708347353778585,-45.7,4.617125368402491,56.652500817,56.65250081739623,10.952500817396185
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907186,0,0.0,,,-45.7,,,,
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907188,0,0.0,,,-45.7,,,,
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907195,0,0.0,,,-45.7,,,,
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907196,10,0.0,43.602273936,43.60227393554543,-45.7,2.3667580415636476,46.004095382,46.00409538177962,5.212311137430902
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907198,1,0.0,47.892140276,47.89214027622871,-45.7,2.398698160223265,50.248943778,50.248943777945215,4.548943777945169
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907201,3,0.0,44.942697305,44.94269730473852,-45.7,0.9800408192051595,45.761681784,45.76168178357807,2.105413123782114
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907202,0,0.0,,,-45.7,,,,
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907204,5,0.0,42.551096932,42.55109693221606,-45.7,3.5396411319770267,45.688868007,45.6888680074527,7.1540433657704625
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907205,0,0.0,,,-45.7,,,,
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907206,1,0.0,40.784927423,40.78492742277851,-45.7,4.925469898186182,41.385650053,41.38565005261455,5.4793555375775895
04a_seed1002,honest,04a,1002,DEBY_LOD2_4908168,0,0.0,,,-45.7,,,,
04a_seed1002,honest,04a,1002,DEBY_LOD2_4908178,0,0.0,,,-45.7,,,,
04a_seed1002,honest,04a,1002,DEBY_LOD2_60098,0,0.0,,,-45.7,,,,
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907207,2,0.0,47.813262926,47.81326292623136,-45.7,2.2234588895357716,49.548265253,49.54826525255896,3.8482652525589174
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907165,0,0.0,,,-45.7,,,,
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907177,0,0.0,,,-45.7,,,,
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907179,2,0.0,40.333748678,40.33374867789541,-45.7,5.511425276513196,42.215608368,42.21560836750302,7.587282902172092
04a_seed1002,honest,04a,1002,DEBY_LOD2_42364665,8,0.0,45.541309736,45.541309735599654,-45.7,1.95077214590307,53.006412432,53.00641243237283,7.306412432372781
04a_seed1002,honest,04a,1002,DEBY_LOD2_4906965,126,0.0,54.237111892,54.237111891938525,-45.7,13.934364037155657,83.62737827,83.62737827015644,37.927378270156396
04a_seed1002,honest,04a,1002,DEBY_LOD2_42364667,4,0.0,49.195175639,49.19517563948587,-45.7,8.440129727880429,62.829594554,62.829594554165965,17.12959455416592
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907176,0,0.0,,,-45.7,,,,
04a_seed1002,honest,04a,1002,DEBY_LOD2_4907180,2,0.0,43.267904398,43.26790439807007,-45.7,3.599575297923185,46.39812961,46.398129610304636,6.735030066214563
04a_seed1002,honest,04a,1002,DEBY_LOD2_4906967,33,0.0,74.386061685,74.38606168522936,-45.7,31.792642574283306,92.772330747,92.77233074698302,47.07233074698297
04a_seed1002,honest,04a,1002,DEBY_LOD2_4908023,1,0.0,44.68834792,44.68834791991498,-45.7,1.320959108351987,46.368659434,46.36865943386715,2.7304335968227633
04a_seed1002,honest,04a,1002,DEBY_LOD2_4908024,0,0.0,,,-45.7,,,,
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4906966,46,0.0,46.974274995,46.9742749954183,-45.7,5.892399829260708,62.916847839,62.91684783943549,17.709611527965876
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907178,0,0.0,,,-45.7,,,,
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907183,4,0.0,42.079446933,42.07944693301417,-45.7,3.938412035149609,45.894383728,45.89438372809013,6.1402197762629385
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907184,15,0.0,41.79968673,41.79968673009633,-45.7,4.746704344423584,46.36044547,46.36044547019378,12.284222012369014
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907185,2,0.0,43.53623697,43.53623697041637,-45.7,4.899874229146509,54.595996266,54.59599626602812,11.281033470625857
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907186,1,0.0,51.514799254,51.514799254459874,-45.7,10.858334380461281,70.473443065,70.47344306523325,24.77344306523321
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907188,1,0.0,42.140344639,42.140344638764276,-45.7,6.551287397024088,55.069800111,55.06980011109283,14.08637190428044
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907195,1,0.0,52.010639018,52.01063901845949,-45.7,7.374557570098644,62.277707024,62.277707024430356,16.57770702443031
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907196,19,0.0,43.668835912,43.66883591246533,-45.7,2.791153333698304,63.031386263,63.03138626323039,17.331386263230343
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907198,1,0.0,46.05338342,46.05338342047782,-45.7,1.4987464336481768,50.770795252,50.77079525201623,5.0707952520161825
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907201,8,0.0,44.083772446,44.08377244581388,-45.7,2.0799424724212354,47.118071261,47.11807126141093,4.726403456444245
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907202,0,0.0,,,-45.7,,,,
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907204,8,0.0,42.476637479,42.47663747852609,-45.7,3.669431931557124,46.663317244,46.66331724415045,6.7575078877600845
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907205,0,0.0,,,-45.7,,,,
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907206,5,0.0,44.203914196,44.20391419642728,-45.7,1.9870838056867792,46.709825858,46.70982585750323,6.818356141259073
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4908168,0,0.0,,,-45.7,,,,
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4908178,0,0.0,,,-45.7,,,,
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_60098,0,0.0,,,-45.7,,,,
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907207,7,0.0,45.723320028,45.72332002803716,-45.7,1.6200375385167283,48.997175764,48.99717576360217,6.322456691166849
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907165,0,0.0,,,-45.7,,,,
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907177,0,0.0,,,-45.7,,,,
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907179,2,0.0,42.287447998,42.28744799766525,-45.7,4.0900523869858025,46.557893149,46.55789314926869,7.9282965014423326
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_42364665,6,0.0,45.542629204,45.54262920356796,-45.7,2.098620772512965,69.842,69.84199999999998,24.14199999999994
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4906965,99,0.0,44.787374425,44.78737442504379,-45.7,3.8348069055462095,59.413218793,59.41321879345276,16.976167671110034
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_42364667,8,0.0,47.816920961,47.81692096147326,-45.7,6.021567426829848,69.817764415,69.81776441509828,24.117764415098236
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907176,0,0.0,,,-45.7,,,,
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4907180,5,0.0,45.040129272,45.04012927186875,-45.7,1.9997595149434224,48.273949192,48.27394919155404,5.61316823470986
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4906967,89,0.0,52.1283673,52.1283673000826,-45.7,10.503763933000798,75.512251296,75.51225129561067,29.812251295610622
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4908023,1,0.0,45.664058795,45.664058795205975,-45.7,0.4294790779469483,46.560051581,46.560051580809954,0.9479095895131877
04b_seed1001,seg_upperbound,04b,1001,DEBY_LOD2_4908024,1,0.0,45.42284775,45.42284775002662,-45.7,0.49956007084287457,46.239818034,46.239818033638585,1.1111259647976794
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4906966,51,0.0,110.74694397,110.74694396953781,-45.7,99.22277212570354,5764.45212128,5764.452121279846,5810.152121279847
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907178,0,0.0,,,-45.7,,,,
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907183,6,0.0,43.5918058,43.59180579998933,-45.7,3.2694085967827666,62.167015375,62.167015375036954,16.467015375036908
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907184,9,0.0,43.377290997,43.37729099701429,-45.7,2.846720616300774,61.043696866,61.04369686632333,15.343696866323285
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907185,0,0.0,,,-45.7,,,,
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907186,0,0.0,,,-45.7,,,,
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907188,0,0.0,,,-45.7,,,,
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907195,0,0.0,,,-45.7,,,,
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907196,13,0.0,42.051350787,42.05135078677526,-45.7,5.118732062675573,64.294126033,64.29412603268997,18.59412603268993
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907198,0,0.0,,,-45.7,,,,
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907201,10,0.0,44.874066698,44.87406669800876,-45.7,5.984301152909939,63.503668308,63.50366830773885,17.803668307738803
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907202,0,0.0,,,-45.7,,,,
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907204,9,0.0,43.249503232,43.249503232174135,-45.7,4.71379728819313,62.744750327,62.744750327166116,17.04475032716607
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907205,0,0.0,,,-45.7,,,,
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907206,4,0.0,43.074636945,43.07463694488185,-45.7,3.51729795862118,63.250852554,63.25085255393276,17.550852553932714
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4908168,0,0.0,,,-45.7,,,,
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4908178,0,0.0,,,-45.7,,,,
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_60098,0,0.0,,,-45.7,,,,
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907207,1,0.0,62.710466543,62.71046654345411,-45.7,17.01226430217577,63.164087622,63.164087621920544,17.4640876219205
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907165,0,0.0,,,-45.7,,,,
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907177,0,0.0,,,-45.7,,,,
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907179,1,0.0,46.842713238,46.84271323830299,-45.7,1.176644481904715,47.134837345,47.134837345268465,1.43483734526842
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_42364665,7,0.0,52.45936025,52.459360249541135,-45.7,11.885408085319817,69.442,69.44200000000001,23.741999999999962
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4906965,108,0.0,53.857387169,53.85738716942403,-45.7,10.405419772225361,65.219304304,65.21930430439966,19.90442966115654
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_42364667,6,0.0,49.156208366,49.15620836600957,-45.7,7.999206148739876,69.537487017,69.53748701706343,23.83748701706338
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907176,0,0.0,,,-45.7,,,,
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4907180,6,0.0,52.60662322,52.6066232200716,-45.7,11.234189438206828,69.202555749,69.20255574908924,23.502555749089197
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4906967,51,0.0,63.341281402,63.34128140199886,-45.7,19.322782147044315,75.618311223,75.61831122272554,29.918311222725492
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4908023,1,0.0,46.604297804,46.604297804002435,-45.7,0.9435943817769881,47.13983996,47.139839960031736,1.4398399600316907
04b_seed1002,seg_upperbound,04b,1002,DEBY_LOD2_4908024,0,0.0,,,-45.7,,,,
