building_id,group_id,split,method_id,run_id,operation_id,criterion_version,reference_provenance,component_id,operation_unit_id,G0_generated,G1_schema_semantic,G1_check_class,G1_failure_reasons,geometry_ring_diagnostic,geometry_ring_diagnostic_class,G2_geometry_topology_valid,G2_null_reason,G3_roof_structure_acceptable,G4_geometric_accuracy_acceptable,PASS_usable,threshold_null_reason,attempt_count,retry_count,runtime_seconds,peak_memory_bytes,peak_memory_unavailable_reason,input_point_count,roofer_input_point_count,output_bytes,reference_cell_count,vertically_scored_cell_count,reference_vertical_coverage,height_error_signed_mean_m,height_error_signed_median_m,height_error_mae_m,RMSZ_m,RMSXY_m,surface_distance_rmse_m,surface_distance_p95_m,normal_angular_error_median_deg,normal_angular_error_p95_deg,failure_reasons
DEBY_LOD2_4959322,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,283,283,1.0,-1.514238869257975,-1.7124999999999773,1.5662848056537315,1.7931215074935989,0.0,1.7931215074935998,2.8125500000000327,24.30967834269309,26.694656303524937,
DEBY_LOD2_4959322,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,283,283,1.0,-0.8262388692579887,-1.024499999999989,1.0962826855123886,1.266900176232194,0.0,1.2669001762321932,2.1245500000000446,24.30967834269309,26.694656303524937,
DEBY_LOD2_4959323,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,1341,1341,1.0,-1.1908535421327613,-2.256399999999985,3.2741075316927875,4.700219126199107,0.0,4.700219126199108,14.428899999999999,22.43436289670683,25.09916361967795,
DEBY_LOD2_4959323,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,1341,1341,1.0,-0.5028535421327739,-1.568399999999997,2.7318990305742266,4.574580785199147,0.0,4.574580785199147,15.116899999999987,22.43436289670683,25.09916361967795,
DEBY_LOD2_4959324,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,5,5,1.0,-1.350860000000057,-1.318399999999997,1.350860000000057,1.3693440509967367,0.0,1.3693440509967367,1.685240000000067,20.660226604281785,21.250326215123668,
DEBY_LOD2_4959324,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,5,5,1.0,-0.6628600000000688,-0.6304000000000087,0.6628600000000688,0.6997597945010064,0.0,0.6997597945010064,0.9972400000000788,20.660226604281785,21.250326215123668,
DEBY_LOD2_4959325,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,24,24,1.0,19.3371083333333,19.43384999999995,19.3371083333333,19.34157690499059,0.0,19.3415769049906,19.80155999999993,6.094528768504375,15.833989893526189,
DEBY_LOD2_4959325,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,24,24,1.0,20.025108333333296,20.121849999999995,20.025108333333296,20.02942341252818,0.0,20.02942341252817,20.48955999999992,6.094528768504375,15.833989893526189,
DEBY_LOD2_4959326,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,445,445,1.0,5.18948674157301,2.598899999999958,5.18948674157301,7.849423797958348,0.0,7.84942379795834,18.61687999999997,1.8389607877397536,7.942054132294347,
DEBY_LOD2_4959326,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,445,445,1.0,5.877486741572993,3.286899999999946,5.877486741572993,8.320308390700374,0.0,8.320308390700374,19.304879999999958,1.8389607877397536,7.942054132294347,
DEBY_LOD2_4959327,GROUP_32a743e7f900e7ae,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,102,102,1.0,1.40071960784312,1.4566500000000246,1.418621568627434,1.5992228857277073,0.0,1.599222885727698,2.5046299999999624,32.65467763854304,35.997752553639415,
DEBY_LOD2_4959327,GROUP_32a743e7f900e7ae,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,102,102,1.0,2.0887196078430983,2.144649999999956,2.0887196078430983,2.226712378963051,0.0,2.226712378963053,3.1926299999999506,32.65467763854304,35.997752553639415,
DEBY_LOD2_4959457,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,826,826,1.0,-2.6393426150121355,-1.2136500000000865,3.816916222760317,6.367279003383241,0.0,6.36727900338324,13.319349999999986,2.3231935021034475,8.722536040739596,
DEBY_LOD2_4959457,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,826,826,1.0,-1.9513426150121431,-0.5256500000000415,3.1755602905569345,6.1142334326282,0.0,6.1142334326282,12.631349999999998,2.3231935021034475,8.722536040739596,
DEBY_LOD2_4959458,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,410,410,1.0,-0.8121585365853945,-1.7818000000000325,2.247309756097583,4.025064507878777,0.0,4.025064507878774,2.9492800000000217,24.40416502622159,26.889203355614228,
DEBY_LOD2_4959458,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,410,410,1.0,-0.12415853658540295,-1.0938000000000443,1.8358878048780658,3.9442309955482973,0.0,3.944230995548296,2.2612800000000335,24.40416502622159,26.889203355614228,
DEBY_LOD2_4959459,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,6,6,1.0,-2.033666666666742,-1.9986000000000672,2.033666666666742,2.0428256052178435,0.0,2.042825605217822,2.2952500000000384,26.456286391952453,27.940646991971363,
DEBY_LOD2_4959459,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,6,6,1.0,-1.345666666666735,-1.310600000000079,1.345666666666735,1.3594686903346407,0.0,1.3594686903346407,1.6072500000000502,26.456286391952453,27.940646991971363,
DEBY_LOD2_4959460,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,3543,3543,1.0,4.640408862545839,0.8743999999999232,5.216326164267552,8.533667792850249,0.0,8.533667792850247,18.97578999999994,2.231433687811453,24.93950958321877,
DEBY_LOD2_4959460,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,3543,3543,1.0,5.328408862545827,1.5623999999999114,5.675069545582812,8.92647929441348,0.0,8.92647929441348,19.663789999999928,2.231433687811453,24.93950958321877,
DEBY_LOD2_4959461,GROUP_660281d563f14018,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,58,58,1.0,-2.855622413793134,-2.8313000000000557,2.855622413793134,2.858026345798099,0.0,2.8580263457980952,3.048580000000021,6.115448363533801,21.018077292287053,
DEBY_LOD2_4959461,GROUP_660281d563f14018,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_3b9ac290b64ed07a8b9b,C2_MVS|C2_MVS_COMP_3b9ac290b64ed07a8b9b,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,0.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,73697,191430,3514,58,58,1.0,-2.16762241379314,-2.1433000000000675,2.16762241379314,2.170788371052487,0.0,2.170788371052489,2.360580000000033,6.115448363533801,21.018077292287053,
DEBY_LOD2_4959793,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,97,97,1.0,14.74456701030925,14.755800000000022,14.74456701030925,14.749511983630406,0.0,14.749511983630407,15.30702000000001,16.02818281795741,18.994658877244444,
DEBY_LOD2_4959793,GROUP_37b5107f054e56e8,development,C2_MVS,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,INDEPENDENT_UAS_SCORE_ONLY,C2_MVS_COMP_727fcc5b8565a3fd387a,C2_MVS|C2_MVS_COMP_727fcc5b8565a3fd387a,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,310,7809,2894,97,97,1.0,-0.28443298969073955,-0.27320000000008804,0.38844948453608885,0.4761822753751519,0.0,0.47618227537515195,0.8537600000000112,16.02818281795741,18.994658877244444,
DEBY_LOD2_60042,GROUP_37b5107f054e56e8,development,C1_L_upper,P2-C1-C2-FEASIBILITY-PILOT-RECOVERY-R3-RUN-v1,5c34f533655997f54e0321c7d3e72aa42054cbf6bf0a02abce1e7ef5669feea3,C1C5_CANON_v2_PROVISIONAL_P2_FEASIBILITY,SELF_REFERENCE_UPPER_BASELINE,C1_L_upper_COMP_84a837b5d7c79565f0e8,C1_L_upper|C1_L_upper_COMP_84a837b5d7c79565f0e8,True,True,INTERNAL_CITYJSON_BOUNDARY_SEMANTICS_PARENT_CHILD_VALIDATION,,True,DIAGNOSTIC_RING_INDEX_SANITY_NOT_G2_NOT_VAL3DITY,,CANONICAL_VALIDATOR_UNAVAILABLE,,,,THRESHOLD_NOT_FROZEN,1,0,1.0,,ROOFER_IMAGE_GNU_TIME_UNAVAILABLE_VERIFIED_IMMUTABLE_IMAGE,100638,223714,3627,2303,2303,1.0,3.775649326964805,2.099499999999921,6.557116977854971,9.482106731655112,0.0,9.48210673165511,18.923879999999976,5.529089857148516,25.074926616725012,
