building_id,evaluation_scope,priority_group,priority_rank,footprint_area_m2,small_lt50_candidate,texture_low_gradient_fraction,texture_grad_p10,texture_valid,texture_view,texture_source,texture_projection_reference_height_used,sfm_point_count,dense_point_count,point_count_source,dense_assembled,dense_outcome_source,mast3r_correspondence_count,mast3r_reciprocal_raw_count,mast3r_border_count,mast3r_status,mast3r_view_a,mast3r_view_b,mast3r_crop_a_xyxy,mast3r_crop_b_xyxy,mast3r_model_revision,mast3r_model_sha256,mast3r_result_source,outline_inframe_frac_max,outline_inframe_frac_median,outline_valid_pixel_count_max,outline_valid_pixel_count_median,representative_view_count,representative_views_json,projection_reference_height_m,projection_reference_height_used,projection_reference_source,projection_status,crs,learning_runs_started,new_inference_type
DEBY_LOD2_4907516,evaluation_178,evaluation_remainder,143,178.775000,false,0.625000,0.003900,valid,DJI_20241217084627_0117_D.JPG,docs/lowtex_v5.csv,true,1312,123749,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,1096,1777,1689,complete,DJI_20241217084617_0112_D.JPG,DJI_20241217084639_0123_D.JPG,2205;13;3565;1033,3076;2735;4324;3671,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,108,108.000000,3,"[{""name"":""DJI_20241217084617_0112_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":108,""zenith_deg"":22.637678},{""name"":""DJI_20241217084639_0123_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":108,""zenith_deg"":24.010781},{""name"":""DJI_20241217084625_0116_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":108,""zenith_deg"":9.570074}]",530.780000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907517,evaluation_178,evaluation_remainder,144,196.965000,false,0.651000,0.004400,valid,DJI_20241217084627_0117_D.JPG,docs/lowtex_v5.csv,true,1023,134656,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,1033,1830,1754,complete,DJI_20241217084637_0122_D.JPG,DJI_20241217084353_0040_D.JPG,2963;2806;4195;3730,0;1254;1312;2238,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,118,118.000000,3,"[{""name"":""DJI_20241217084637_0122_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":118,""zenith_deg"":23.836771},{""name"":""DJI_20241217084353_0040_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":118,""zenith_deg"":30.230818},{""name"":""DJI_20241217084627_0117_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":118,""zenith_deg"":5.298111}]",526.608000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907518,evaluation_178,evaluation_remainder,145,251.199000,false,0.578000,0.003900,valid,DJI_20241217084350_0039_D.JPG,docs/lowtex_v5.csv,true,1568,163049,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,1662,1945,1928,complete,DJI_20241217084349_0038_D.JPG,DJI_20241217084621_0114_D.JPG,2115;183;3523;1239,199;650;1831;1874,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,131,131.000000,3,"[{""name"":""DJI_20241217084349_0038_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":131,""zenith_deg"":19.601626},{""name"":""DJI_20241217084621_0114_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":131,""zenith_deg"":26.895703},{""name"":""DJI_20241217084350_0039_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":131,""zenith_deg"":14.948017}]",530.156000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907519,evaluation_178,evaluation_remainder,146,3981.406000,false,0.449000,0.006200,valid,DJI_20241217101130_0014_D.JPG,docs/lowtex_v5.csv,true,3490,357543,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,19,1145,993,complete,DJI_20241217103431_0025_D.JPG,DJI_20241217102949_0020_D.JPG,778;0;4106;2496,0;0;1808;1356,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,559,559.000000,3,"[{""name"":""DJI_20241217103431_0025_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":559,""zenith_deg"":72.924526},{""name"":""DJI_20241217102949_0020_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":559,""zenith_deg"":84.05894},{""name"":""DJI_20241217103435_0027_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":559,""zenith_deg"":72.939696}]",526.820000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907520,evaluation_178,evaluation_remainder,147,248.691000,false,0.104000,0.020800,valid,DJI_20241217084345_0036_D.JPG,docs/lowtex_v5.csv,true,1578,152258,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,1794,2209,2172,complete,DJI_20241217084340_0034_D.JPG,DJI_20241217084405_0046_D.JPG,2064;510;3440;1542,3565;2666;5165;3866,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,127,127.000000,3,"[{""name"":""DJI_20241217084340_0034_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":127,""zenith_deg"":14.398084},{""name"":""DJI_20241217084405_0046_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":127,""zenith_deg"":31.327724},{""name"":""DJI_20241217084345_0036_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":127,""zenith_deg"":3.359925}]",529.715000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907521,evaluation_178,evaluation_remainder,148,302.898000,false,0.695000,0.002800,valid,DJI_20241217084340_0034_D.JPG,docs/lowtex_v5.csv,true,384,38228,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,108,368,352,complete,DJI_20241217094652_0041_D.JPG,DJI_20241217103059_0006_D.JPG,2489;2033;4121;3257,4690;1356;5234;1764,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,140,140.000000,3,"[{""name"":""DJI_20241217094652_0041_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":140,""zenith_deg"":66.872614},{""name"":""DJI_20241217103059_0006_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":140,""zenith_deg"":79.477636},{""name"":""DJI_20241217084340_0034_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":140,""zenith_deg"":6.16748}]",530.515000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908046,evaluation_178,evaluation_remainder,149,139.031000,false,0.462000,0.003900,valid,DJI_20241217091027_0076_D.JPG,docs/lowtex_v5.csv,true,11,1102,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,90,64,complete,DJI_20241217084745_0156_D.JPG,DJI_20241217091001_0063_D.JPG,259;276;2979;2316,123;141;4731;3597,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,123,123.000000,3,"[{""name"":""DJI_20241217084745_0156_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":123,""zenith_deg"":60.347345},{""name"":""DJI_20241217091001_0063_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":123,""zenith_deg"":60.759174},{""name"":""DJI_20241217090817_0011_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":123,""zenith_deg"":34.651676}]",516.854000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908048,evaluation_178,evaluation_remainder,150,68.219000,false,0.374000,0.006200,valid,DJI_20241217090951_0058_D.JPG,docs/lowtex_v5.csv,true,2,620,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,18,15,complete,DJI_20241217090853_0029_D.JPG,DJI_20241217090947_0056_D.JPG,28;3071;1196;3947,352;3078;1456;3906,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,73,73.000000,3,"[{""name"":""DJI_20241217090853_0029_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":73,""zenith_deg"":56.928303},{""name"":""DJI_20241217090947_0056_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":73,""zenith_deg"":58.3063},{""name"":""DJI_20241217084813_0170_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":73,""zenith_deg"":36.015919}]",516.823000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908050,evaluation_178,evaluation_remainder,151,131.674000,false,0.244000,0.008800,valid,DJI_20241217084521_0084_D.JPG,docs/lowtex_v5.csv,true,59,4029,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,2,0,complete,DJI_20241217090945_0055_D.JPG,DJI_20241217084735_0151_D.JPG,294;1161;3750;3753,402;372;3170;2448,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,118,118.000000,3,"[{""name"":""DJI_20241217090945_0055_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":118,""zenith_deg"":60.033714},{""name"":""DJI_20241217084735_0151_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":118,""zenith_deg"":60.719182},{""name"":""DJI_20241217084813_0170_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":118,""zenith_deg"":31.716942}]",516.803000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908059,evaluation_178,evaluation_remainder,152,87.068000,false,0.557000,0.006200,valid,DJI_20241217102931_0011_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,594,516,complete,DJI_20241217101530_0002_D.JPG,DJI_20241217102527_0016_D.JPG,4369;481;4625;673,4730;1079;4986;1271,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,79,79.000000,3,"[{""name"":""DJI_20241217101530_0002_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":79,""zenith_deg"":83.512166},{""name"":""DJI_20241217102527_0016_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":79,""zenith_deg"":84.947511},{""name"":""DJI_20241217102931_0011_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":79,""zenith_deg"":83.042236}]",518.745500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908163,evaluation_178,evaluation_remainder,153,56.262000,false,0.591000,0.003900,valid,DJI_20241217084849_0188_D.JPG,docs/lowtex_v5.csv,true,0,133,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,293,241,complete,DJI_20241217084847_0187_D.JPG,DJI_20241217090825_0015_D.JPG,3406;2459;4782;3491,3219;147;4643;1215,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,62,62.000000,3,"[{""name"":""DJI_20241217084847_0187_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":62,""zenith_deg"":58.955224},{""name"":""DJI_20241217090825_0015_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":62,""zenith_deg"":59.828006},{""name"":""DJI_20241217084741_0154_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":62,""zenith_deg"":59.117943}]",519.572500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908172,evaluation_178,evaluation_remainder,154,39.803000,true,0.633000,0.003900,valid,DJI_20241217084903_0195_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,81,29,complete,DJI_20241217084905_0196_D.JPG,DJI_20241217084827_0177_D.JPG,174;184;3070;2356,1067;937;4139;3241,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,67,67.000000,3,"[{""name"":""DJI_20241217084905_0196_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":67,""zenith_deg"":61.735311},{""name"":""DJI_20241217084827_0177_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":67,""zenith_deg"":61.9401},{""name"":""DJI_20241217084901_0194_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":67,""zenith_deg"":59.237582}]",518.608000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908176,evaluation_178,evaluation_remainder,155,35.621000,true,0.293000,0.007300,valid,DJI_20241217084731_0149_D.JPG,docs/lowtex_v5.csv,true,7,1083,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,42,25,complete,DJI_20241217084833_0180_D.JPG,DJI_20241217084649_0128_D.JPG,2005;147;3717;1431,1646;1223;3198;2387,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,48,48.000000,3,"[{""name"":""DJI_20241217084833_0180_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":48,""zenith_deg"":61.018046},{""name"":""DJI_20241217084649_0128_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":48,""zenith_deg"":61.560199},{""name"":""DJI_20241217095533_0049_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":48,""zenith_deg"":30.184858}]",517.240000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908351,evaluation_178,evaluation_remainder,156,55.188000,false,0.645000,0.004400,valid,DJI_20241217102056_0027_D.JPG,docs/lowtex_v5.csv,true,16,44,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,32,29,complete,DJI_20241217084645_0126_D.JPG,DJI_20241217084711_0139_D.JPG,300;2864;972;3368,1425;1965;3681;3657,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,69,69.000000,3,"[{""name"":""DJI_20241217084645_0126_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":69,""zenith_deg"":33.616113},{""name"":""DJI_20241217084711_0139_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":69,""zenith_deg"":60.082639},{""name"":""DJI_20241217084917_0202_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":69,""zenith_deg"":27.10387}]",518.259000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908353,evaluation_178,evaluation_remainder,157,145.523000,false,0.566000,0.004400,valid,DJI_20241217084643_0125_D.JPG,docs/lowtex_v5.csv,true,348,26037,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,4,119,95,complete,DJI_20241217084639_0123_D.JPG,DJI_20241217084915_0201_D.JPG,1551;110;2607;902,282;34;1658;1066,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,102,102.000000,3,"[{""name"":""DJI_20241217084639_0123_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":23.443964},{""name"":""DJI_20241217084915_0201_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":32.392894},{""name"":""DJI_20241217084643_0125_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":14.57579}]",526.623000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4959314,evaluation_178,evaluation_remainder,158,833.102000,false,0.433000,0.005500,valid,DJI_20241217103053_0003_D.JPG,docs/lowtex_v5.csv,true,36,13275,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,3,276,225,complete,DJI_20241217095907_0038_D.JPG,DJI_20241217094933_0013_D.JPG,1507;0;2243;552,3323;1024;4011;1540,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,350,350.000000,3,"[{""name"":""DJI_20241217095907_0038_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":350,""zenith_deg"":82.81826},{""name"":""DJI_20241217094933_0013_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":350,""zenith_deg"":85.195608},{""name"":""DJI_20241217103053_0003_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":350,""zenith_deg"":81.345878}]",524.651000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4959320,evaluation_178,evaluation_remainder,159,4781.938000,false,0.484000,0.004400,valid,DJI_20241217103059_0006_D.JPG,docs/lowtex_v5.csv,true,522,29364,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,212,198,complete,DJI_20241217095517_0041_D.JPG,DJI_20241217100331_0020_D.JPG,882;1058;4706;3926,1937;284;4033;1856,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,917,916.000000,3,"[{""name"":""DJI_20241217095517_0041_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":917,""zenith_deg"":86.684675},{""name"":""DJI_20241217100331_0020_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":916,""zenith_deg"":86.387943},{""name"":""DJI_20241217095617_0071_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":916,""zenith_deg"":86.650535}]",539.390000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4959322,evaluation_178,evaluation_remainder,160,391.506000,false,0.645000,0.004400,valid,DJI_20241217084243_0005_D.JPG,docs/lowtex_v5.csv,true,2088,334242,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,12,143,94,complete,DJI_20241217084245_0006_D.JPG,DJI_20241217091121_0103_D.JPG,2795;1982;4667;3386,2695;2648;4439;3956,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,166,166.000000,3,"[{""name"":""DJI_20241217084245_0006_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":166,""zenith_deg"":19.342816},{""name"":""DJI_20241217091121_0103_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":166,""zenith_deg"":24.580446},{""name"":""DJI_20241217091115_0100_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":166,""zenith_deg"":13.407127}]",533.108000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4959323,evaluation_178,evaluation_remainder,161,1358.777000,false,0.301000,0.009800,valid,DJI_20241217101148_0023_D.JPG,docs/lowtex_v5.csv,true,6777,729461,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,1,141,123,complete,DJI_20241217101359_0032_D.JPG,DJI_20241217095905_0037_D.JPG,1939;547;5123;2935,2877;0;4317;1080,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,366,366.000000,3,"[{""name"":""DJI_20241217101359_0032_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":366,""zenith_deg"":76.06251},{""name"":""DJI_20241217095905_0037_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":366,""zenith_deg"":82.92619},{""name"":""DJI_20241217101148_0023_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":366,""zenith_deg"":71.365146}]",533.695000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4959324,evaluation_178,evaluation_remainder,162,44.051000,true,0.676000,0.004400,valid,DJI_20241217084253_0010_D.JPG,docs/lowtex_v5.csv,true,121,16903,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,11,9,complete,DJI_20241217084247_0007_D.JPG,DJI_20241217084435_0061_D.JPG,2355;75;3043;591,3776;351;4432;843,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,61,61.000000,3,"[{""name"":""DJI_20241217084247_0007_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":61,""zenith_deg"":24.817003},{""name"":""DJI_20241217084435_0061_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":61,""zenith_deg"":29.139858},{""name"":""DJI_20241217084253_0010_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":61,""zenith_deg"":6.527322}]",521.426000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4959325,evaluation_178,evaluation_remainder,163,825.008000,false,0.372000,0.004400,valid,DJI_20241217091143_0114_D.JPG,docs/lowtex_v5.csv,true,1546,168861,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,45,14,complete,DJI_20241217091145_0115_D.JPG,DJI_20241217095123_0068_D.JPG,1234;1415;4018;3503,3317;724;3749;1048,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,230,230.000000,3,"[{""name"":""DJI_20241217091145_0115_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":230,""zenith_deg"":7.295858},{""name"":""DJI_20241217095123_0068_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":230,""zenith_deg"":87.694072},{""name"":""DJI_20241217091143_0114_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":230,""zenith_deg"":3.505067}]",538.320000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4959326,evaluation_178,evaluation_remainder,164,1821.695000,false,0.544000,0.003900,valid,DJI_20241217094917_0005_D.JPG,docs/lowtex_v5.csv,true,2611,299831,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,2,1,complete,DJI_20241217095907_0038_D.JPG,DJI_20241217094951_0022_D.JPG,1035;0;2587;1164,2082;273;3586;1401,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,393,393.000000,3,"[{""name"":""DJI_20241217095907_0038_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":393,""zenith_deg"":81.702221},{""name"":""DJI_20241217094951_0022_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":393,""zenith_deg"":85.663077},{""name"":""DJI_20241217095905_0037_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":393,""zenith_deg"":81.708607}]",529.039000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
