building_id,population_scope,population_difference_status,footprint_area_m2,small_lt50,texture_low_gradient_fraction,texture_grad_p10,texture_valid,texture_view,dense_point_count,dense_point_density_m2,dense_zero_points_recode,coverage_frac,coverage_zero_points_recode,n_views_nadir,frac_views_incidence_le60,recon_score_median,dense_assembled,outline_inframe_frac_max,outline_inframe_frac_median,outline_valid_pixel_count_max,outline_valid_pixel_count_median,representative_view_count,representative_views_json,projection_status,projection_reference_height_m,projection_reference_height_used,projection_reference_source,crop_pair_correspondence_count,crop_pair_reciprocal_raw_count,crop_pair_border_count,crop_pair_status,crop_pair_view_a,crop_pair_view_b,crop_pair_model_revision,crop_pair_model_sha256,fm_status,fm_view_a,fm_view_b,fm_baseline_m,fm_selected_pair_count,fm_completed_pair_count,fm_successful_pair_count,fm_excluded_pair_count,fm_failed_pair_count,fm_pending_pair_count,fm_pair_status_json,fm_pooling_rule,fm_reprojection_pass_count,fm_correspondence_count,fm_z_median_m,fm_z_mad_m,fm_score,fm_vertical_datum,fm_projection_geoid_m,fm_projection_datum_config_sha256,feature_sources_json,crs,learning_runs_started,new_inference_type
DEBY_LOD2_4908168,canonical_raw_lidar_assembled_178,added_vs_20260716_C,28.832000,true,0.694000,0.003200,valid,DJI_20241217084909_0198_D.JPG,823,28.545267,false,0.377193,false,2.900000,0.539000,160.781000,1,1.000000,1.000000,44,44.000000,3,"[{""name"":""DJI_20241217084707_0137_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":44,""zenith_deg"":60.173796},{""name"":""DJI_20241217084743_0155_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":44,""zenith_deg"":60.552591},{""name"":""DJI_20241217084845_0186_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":44,""zenith_deg"":32.166074}]",prepared,520.251000,true,LoD2 CityGML; measurement/classification projection only,0,41,39,complete,DJI_20241217084707_0137_D.JPG,DJI_20241217084743_0155_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4908169,canonical_raw_lidar_assembled_178,added_vs_20260716_C,16.934000,true,0.821000,0.002000,valid,DJI_20241217090859_0032_D.JPG,0,0.000000,true,0.000000,true,3.000000,0.163000,127.817000,0,1.000000,1.000000,35,35.000000,3,"[{""name"":""DJI_20241217095501_0033_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":35,""zenith_deg"":52.646856},{""name"":""DJI_20241217095819_0014_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":35,""zenith_deg"":52.896799},{""name"":""DJI_20241217084847_0187_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":35,""zenith_deg"":31.73197}]",prepared,517.203000,true,LoD2 CityGML; measurement/classification projection only,0,56,33,complete,DJI_20241217095501_0033_D.JPG,DJI_20241217095819_0014_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4908170,canonical_raw_lidar_assembled_178,intersection_reused,72.814000,false,0.603000,0.003900,valid,DJI_20241217084903_0195_D.JPG,0,0.000000,true,0.000000,true,0.000000,0.053000,49.008000,0,1.000000,1.000000,76,76.000000,3,"[{""name"":""DJI_20241217084903_0195_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":76,""zenith_deg"":60.769301},{""name"":""DJI_20241217084827_0177_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":76,""zenith_deg"":61.275291},{""name"":""DJI_20241217084901_0194_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":76,""zenith_deg"":59.390585}]",prepared,521.319000,true,LoD2 CityGML; measurement/classification projection only,0,236,184,complete,DJI_20241217084903_0195_D.JPG,DJI_20241217084827_0177_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4908176,canonical_raw_lidar_assembled_178,intersection_reused,35.621000,true,0.293000,0.007300,valid,DJI_20241217084731_0149_D.JPG,1083,30.404438,false,0.804196,false,0.680000,0.130000,118.066000,0,1.000000,1.000000,48,48.000000,3,"[{""name"":""DJI_20241217084833_0180_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":48,""zenith_deg"":61.018046},{""name"":""DJI_20241217084649_0128_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":48,""zenith_deg"":61.560199},{""name"":""DJI_20241217095533_0049_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":48,""zenith_deg"":30.184858}]",prepared,517.240000,true,LoD2 CityGML; measurement/classification projection only,0,42,25,complete,DJI_20241217084833_0180_D.JPG,DJI_20241217084649_0128_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4908178,canonical_raw_lidar_assembled_178,intersection_reused,113.412000,false,0.406000,0.005900,valid,DJI_20241217095441_0023_D.JPG,1960,17.282084,false,0.438326,false,0.320000,0.169000,63.723000,1,1.000000,1.000000,87,87.000000,3,"[{""name"":""DJI_20241217084643_0125_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":87,""zenith_deg"":61.769319},{""name"":""DJI_20241217084837_0182_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":87,""zenith_deg"":62.048103},{""name"":""DJI_20241217095441_0023_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":87,""zenith_deg"":23.581349}]",prepared,519.136000,true,LoD2 CityGML; measurement/classification projection only,0,78,41,complete,DJI_20241217084643_0125_D.JPG,DJI_20241217084837_0182_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4908351,canonical_raw_lidar_assembled_178,intersection_reused,55.188000,false,0.645000,0.004400,valid,DJI_20241217102056_0027_D.JPG,44,0.797271,false,0.054054,false,0.000000,0.124000,116.357000,1,1.000000,1.000000,69,69.000000,3,"[{""name"":""DJI_20241217084645_0126_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":69,""zenith_deg"":33.616113},{""name"":""DJI_20241217084711_0139_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":69,""zenith_deg"":60.082639},{""name"":""DJI_20241217084917_0202_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":69,""zenith_deg"":27.10387}]",prepared,518.259000,true,LoD2 CityGML; measurement/classification projection only,0,32,29,complete,DJI_20241217084645_0126_D.JPG,DJI_20241217084711_0139_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4908352,canonical_raw_lidar_assembled_178,added_vs_20260716_C,29.814000,true,0.404000,0.003900,valid,DJI_20241217102104_0031_D.JPG,1324,44.409667,false,0.923077,false,0.000000,0.193000,122.128000,1,1.000000,1.000000,47,47.000000,3,"[{""name"":""DJI_20241217084641_0124_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":47,""zenith_deg"":27.555996},{""name"":""DJI_20241217102056_0027_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":47,""zenith_deg"":54.276742},{""name"":""DJI_20241217084643_0125_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":47,""zenith_deg"":26.451615}]",prepared,518.257000,true,LoD2 CityGML; measurement/classification projection only,,,,pending_repair_14,,,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,R1-2 MASt3R crop-pair pending
DEBY_LOD2_4908353,canonical_raw_lidar_assembled_178,intersection_reused,145.523000,false,0.566000,0.004400,valid,DJI_20241217084643_0125_D.JPG,26037,178.921339,false,1.000000,false,3.590000,0.266000,122.292000,1,1.000000,1.000000,102,102.000000,3,"[{""name"":""DJI_20241217084639_0123_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":23.443964},{""name"":""DJI_20241217084915_0201_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":32.392894},{""name"":""DJI_20241217084643_0125_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":14.57579}]",prepared,526.623000,true,LoD2 CityGML; measurement/classification projection only,4,119,95,complete,DJI_20241217084639_0123_D.JPG,DJI_20241217084915_0201_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4908354,canonical_raw_lidar_assembled_178,added_vs_20260716_C,29.193000,true,0.290000,0.008800,valid,DJI_20241217084643_0125_D.JPG,1619,55.459640,false,0.886957,false,4.890000,0.229000,150.000000,1,1.000000,1.000000,45,45.000000,3,"[{""name"":""DJI_20241217084915_0201_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":45,""zenith_deg"":34.003257},{""name"":""DJI_20241217084629_0118_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":45,""zenith_deg"":36.749717},{""name"":""DJI_20241217084643_0125_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":45,""zenith_deg"":11.311613}]",prepared,518.580000,true,LoD2 CityGML; measurement/classification projection only,,,,pending_repair_14,,,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,R1-2 MASt3R crop-pair pending
DEBY_LOD2_4959320,canonical_raw_lidar_assembled_178,intersection_reused,4781.938000,false,0.484000,0.004400,valid,DJI_20241217103059_0006_D.JPG,29364,6.140603,false,0.060226,false,0.070000,0.026000,1.461000,1,1.000000,1.000000,917,916.000000,3,"[{""name"":""DJI_20241217095517_0041_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":917,""zenith_deg"":86.684675},{""name"":""DJI_20241217100331_0020_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":916,""zenith_deg"":86.387943},{""name"":""DJI_20241217095617_0071_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":916,""zenith_deg"":86.650535}]",prepared,539.390000,true,LoD2 CityGML; measurement/classification projection only,0,212,198,complete,DJI_20241217095517_0041_D.JPG,DJI_20241217100331_0020_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4959322,canonical_raw_lidar_assembled_178,intersection_reused,391.506000,false,0.645000,0.004400,valid,DJI_20241217084243_0005_D.JPG,334242,853.731753,false,1.000000,false,7.900000,0.318000,157.129000,1,1.000000,1.000000,166,166.000000,3,"[{""name"":""DJI_20241217084245_0006_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":166,""zenith_deg"":19.342816},{""name"":""DJI_20241217091121_0103_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":166,""zenith_deg"":24.580446},{""name"":""DJI_20241217091115_0100_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":166,""zenith_deg"":13.407127}]",prepared,533.108000,true,LoD2 CityGML; measurement/classification projection only,12,143,94,complete,DJI_20241217084245_0006_D.JPG,DJI_20241217091121_0103_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4959323,canonical_raw_lidar_assembled_178,intersection_reused,1358.777000,false,0.301000,0.009800,valid,DJI_20241217101148_0023_D.JPG,729461,536.850976,false,1.000000,false,3.850000,0.216000,119.427000,1,1.000000,1.000000,366,366.000000,3,"[{""name"":""DJI_20241217101359_0032_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":366,""zenith_deg"":76.06251},{""name"":""DJI_20241217095905_0037_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":366,""zenith_deg"":82.92619},{""name"":""DJI_20241217101148_0023_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":366,""zenith_deg"":71.365146}]",prepared,533.695000,true,LoD2 CityGML; measurement/classification projection only,1,141,123,complete,DJI_20241217101359_0032_D.JPG,DJI_20241217095905_0037_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4959324,canonical_raw_lidar_assembled_178,intersection_reused,44.051000,true,0.676000,0.004400,valid,DJI_20241217084253_0010_D.JPG,16903,383.715638,false,0.994350,false,4.950000,0.190000,156.704000,1,1.000000,1.000000,61,61.000000,3,"[{""name"":""DJI_20241217084247_0007_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":61,""zenith_deg"":24.817003},{""name"":""DJI_20241217084435_0061_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":61,""zenith_deg"":29.139858},{""name"":""DJI_20241217084253_0010_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":61,""zenith_deg"":6.527322}]",prepared,521.426000,true,LoD2 CityGML; measurement/classification projection only,0,11,9,complete,DJI_20241217084247_0007_D.JPG,DJI_20241217084435_0061_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
DEBY_LOD2_4959325,canonical_raw_lidar_assembled_178,intersection_reused,825.008000,false,0.372000,0.004400,valid,DJI_20241217091143_0114_D.JPG,168861,204.678529,false,0.999091,false,3.740000,0.193000,94.608000,1,1.000000,1.000000,230,230.000000,3,"[{""name"":""DJI_20241217091145_0115_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":230,""zenith_deg"":7.295858},{""name"":""DJI_20241217095123_0068_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":230,""zenith_deg"":87.694072},{""name"":""DJI_20241217091143_0114_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":230,""zenith_deg"":3.505067}]",prepared,538.320000,true,LoD2 CityGML; measurement/classification projection only,0,45,14,complete,DJI_20241217091145_0115_D.JPG,DJI_20241217095123_0068_D.JPG,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,,,,,,,,,,,,,,,,,,,,,"{""coverage_frac"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.coverage_frac"",""dense_point_count"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.n_points_footprint"",""dense_point_density_m2"":""docs/pointcloud_attributes_v1_3.csv:raw_dense.pt_density_m2"",""footprint_area_m2"":""results/tum_transfer/analysis/footprints_aoi.geojson:area_m2"",""frac_views_incidence_le60"":""docs/population_aux_v4.csv:frac_views_incidence_le60"",""n_views_nadir"":""docs/population_aux_v4.csv:n_views_nadir"",""recon_score_median"":""docs/population_aux_v4.csv:recon_score_median"",""texture_grad_p10"":""docs/lowtex_v5.csv:roof_grad_p10_v5"",""texture_low_gradient_fraction"":""docs/lowtex_v5.csv:roof_lowtex_v5""}",EPSG:25832,0,none; frozen 20260716 crop-pair reused
