building_id,source_group,source_run,display_label,source_role,seed,replicate,pair_raw,source_badge,readout,z_shift_to_reference_m,complexity_lens,size_lens,texture_lens,observation_lens,label_lens,has_lod22,val3dity_valid,status,status_reason,rf_success,rf_pointcloud_unusable,roof_planes,status_rf_roof_planes,ref_roof_planes,match_count,completeness,correctness,mean_match_iou,ref_rms_m,ref_hausdorff_m,ref_distance_samples,rf_rmse_lod22,shell_bucket,ref_rms_tail,ref_rms_tail_fence_m,setting,run_name,arm,readout_min_obs,readout_voxel_m,readout_alpha,readout_sor,readout_sor_std
DEBY_LOD2_4907195,gs_sparse,voxel02__gs_e5_C001_sparse_r1,voxel02 sparse r1,gs,sparse,r1,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r1,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4907198,gs_sparse,voxel02__gs_e5_C001_sparse_r1,voxel02 sparse r1,gs,sparse,r1,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,4,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r1,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4907199,gs_sparse,voxel02__gs_e5_C001_sparse_r1,voxel02 sparse r1,gs,sparse,r1,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r1,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4907202,gs_sparse,voxel02__gs_e5_C001_sparse_r1,voxel02 sparse r1,gs,sparse,r1,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r1,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4908168,gs_sparse,voxel02__gs_e5_C001_sparse_r1,voxel02 sparse r1,gs,sparse,r1,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,high,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r1,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4908178,gs_sparse,voxel02__gs_e5_C001_sparse_r1,voxel02 sparse r1,gs,sparse,r1,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,low,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r1,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4908179,gs_sparse,voxel02__gs_e5_C001_sparse_r1,voxel02 sparse r1,gs,sparse,r1,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r1,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_60098,gs_sparse,voxel02__gs_e5_C001_sparse_r1,voxel02 sparse r1,gs,sparse,r1,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r1,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_8568391,gs_sparse,voxel02__gs_e5_C001_sparse_r1,voxel02 sparse r1,gs,sparse,r1,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r1,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_8568392,gs_sparse,voxel02__gs_e5_C001_sparse_r1,voxel02 sparse r1,gs,sparse,r1,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r1,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_108247349,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_108247350,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,lowtex_mid,mid,복합(소형+가림),false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_108247351,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,복합(저조도+가림),mid,복합(저조도+가림),false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4907184,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,9,81,4,4,1.0000,0.4444,0.5974,0.8104,3.4692,1345,0.546340,무효·붕괴,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4907185,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,high,none,true,true,success,success,True,False,1,4,2,1,0.5000,1.0000,0.5007,3.9102,6.4737,644,0.698573,조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4907186,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4907188,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,false,false,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4907194,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4907195,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,1,1,2,1,0.5000,1.0000,0.4447,10.7373,23.8305,710,0.043875,무효·붕괴,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4907198,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,mid,none,true,true,success,success,True,False,1,2,4,1,0.2500,1.0000,0.3814,4.5029,6.7413,1200,0.546814,조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4907199,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4907202,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4908168,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,high,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4908178,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,low,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_4908179,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_60098,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_8568391,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_8568392,gs_sparse,voxel02__gs_e5_C001_sparse_r2,voxel02 sparse r2,gs,sparse,r2,raw_sparse,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_sparse_r2,sparse,3,0.02,0.5,on,2.0
DEBY_LOD2_108247349,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_108247350,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,lowtex_mid,mid,복합(소형+가림),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_108247351,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,복합(저조도+가림),mid,복합(저조도+가림),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907184,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,10,65,4,4,1.0000,0.4000,0.6755,1.0592,19.1462,1352,0.597654,무효·붕괴,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907185,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,high,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907186,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907188,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,false,false,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907194,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907195,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907198,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,mid,none,true,true,success,success,True,False,1,1,4,1,0.2500,1.0000,0.1197,5.5248,7.7987,1200,3.915841,조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907199,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907202,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4908168,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,high,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4908178,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,low,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4908179,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_60098,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_8568391,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_8568392,gs_dense,voxel02__gs_e5_C001_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_108247349,gs_dense,voxel02__gs_e5_C001_dense_r2,voxel02 dense r2,gs,dense,r2,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r2,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_108247350,gs_dense,voxel02__gs_e5_C001_dense_r2,voxel02 dense r2,gs,dense,r2,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,lowtex_mid,mid,복합(소형+가림),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r2,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_108247351,gs_dense,voxel02__gs_e5_C001_dense_r2,voxel02 dense r2,gs,dense,r2,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,복합(저조도+가림),mid,복합(저조도+가림),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r2,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907184,gs_dense,voxel02__gs_e5_C001_dense_r2,voxel02 dense r2,gs,dense,r2,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,5,62,4,4,1.0000,0.8000,0.7625,0.5918,1.6770,1357,0.382190,무효·붕괴,false,36.2498,voxel02,gs_e5_C001_dense_r2,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907185,gs_dense,voxel02__gs_e5_C001_dense_r2,voxel02 dense r2,gs,dense,r2,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,high,none,true,true,success,success,True,False,1,4,2,1,0.5000,1.0000,0.5007,3.1612,7.1387,644,2.465586,조립,false,36.2498,voxel02,gs_e5_C001_dense_r2,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907186,gs_dense,voxel02__gs_e5_C001_dense_r2,voxel02 dense r2,gs,dense,r2,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r2,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907188,gs_dense,voxel02__gs_e5_C001_dense_r2,voxel02 dense r2,gs,dense,r2,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,false,false,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r2,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907194,gs_dense,voxel02__gs_e5_C001_dense_r2,voxel02 dense r2,gs,dense,r2,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r2,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907195,gs_dense,voxel02__gs_e5_C001_dense_r2,voxel02 dense r2,gs,dense,r2,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r2,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907198,gs_dense,voxel02__gs_e5_C001_dense_r2,voxel02 dense r2,gs,dense,r2,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,4,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r2,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907199,gs_dense,voxel02__gs_e5_C001_dense_r2,voxel02 dense r2,gs,dense,r2,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r2,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907202,gs_dense,voxel02__gs_e5_C001_dense_r2,voxel02 dense r2,gs,dense,r2,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r2,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4908168,gs_dense,voxel02__gs_e5_C001_dense_r2,voxel02 dense r2,gs,dense,r2,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,high,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,36.2498,voxel02,gs_e5_C001_dense_r2,dense,3,0.02,0.5,on,2.0
