building_id,arm,clip_source,clip_path,clip_note,crs_xy,z_datum_history,footprint_area_m2,n_points_footprint,pt_density_m2,density_valid,density_reason,status_input,status_rf_pt_density,status_density_delta,grid_cell_m,grid_n_cells,grid_occupied_cells,coverage_frac,hole_frac,coverage_valid,coverage_reason,status_rf_nodata_frac,status_hole_delta,status_compare_note,roof_point_count,ground_point_count,local_plane_radius_m,local_plane_rms_m,local_plane_core_count,local_plane_valid,local_plane_reason,m3c2_normal_radius_m,m3c2_proj_radius_m,m3c2_core_count,m3c2_mean_m,m3c2_median_abs_m,m3c2_rms_m,m3c2_valid,m3c2_reason,ref_valid_345,ref_invalid_reason,ref_roof_surface_count,ref_lookup_miss_frac,floater_margin_m,floater_count,floater_frac,floater_valid,floater_reason,label_proxy_roof_minus_m,ground_high_count,label_proxy_frac_all,label_proxy_frac_ground,label_proxy_valid,label_proxy_reason
DEBY_LOD2_4907022,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907022_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,240.897876,0,none,false,no_points,DIM,0.000000,none,0.500000,962,0,none,none,false,no_points,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,12,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907022,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907022_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,240.897876,112,0.464927,true,ok,none,none,none,0.500000,962,100,0.103950,0.896050,true,ok,none,none,no_canonical_status_for_acmp,72,40,0.750000,none,0,false,insufficient_local_neighborhoods,1.000000,0.750000,none,none,none,none,false,insufficient_m3c2_neighborhoods,true,none,12,0.000000,3.000000,54,0.482143,true,ok,1.000000,18,0.160714,0.450000,true,ok
DEBY_LOD2_4907022,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907022_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,240.897876,2673,11.095988,true,ok,ALS,10.895833,0.200155,0.500000,962,960,0.997921,0.002079,true,ok,0.002079,0.000000,direct_comparison_same_arm_metric_not_identical_grid,2663,10,0.750000,0.139140,2641,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,12,0.000000,3.000000,10,0.003741,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907023,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907023_orig_classified.las,building-level clip absent,EPSG:25832,none,181.232123,0,none,false,missing_clip,DIM,102.039108,none,0.500000,728,0,none,none,false,missing_clip,0.016484,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907023,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,181.232123,35399,195.324093,true,ok,none,none,none,0.500000,728,728,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,35181,218,0.750000,0.161484,3000,true,ok,1.000000,0.750000,2024,-1.995241,1.817432,2.316236,true,ok,true,none,2,0.000000,3.000000,19,0.000537,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907023,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907023_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,181.232123,2029,11.195587,true,ok,ALS,11.026134,0.169453,0.500000,728,726,0.997253,0.002747,true,ok,0.001374,0.001373,direct_comparison_same_arm_metric_not_identical_grid,2028,1,0.750000,0.088506,2009,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907024,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907024_orig_classified.las,building-level clip absent,EPSG:25832,none,289.029713,0,none,false,missing_clip,DIM,72.683548,none,0.500000,1155,0,none,none,false,missing_clip,0.042424,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907024,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,289.029713,49142,170.024041,true,ok,none,none,none,0.500000,1155,1151,0.996537,0.003463,true,ok,none,none,no_canonical_status_for_acmp,48581,561,0.750000,0.191737,3000,true,ok,1.000000,0.750000,2498,-1.495827,1.808431,1.717737,true,ok,true,none,2,0.000000,3.000000,172,0.003500,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907024,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907024_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,289.029713,3185,11.019628,true,ok,ALS,10.915726,0.103902,0.500000,1155,1151,0.996537,0.003463,true,ok,0.003463,0.000000,direct_comparison_same_arm_metric_not_identical_grid,3182,3,0.750000,0.096272,2967,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907025,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907025_orig_classified.las,building-level clip absent,EPSG:25832,none,468.758538,0,none,false,missing_clip,DIM,180.283051,none,0.500000,1878,0,none,none,false,missing_clip,0.029286,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,4,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907025,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,468.758538,115972,247.402427,true,ok,none,none,none,0.500000,1878,1864,0.992545,0.007455,true,ok,none,none,no_canonical_status_for_acmp,114227,1745,0.750000,0.183152,3000,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,4,0.000000,3.000000,735,0.006338,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907025,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907025_orig_classified.las,building-level clip absent,EPSG:25832,none,468.758538,0,none,false,missing_clip,ALS,10.650989,none,0.500000,1878,0,none,none,false,missing_clip,0.003727,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,4,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907026,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907026_orig_classified.las,building-level clip absent,EPSG:25832,none,132.692335,0,none,false,missing_clip,DIM,51.347641,none,0.500000,531,0,none,none,false,missing_clip,0.561205,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907026,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,132.692335,6061,45.677092,true,ok,none,none,none,0.500000,531,390,0.734463,0.265537,true,ok,none,none,no_canonical_status_for_acmp,6004,57,0.750000,0.232483,2973,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,40,0.006600,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907026,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907026_orig_classified.las,building-level clip absent,EPSG:25832,none,132.692335,0,none,false,missing_clip,ALS,10.519924,none,0.500000,531,0,none,none,false,missing_clip,0.007533,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907027,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907027_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,264.334012,38,0.143758,true,ok,DIM,4.352941,-4.209183,0.500000,1059,35,0.033050,0.966950,true,ok,0.967894,-0.000944,direct_comparison_same_arm_metric_not_identical_grid,3,35,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907027,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907027_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,264.334012,1422,5.379557,true,ok,none,none,none,0.500000,1059,568,0.536355,0.463645,true,ok,none,none,no_canonical_status_for_acmp,77,1345,0.750000,0.204914,31,true,ok,1.000000,0.750000,30,-0.962049,1.027998,1.025255,true,ok,true,none,2,0.000000,3.000000,2,0.001406,true,ok,1.000000,30,0.021097,0.022305,true,ok
DEBY_LOD2_4907027,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907027_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,264.334012,2945,11.141207,true,ok,ALS,11.045628,0.095579,0.500000,1059,1052,0.993390,0.006610,true,ok,0.006610,0.000000,direct_comparison_same_arm_metric_not_identical_grid,2945,0,0.750000,0.084337,2928,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,none,true,ok_no_ground_points
DEBY_LOD2_4907028,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907028_orig_classified.las,building-level clip absent,EPSG:25832,none,199.658910,0,none,false,missing_clip,DIM,5.250000,none,0.500000,799,0,none,none,false,missing_clip,0.959950,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907028,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,199.658910,1192,5.970182,true,ok,none,none,none,0.500000,799,453,0.566959,0.433041,true,ok,none,none,no_canonical_status_for_acmp,1009,183,0.750000,0.241946,925,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,21,0.017617,true,ok,1.000000,14,0.011745,0.076503,true,ok
DEBY_LOD2_4907028,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907028_orig_classified.las,building-level clip absent,EPSG:25832,none,199.658910,0,none,false,missing_clip,ALS,10.959799,none,0.500000,799,0,none,none,false,missing_clip,0.003755,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907029,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907029_orig_classified.las,building-level clip absent,EPSG:25832,none,425.700347,0,none,false,missing_clip,DIM,0.000000,none,0.500000,1703,0,none,none,false,missing_clip,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,3,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907029,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907029_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,425.700347,141,0.331219,true,ok,none,none,none,0.500000,1703,127,0.074574,0.925426,true,ok,none,none,no_canonical_status_for_acmp,92,49,0.750000,none,0,false,insufficient_local_neighborhoods,1.000000,0.750000,none,none,none,none,false,insufficient_m3c2_neighborhoods,true,none,3,0.000000,3.000000,65,0.460993,true,ok,1.000000,40,0.283688,0.816327,true,ok
DEBY_LOD2_4907029,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907029_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,425.700347,7699,18.085492,true,ok,ALS,17.692760,0.392732,0.500000,1703,1698,0.997064,0.002936,true,ok,0.002349,0.000587,direct_comparison_same_arm_metric_not_identical_grid,7615,84,0.750000,0.113188,2997,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,3,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907030,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907030_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,177.416710,0,none,false,no_points,DIM,0.000000,none,0.500000,711,0,none,none,false,no_points,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907030,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907030_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,177.416710,972,5.478627,true,ok,none,none,none,0.500000,711,427,0.600563,0.399437,true,ok,none,none,no_canonical_status_for_acmp,42,930,0.750000,none,0,false,insufficient_local_neighborhoods,1.000000,0.750000,none,none,none,none,false,insufficient_m3c2_neighborhoods,true,none,2,0.000000,3.000000,4,0.004115,true,ok,1.000000,27,0.027778,0.029032,true,ok
DEBY_LOD2_4907030,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907030_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,177.416710,1938,10.923436,true,ok,ALS,10.806818,0.116618,0.500000,711,705,0.991561,0.008439,true,ok,0.008451,-0.000012,direct_comparison_same_arm_metric_not_identical_grid,1929,9,0.750000,0.083503,1909,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907031,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907031_orig_classified.las,building-level clip absent,EPSG:25832,none,163.718499,0,none,false,missing_clip,DIM,0.000000,none,0.500000,655,0,none,none,false,missing_clip,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907031,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907031_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,163.718499,1167,7.128089,true,ok,none,none,none,0.500000,655,470,0.717557,0.282443,true,ok,none,none,no_canonical_status_for_acmp,115,1052,0.750000,0.129900,4,true,ok,1.000000,0.750000,30,-0.226284,0.874464,1.085494,true,ok,true,none,2,0.000000,3.000000,12,0.010283,true,ok,1.000000,91,0.077978,0.086502,true,ok
DEBY_LOD2_4907031,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907031_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,163.718499,1717,10.487514,true,ok,ALS,10.443411,0.044103,0.500000,655,644,0.983206,0.016794,true,ok,0.015267,0.001527,direct_comparison_same_arm_metric_not_identical_grid,1717,0,0.750000,0.098584,1685,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,none,true,ok_no_ground_points
DEBY_LOD2_4907032,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907032_orig_classified.las,building-level clip absent,EPSG:25832,none,375.518400,0,none,false,missing_clip,DIM,0.000000,none,0.500000,1502,0,none,none,false,missing_clip,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,3,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907032,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907032_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,375.518400,274,0.729658,true,ok,none,none,none,0.500000,1502,238,0.158455,0.841545,true,ok,none,none,no_canonical_status_for_acmp,133,141,0.750000,none,0,false,insufficient_local_neighborhoods,1.000000,0.750000,none,none,none,none,false,insufficient_m3c2_neighborhoods,true,none,3,0.000000,3.000000,34,0.124088,true,ok,1.000000,36,0.131387,0.255319,true,ok
DEBY_LOD2_4907032,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907032_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,375.518400,5195,13.834209,true,ok,ALS,13.380413,0.453796,0.500000,1502,1501,0.999334,0.000666,true,ok,0.001331,-0.000665,direct_comparison_same_arm_metric_not_identical_grid,5104,91,0.750000,0.141028,2987,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,3,0.000577,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907033,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907033_orig_classified.las,building-level clip absent,EPSG:25832,none,128.951664,0,none,false,missing_clip,DIM,0.000000,none,0.500000,517,0,none,none,false,missing_clip,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907033,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907033_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,128.951664,1146,8.887051,true,ok,none,none,none,0.500000,517,332,0.642166,0.357834,true,ok,none,none,no_canonical_status_for_acmp,75,1071,0.750000,0.213404,1,true,ok,1.000000,0.750000,11,3.438882,6.040094,5.442189,true,ok,true,none,2,0.000000,3.000000,6,0.005236,true,ok,1.000000,15,0.013089,0.014006,true,ok
DEBY_LOD2_4907033,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907033_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,128.951664,1311,10.166600,true,ok,ALS,10.090730,0.075870,0.500000,517,507,0.980658,0.019342,true,ok,0.019342,0.000000,direct_comparison_same_arm_metric_not_identical_grid,1311,0,0.750000,0.103221,1272,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,none,true,ok_no_ground_points
