setting,run_name,roofer_repeat,building_id,prep_returncode,n_clip,n_used,n_building,n_building_in_fp,classified_las
minobs1,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907195,0,1448051,1448051,1448051,111070,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907195_run_1_classified.las
minobs1,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907198,0,2727460,2727460,2727460,317433,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907198_run_1_classified.las
minobs1,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907199,0,1185290,1185290,1185290,47753,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907199_run_1_classified.las
minobs1,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907202,0,497237,497237,497237,99380,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907202_run_1_classified.las
minobs1,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4908168,0,2579415,2579415,2579415,24045,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4908168_run_1_classified.las
minobs1,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4908178,0,845467,845467,845467,144407,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4908178_run_1_classified.las
minobs1,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4908179,0,891871,891871,891871,25095,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4908179_run_1_classified.las
minobs1,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_60098,0,2541493,2541493,2541493,146080,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_60098_run_1_classified.las
minobs1,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_8568391,0,428834,428834,428834,24733,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_8568391_run_1_classified.las
minobs1,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_8568392,0,316732,316732,316732,1625,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_8568392_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_108247349,0,956514,956514,956514,12792,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_108247349_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_108247350,0,852662,852662,852662,815,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_108247350_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_108247351,0,969595,969595,969595,13833,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_108247351_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907184,0,4030719,4030719,4030719,1582417,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907184_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907185,0,4309085,4309085,4309085,346870,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907185_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907186,0,1134614,1134614,1134614,114616,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907186_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907188,0,568692,568692,568692,54004,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907188_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907194,0,856286,856286,856286,68354,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907194_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907195,0,1536713,1536713,1536713,101529,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907195_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907198,0,3012605,3012605,3012605,333565,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907198_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907199,0,1359151,1359151,1359151,65473,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907199_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907202,0,823910,823910,823910,241649,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907202_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4908168,0,2626543,2626543,2626543,31553,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4908168_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4908178,0,1157539,1157539,1157539,156023,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4908178_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4908179,0,1151106,1151106,1151106,26273,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4908179_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_60098,0,2799719,2799719,2799719,182398,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_60098_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_8568391,0,756023,756023,756023,46760,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_8568391_run_1_classified.las
minobs1,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_8568392,0,621065,621065,621065,4458,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/minobs1/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_8568392_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_108247349,0,17203,17203,17203,167,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_108247349_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_108247350,0,13441,13441,13441,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_108247350_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_108247351,0,14578,14578,14578,25,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_108247351_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907184,0,599166,599166,599166,384225,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907184_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907185,0,601103,601103,601103,4977,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907185_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907186,0,9639,9639,9639,918,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907186_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907188,0,2763,2763,2763,741,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907188_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907194,0,13971,13971,13971,480,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907194_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907195,0,17437,17437,17437,3216,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907195_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907198,0,104169,104169,104169,5128,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907198_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907199,0,18702,18702,18702,2147,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907199_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907202,0,9006,9006,9006,2134,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907202_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4908168,0,475205,475205,475205,8,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4908168_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4908178,0,12946,12946,12946,774,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4908178_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4908179,0,14757,14757,14757,143,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4908179_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_60098,0,173346,173346,173346,759,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_60098_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_8568391,0,7515,7515,7515,237,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_8568391_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_8568392,0,6348,6348,6348,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_8568392_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_108247349,0,21552,21552,21552,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_108247349_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_108247350,0,16115,16115,16115,154,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_108247350_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_108247351,0,18626,18626,18626,805,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_108247351_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907184,0,627544,627544,627544,385330,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907184_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907185,0,628700,628700,628700,5159,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907185_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907186,0,11333,11333,11333,582,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907186_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907188,0,2320,2320,2320,228,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907188_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907194,0,14513,14513,14513,530,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907194_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907195,0,23662,23662,23662,2702,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907195_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907198,0,127118,127118,127118,5797,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907198_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907199,0,27835,27835,27835,1079,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907199_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907202,0,17044,17044,17044,7373,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907202_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4908168,0,483362,483362,483362,1,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4908168_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4908178,0,26094,26094,26094,2821,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4908178_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4908179,0,26457,26457,26457,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4908179_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_60098,0,189310,189310,189310,1107,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_60098_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_8568391,0,16802,16802,16802,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_8568391_run_1_classified.las
sor_weak,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_8568392,0,16056,16056,16056,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_8568392_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_108247349,0,13684,13684,13684,20,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_108247349_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_108247350,0,13669,13669,13669,12,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_108247350_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_108247351,0,14059,14059,14059,341,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_108247351_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907184,0,657282,657282,657282,410968,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907184_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907185,0,659321,659321,659321,4251,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907185_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907186,0,11681,11681,11681,839,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907186_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907188,0,3304,3304,3304,659,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907188_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907194,0,15157,15157,15157,396,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907194_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907195,0,21453,21453,21453,2680,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907195_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907198,0,123791,123791,123791,6016,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907198_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907199,0,14662,14662,14662,1856,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907199_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907202,0,1713,1713,1713,864,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907202_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4908168,0,499724,499724,499724,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4908168_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4908178,0,7804,7804,7804,421,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4908178_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4908179,0,10215,10215,10215,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4908179_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_60098,0,196520,196520,196520,1387,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_60098_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_8568391,0,1652,1652,1652,44,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_8568391_run_1_classified.las
sor_weak,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_8568392,0,1303,1303,1303,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_8568392_run_1_classified.las
sor_weak,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_108247349,0,25045,25045,25045,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_108247349_run_1_classified.las
sor_weak,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_108247350,0,16614,16614,16614,58,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_108247350_run_1_classified.las
sor_weak,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_108247351,0,19729,19729,19729,430,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_108247351_run_1_classified.las
sor_weak,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907184,0,653308,653308,653308,410504,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907184_run_1_classified.las
sor_weak,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907185,0,656279,656279,656279,5580,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907185_run_1_classified.las
sor_weak,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907186,0,11292,11292,11292,834,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907186_run_1_classified.las
sor_weak,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907188,0,4172,4172,4172,704,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907188_run_1_classified.las
sor_weak,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907194,0,18149,18149,18149,747,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907194_run_1_classified.las
sor_weak,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907195,0,22269,22269,22269,2880,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907195_run_1_classified.las
sor_weak,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907198,0,125800,125800,125800,9213,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907198_run_1_classified.las
sor_weak,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907199,0,27452,27452,27452,282,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_weak/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907199_run_1_classified.las
