building_id,tier,cohort,processing_order,source_cell_label,roof_fixed_crop_n,roof_moving_crop_n,roof_fixed_voxel_n,roof_moving_voxel_n,roof_fixed_valid_n,roof_moving_valid_n,roof_usable,ground_fixed_crop_n,ground_moving_crop_n,ground_fixed_voxel_n,ground_moving_voxel_n,ground_fixed_valid_n,ground_moving_valid_n,ground_usable,usable_surface_count,inventory_status,boundary_cell_label,before_surface_count,before_forward_matches_n,before_forward_total_n,before_reverse_matches_n,before_reverse_total_n,before_pooled_matched_observations_n,before_correspondence_n,before_matched_median_m,before_matched_p90_m,before_censored_median_m,before_censored_p90_m,before_forward_support,before_reverse_support,before_bidirectional_support,before_censor_radius_m,before_roof_matched_median_m,before_roof_matched_p90_m,before_roof_censored_median_m,before_roof_censored_p90_m,before_ground_matched_median_m,before_ground_matched_p90_m,before_ground_censored_median_m,before_ground_censored_p90_m,before_residual_strata_observed_n,before_all_four_residual_strata_observed,before_available_strata_equal_weight_median_m,before_matched_tail_n,before_censored_unmatched_n,after_surface_count,after_forward_matches_n,after_forward_total_n,after_reverse_matches_n,after_reverse_total_n,after_pooled_matched_observations_n,after_correspondence_n,after_matched_median_m,after_matched_p90_m,after_censored_median_m,after_censored_p90_m,after_forward_support,after_reverse_support,after_bidirectional_support,after_censor_radius_m,after_roof_matched_median_m,after_roof_matched_p90_m,after_roof_censored_median_m,after_roof_censored_p90_m,after_ground_matched_median_m,after_ground_matched_p90_m,after_ground_censored_median_m,after_ground_censored_p90_m,after_residual_strata_observed_n,after_all_four_residual_strata_observed,after_available_strata_equal_weight_median_m,after_matched_tail_n,after_censored_unmatched_n,delta_after_minus_before_matched_median_m,delta_after_minus_before_matched_p90_m,delta_after_minus_before_censored_median_m,delta_after_minus_before_censored_p90_m,delta_after_minus_before_correspondence_n,delta_after_minus_before_bidirectional_support,n_distribution_q10_nearest_rank,n_threshold,correspondence_capable,after_matched_median_le_0p3,after_state_disposition,gate_statistic_only,gate_statistic_scope,capability_scope,p90_support_gate_role,low_support,support_classification,tier_group
DEBY_LOD2_4907204,surface,extension,125,cell_1_assembled,3757,45980,1913,2500,1746,2255,true,3355,60436,1486,2500,1486,2473,true,2,roof_and_ground,cell_1_assembled,2,2134,4728,2147,3232,4281,2134,0.0893057069397,0.212515285816,0.231750915963,0.35,0.451353637902,0.664294554455,0.451353637902,0.35,0.0813640124765,0.203337841783,0.142962596581,0.35,0.102267573313,0.221518854075,0.35,0.35,4,true,0.0909053224405,428,3679,2,2349,4728,2287,3232,4636,2287,0.0656189936885,0.192016577526,0.161068512725,0.35,0.496827411168,0.707611386139,0.496827411168,0.35,0.0662068826034,0.18036361039,0.10616802214,0.35,0.0650058464979,0.207807509245,0.35,0.35,4,true,0.0649855183698,464,3324,-0.0236867132513,-0.0204987082903,-0.070682403238,0,153,0.0454737732657,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907205,surface,extension,126,cell_1_assembled,1640,4499,674,682,648,663,true,2264,17424,943,1262,943,1234,true,2,roof_and_ground,cell_1_assembled,2,995,1897,815,1591,1810,815,0.0917617312229,0.199152945214,0.258135547231,0.35,0.524512387981,0.512256442489,0.512256442489,0.35,0.102303762957,0.209652652227,0.15648930077,0.35,0.0839203890522,0.180262514642,0.35,0.35,4,true,0.0936340774421,181,1678,2,1067,1897,860,1591,1927,860,0.0545273802834,0.17177772691,0.176987654758,0.35,0.562467053242,0.540540540541,0.540540540541,0.35,0.052337297632,0.181110021699,0.100205459395,0.35,0.057003025317,0.158124659578,0.35,0.35,4,true,0.0537542419384,193,1561,-0.0372343509395,-0.027375218304,-0.0811478924727,0,45,0.0282840980515,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907206,surface,extension,127,cell_1_assembled,3303,32802,1492,2306,1469,2190,true,2939,53909,1290,2500,1285,2415,true,2,roof_and_ground,cell_1_assembled,2,3077,4605,2326,2754,5403,2326,0.0641603261343,0.1721088433,0.092530779168,0.35,0.668186753529,0.844589687727,0.668186753529,0.35,0.057908847251,0.137552423767,0.0609040524711,0.186704044552,0.0861616293302,0.215347295222,0.255514283898,0.35,4,true,0.0716546191169,541,1956,2,3245,4605,2399,2754,5644,2399,0.0589469118429,0.139343057795,0.0731443694453,0.35,0.704668838219,0.871096586783,0.704668838219,0.35,0.0552116011429,0.103750764486,0.0570445409005,0.126159723407,0.0708175206575,0.196155026006,0.168358178723,0.35,4,true,0.0632655886649,565,1715,-0.00521341429145,-0.0327657855049,-0.0193864097228,0,73,0.0364820846906,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907207,surface,extension,128,cell_1_assembled,5489,23410,2500,2500,2370,2228,true,5048,40660,2500,2500,2500,2474,true,2,roof_and_ground,cell_1_assembled,2,2453,4702,2497,4870,4950,2453,0.0687705515536,0.195760098,0.258836770681,0.35,0.52169289664,0.51273100616,0.51273100616,0.35,0.117361601741,0.232115502686,0.35,0.35,0.0530830372835,0.173123688445,0.0880201048032,0.35,4,true,0.083824957944,495,4622,2,2625,4702,2602,4870,5227,2602,0.0798047957033,0.172164611114,0.184111273059,0.35,0.558273075287,0.534291581109,0.534291581109,0.35,0.070570105524,0.219106922893,0.35,0.35,0.0823685234436,0.157213796763,0.102738531874,0.35,4,true,0.0776270314699,523,4345,0.0110342441497,-0.023595486886,-0.0747254976224,0,149,0.0215605749487,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907505,surface,extension,129,cell_1_assembled,3408,4724,1766,751,1739,711,true,3640,17876,1635,639,1635,593,true,2,roof_and_ground,cell_1_assembled,2,782,1304,652,3374,1434,652,0.105520833431,0.236335359435,0.35,0.35,0.599693251534,0.193242442205,0.193242442205,0.35,0.100980753875,0.239674882902,0.35,0.35,0.112025852511,0.234444492752,0.35,0.35,4,true,0.105895637189,144,3244,2,838,1304,676,3374,1514,676,0.101625566581,0.22504436219,0.35,0.35,0.64263803681,0.200355660937,0.200355660937,0.35,0.104950848619,0.215996879081,0.35,0.35,0.0976101931319,0.236809987795,0.35,0.35,4,true,0.103054387923,152,3164,-0.0038952668507,-0.0112909972451,0,0,24,0.00711321873148,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4907506,surface,extension,130,cell_1_assembled,4826,40394,2404,2500,2371,2293,true,3805,74088,1903,2500,1903,1908,true,2,roof_and_ground,cell_1_assembled,2,2897,4201,2819,4274,5716,2819,0.0669073709113,0.183090700368,0.121426999432,0.35,0.68959771483,0.659569489939,0.659569489939,0.35,0.0620987383139,0.172190643718,0.0880767897173,0.35,0.074779454262,0.208312824167,0.231669801693,0.35,4,true,0.0692297000855,572,2759,2,3003,4201,2882,4274,5885,2882,0.0654600065709,0.176413495966,0.109775829582,0.35,0.714829802428,0.674309780066,0.674309780066,0.35,0.0573835101269,0.160434351322,0.0779308135076,0.35,0.0838234217489,0.200282339874,0.190821077706,0.35,4,true,0.0689514689965,589,2590,-0.00144736434041,-0.00667720440206,-0.0116511698494,0,63,0.0147402901263,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907507,surface,extension,131,cell_1_assembled,4861,54815,2495,2500,2455,2345,true,2457,111934,1482,2500,1481,1871,true,2,roof_and_ground,cell_1_assembled,2,2582,4216,2757,3936,5339,2582,0.0735285192276,0.214597466922,0.14913547164,0.35,0.612428842505,0.700457317073,0.612428842505,0.35,0.067502168056,0.188350503724,0.0870266920039,0.35,0.114279838302,0.249656378873,0.35,0.35,4,true,0.0854088380694,534,2813,2,2737,4216,2848,3936,5585,2737,0.0805283994869,0.199495469964,0.131913155092,0.35,0.649193548387,0.723577235772,0.649193548387,0.35,0.0686694943692,0.190375231068,0.0907897716094,0.35,0.108059276021,0.216987829619,0.35,0.35,4,true,0.0855497617999,559,2567,0.00699988025936,-0.0151019969573,-0.0172223165475,0,155,0.0367647058824,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907509,surface,extension,132,cell_1_assembled,5274,15988,2330,2500,2317,2039,true,3810,17960,1896,1341,1896,1243,true,2,roof_and_ground,cell_1_assembled,2,1615,3282,1684,4213,3299,1615,0.135595629238,0.246393375723,0.35,0.35,0.492078001219,0.399715167339,0.399715167339,0.35,0.139761661366,0.248046862435,0.199719875623,0.35,0.104526307533,0.239534181036,0.35,0.35,4,true,0.117515779269,330,4196,2,1746,3282,1797,4213,3543,1746,0.102173782497,0.225934880488,0.35,0.35,0.531992687386,0.426536909566,0.426536909566,0.35,0.0987605562879,0.21650353142,0.141674418846,0.35,0.138852691969,0.26588968835,0.35,0.35,4,true,0.121785942828,355,3952,-0.0334218467404,-0.0204584952356,0,0,131,0.0268217422264,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907514,surface,extension,133,cell_1_assembled,5215,63684,2345,2500,2288,2228,true,2773,105412,1577,2500,1577,1852,true,2,roof_and_ground,cell_1_assembled,2,2823,4080,2760,3865,5583,2760,0.0830100729916,0.207218378302,0.130371946731,0.35,0.691911764706,0.714100905563,0.691911764706,0.35,0.0815526791753,0.175510977812,0.100592402101,0.35,0.0898170000074,0.240100789211,0.252051897027,0.35,4,true,0.0825761950842,559,2362,2,2952,4080,2764,3865,5716,2764,0.0793371670554,0.19421520446,0.120761608786,0.35,0.723529411765,0.715135834411,0.715135834411,0.35,0.0652943281235,0.187287134025,0.0873675873933,0.35,0.100472851156,0.211391487643,0.186894916649,0.35,4,true,0.080842130454,572,2229,-0.00367290593625,-0.0130031738414,-0.00961033794509,0,4,0.0232240697055,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907515,surface,extension,134,cell_1_assembled,4849,67183,2057,2500,2041,2298,true,3902,97724,2274,2500,2274,1963,true,2,roof_and_ground,cell_1_assembled,2,3071,4261,3126,4315,6197,3071,0.0806775531646,0.198606800326,0.121055428469,0.35,0.720722835015,0.724449594438,0.720722835015,0.35,0.0789984614826,0.179527443011,0.0916008523831,0.35,0.0829499336865,0.229949584275,0.216662693415,0.35,4,true,0.0834721720849,620,2379,2,3211,4261,3176,4315,6387,3176,0.0826833920031,0.208370508265,0.121974204029,0.35,0.753578972072,0.736037079954,0.736037079954,0.35,0.0721711185774,0.203672273006,0.0889716454373,0.35,0.0970207312103,0.214334794441,0.167978617878,0.35,4,true,0.0850601840932,639,2189,0.0020058388385,0.00976370793887,0.000918775560455,0,105,0.0153142449384,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907516,surface,extension,135,cell_1_assembled,2740,40286,1307,2500,1277,2108,true,3368,79786,1840,2500,1840,2103,true,2,roof_and_ground,cell_1_assembled,2,2849,4211,2254,3117,5103,2254,0.0713199020932,0.192959864049,0.115353956078,0.35,0.676561386844,0.723131215913,0.676561386844,0.35,0.0668844548209,0.178613764502,0.0806896211839,0.35,0.0792913602094,0.206817912024,0.202024979097,0.35,4,true,0.073379862297,511,2225,2,2982,4211,2298,3117,5280,2298,0.0744013108991,0.199345575445,0.119289611957,0.35,0.70814533365,0.737247353224,0.70814533365,0.35,0.0623843204173,0.174009216801,0.0754450941501,0.35,0.0949152025379,0.223954543828,0.19413024479,0.35,4,true,0.0752119286786,528,2048,0.00308140880584,0.00638571139556,0.00393565587847,0,44,0.031583946806,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907517,surface,extension,136,cell_1_assembled,3029,42927,1520,2500,1487,2124,true,4222,79962,1946,2500,1946,2093,true,2,roof_and_ground,cell_1_assembled,2,3127,4217,2760,3433,5887,2760,0.0825698540732,0.20071473855,0.111027250379,0.35,0.741522409296,0.803961549665,0.741522409296,0.35,0.0876158105414,0.204062187127,0.101657688437,0.35,0.0794866694137,0.19648014023,0.121896649483,0.35,4,true,0.0796386898429,589,1763,2,3122,4217,2794,3433,5916,2794,0.065792642974,0.204394779985,0.0945583625867,0.35,0.740336732274,0.813865423828,0.740336732274,0.35,0.0655416109915,0.210694402414,0.0800314897512,0.35,0.0663156385142,0.197402163243,0.112563175538,0.35,4,true,0.0669445173391,592,1734,-0.0167772110992,0.00368004143443,-0.0164688877928,0,34,-0.00118567702158,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907518,surface,extension,137,cell_1_assembled,3829,48519,1599,2500,1568,2285,true,5819,69607,2500,2500,2500,2240,true,2,roof_and_ground,cell_1_assembled,2,3482,4525,3238,4068,6720,3238,0.0852714384812,0.181820834305,0.111175816292,0.35,0.769502762431,0.795968534907,0.769502762431,0.35,0.0832718875682,0.181294833427,0.0878760350442,0.216646007913,0.0881951332095,0.18230226479,0.13583606394,0.35,4,true,0.0876003726423,672,1873,2,3556,4525,3266,4068,6822,3266,0.0666912962285,0.194369711942,0.0964914024156,0.35,0.785856353591,0.80285152409,0.785856353591,0.35,0.0710056851464,0.183454271678,0.0781280483601,0.250368433759,0.0628360889182,0.210349189968,0.127059498568,0.35,4,true,0.0656788323774,683,1771,-0.0185801422527,0.0125488776368,-0.0146844138764,0,28,0.0163535911602,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907519,surface,extension,138,cell_1_assembled,67969,299950,2500,2500,621,1069,true,13765,65919,2500,2500,2460,2236,true,2,roof_and_ground,cell_1_assembled,2,652,3305,440,3081,1092,440,0.120718630389,0.242558082062,0.35,0.35,0.197276853253,0.142810775722,0.142810775722,0.35,0.127126128929,0.275541721857,0.35,0.35,0.119649431871,0.24011797792,0.35,0.35,4,true,0.124185729608,110,5294,2,739,3305,468,3081,1207,468,0.078059410907,0.223262346725,0.35,0.35,0.223600605144,0.151898734177,0.151898734177,0.35,0.0801410099012,0.210371328536,0.35,0.35,0.0780177763327,0.223512751201,0.35,0.35,4,true,0.0778447845481,121,5179,-0.0426592194819,-0.0192957353367,0,0,28,0.00908795845505,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4907520,surface,extension,139,cell_1_assembled,4027,39972,1747,2500,1723,2341,true,4912,79403,2268,2500,2266,2250,true,2,roof_and_ground,cell_1_assembled,2,3070,4591,2677,3989,5747,2677,0.0851842107729,0.181867671071,0.121481140149,0.35,0.66869962971,0.67109551266,0.66869962971,0.35,0.0842905366842,0.163044886214,0.0896712229202,0.240380610692,0.0872329410727,0.214007942043,0.35,0.35,4,true,0.084867818407,575,2833,2,3257,4591,2784,3989,6041,2784,0.0515375579798,0.1869626977,0.101860868266,0.35,0.709431496406,0.697919278015,0.697919278015,0.35,0.0386233573196,0.140740456054,0.0422461384309,0.191214908786,0.094127974494,0.234491968421,0.35,0.35,4,true,0.0632579347192,604,2539,-0.0336466527932,0.00509502662931,-0.0196202718831,0,107,0.0292196483042,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907521,surface,extension,140,cell_1_assembled,4802,19876,2071,2500,2034,2494,true,6127,27332,2500,2021,2500,1788,true,2,roof_and_ground,cell_1_assembled,2,3477,4282,2875,4534,6352,2875,0.107834410507,0.222333969956,0.152471198787,0.35,0.812003736572,0.634097926775,0.634097926775,0.35,0.1284543863,0.235204820408,0.14278597442,0.35,0.0709580354882,0.183764798114,0.186788702818,0.35,4,true,0.0992688389497,636,2464,2,3672,4282,2962,4534,6634,2962,0.0666951358684,0.171568315667,0.0978296493505,0.35,0.85754320411,0.653286281429,0.653286281429,0.35,0.0587089849903,0.150941838264,0.0647819064144,0.215224894642,0.084417919866,0.196287623232,0.184410537605,0.35,4,true,0.0671396337897,664,2182,-0.0411392746391,-0.0507656542886,-0.0546415494365,0,87,0.0191883546537,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4908024,surface,extension,141,cell_1_assembled,251,2946,89,187,89,187,true,1289,101650,716,2488,708,1949,true,2,roof_and_ground,cell_1_assembled,2,509,2136,357,797,866,357,0.115915516019,0.230257059258,0.35,0.35,0.23829588015,0.447929736512,0.23829588015,0.35,0.0980683613415,0.150568315139,0.098754915577,0.154925605124,0.127517872217,0.249330133309,0.35,0.35,4,true,0.116770944956,87,2067,2,592,2136,402,797,994,402,0.0798763162635,0.231932737114,0.35,0.35,0.277153558052,0.504391468005,0.277153558052,0.35,0.0475664038591,0.136457309128,0.0483506260222,0.140888261988,0.0961698812249,0.25051115802,0.35,0.35,4,true,0.0698665028059,100,1939,-0.0360391997553,0.00167567785571,0,0,45,0.0388576779026,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4908025,surface,extension,142,cell_1_assembled,242,3023,94,202,94,188,true,1277,90626,765,2103,765,1567,true,2,roof_and_ground,cell_1_assembled,2,380,1755,284,859,664,284,0.1127719588,0.246195053898,0.35,0.35,0.216524216524,0.330616996508,0.216524216524,0.35,0.087903269635,0.170072760952,0.0899278297903,0.181571032277,0.139515646798,0.26675379739,0.35,0.35,4,true,0.11246356831,67,1950,2,466,1755,341,859,807,341,0.0809171025845,0.255595223204,0.35,0.35,0.265527065527,0.39697322468,0.265527065527,0.35,0.0571478068194,0.0910012821868,0.0587128050366,0.122089005273,0.133811938421,0.276778647086,0.35,0.35,4,true,0.086407617126,81,1807,-0.0318548562153,0.00940016930669,0,0,57,0.0490028490028,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4908026,surface,extension,143,cell_1_assembled,237,3742,91,227,91,166,true,1030,90500,624,1725,623,1207,true,2,roof_and_ground,cell_1_assembled,2,238,1373,185,714,423,185,0.115439375228,0.255101360146,0.35,0.35,0.173343044428,0.259103641457,0.173343044428,0.35,0.111943728949,0.221003004187,0.128762927797,0.35,0.123652230542,0.281334069934,0.35,0.35,4,true,0.126309587831,43,1664,2,276,1373,209,714,485,209,0.100822911261,0.234520814155,0.35,0.35,0.201019664967,0.292717086835,0.201019664967,0.35,0.0823622510502,0.151345190175,0.093493837532,0.35,0.142293108452,0.270776523471,0.35,0.35,4,true,0.116441011648,49,1602,-0.0146164639673,-0.0205805459917,0,0,24,0.027676620539,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4908027,surface,extension,144,cell_1_assembled,231,3703,89,224,89,187,true,801,86638,499,2376,494,1835,true,2,roof_and_ground,cell_1_assembled,2,205,2022,117,583,322,117,0.098620893241,0.237575809295,0.35,0.35,0.101384767557,0.200686106346,0.101384767557,0.35,0.0849630533676,0.221915207648,0.105567644464,0.258860011187,0.158091736278,0.272315151683,0.35,0.35,4,true,0.12556518722,33,2283,2,230,2022,137,583,367,137,0.0905154088156,0.228163938558,0.35,0.35,0.1137487636,0.234991423671,0.1137487636,0.35,0.0785755981345,0.152726782286,0.0815749282192,0.183125038088,0.162932725397,0.294654294344,0.35,0.35,4,true,0.118680540385,37,2238,-0.00810548442541,-0.00941187073771,0,0,20,0.0123639960435,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4908163,surface,extension,145,cell_1_assembled,731,81,324,52,324,24,false,1188,813,519,0,517,0,false,0,no_usable_surface,cell_1_assembled,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,surface
DEBY_LOD2_4908351,surface,extension,146,cell_1_assembled,632,20,287,11,285,0,false,1843,4449,780,204,779,201,true,1,one_surface,cell_1_assembled,1,83,201,82,779,165,82,0.0856969607766,0.155811752792,0.35,0.35,0.412935323383,0.105263157895,0.105263157895,0.35,,,,,0.0856969607766,0.155811752792,0.35,0.35,2,false,0.0859134921589,17,815,1,85,201,85,779,170,85,0.0466118607188,0.135824293678,0.35,0.35,0.422885572139,0.109114249037,0.109114249037,0.35,,,,,0.0466118607188,0.135824293678,0.35,0.35,2,false,0.0461368236426,17,810,-0.0390851000578,-0.0199874591148,0,0,3,0.00385109114249,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4908352,surface,extension,147,cell_1_assembled,359,797,133,153,133,151,true,1315,7640,576,521,574,472,true,2,roof_and_ground,cell_1_assembled,2,161,623,149,707,310,149,0.208729444665,0.290765946717,0.35,0.35,0.258426966292,0.210749646393,0.210749646393,0.35,0.238009628423,0.293758536955,0.278416198847,0.35,0.147316578136,0.28510032006,0.35,0.35,4,true,0.199687548179,31,1020,2,208,623,187,707,395,187,0.137588594963,0.258278588731,0.35,0.35,0.333868378812,0.264497878359,0.264497878359,0.35,0.139938867133,0.256785121015,0.156449445247,0.35,0.128779274426,0.264070860736,0.35,0.35,4,true,0.134454622057,40,935,-0.0711408497018,-0.032487357986,0,0,38,0.0537482319661,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4908353,surface,extension,148,cell_1_assembled,2341,18506,980,2214,969,1305,true,2083,16190,1030,708,1029,645,true,2,roof_and_ground,cell_1_assembled,2,1040,1950,811,1998,1851,811,0.144483002834,0.243212831048,0.35,0.35,0.533333333333,0.405905905906,0.405905905906,0.35,0.144190902998,0.239811739246,0.178573635719,0.35,0.148801875569,0.267405861111,0.35,0.35,4,true,0.141660285331,185,2097,2,1009,1950,820,1998,1829,820,0.0982664963066,0.243137275626,0.35,0.35,0.517435897436,0.41041041041,0.41041041041,0.35,0.0946335325957,0.235670262929,0.137328873082,0.35,0.174318514233,0.278435640975,0.35,0.35,4,true,0.141325206901,183,2119,-0.0462165065272,-7.55554222131e-05,0,0,9,0.0045045045045,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4908354,surface,extension,149,cell_1_assembled,342,963,203,344,166,293,true,685,16623,345,1006,342,897,true,2,roof_and_ground,cell_1_assembled,2,272,1190,200,508,472,200,0.127584817787,0.256879658881,0.35,0.35,0.228571428571,0.393700787402,0.228571428571,0.35,0.130805391067,0.265123698236,0.35,0.35,0.125968680851,0.252324691413,0.35,0.35,4,true,0.13429279921,48,1226,2,247,1190,191,508,438,191,0.139389850772,0.25548314789,0.35,0.35,0.20756302521,0.375984251969,0.20756302521,0.35,0.125380175442,0.247740825766,0.35,0.35,0.145789513536,0.266744571462,0.35,0.35,4,true,0.130843890959,44,1260,0.011805032985,-0.00139651099132,0,0,-9,-0.0210084033613,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4959320,surface,extension,150,cell_1_assembled,53055,23727,2500,2500,794,2170,true,16120,14432,2500,2500,2428,2481,true,2,roof_and_ground,cell_1_assembled,2,1076,4651,563,3222,1639,563,0.0934476815037,0.182760589232,0.35,0.35,0.231348097183,0.174736188703,0.174736188703,0.35,,,0.35,0.35,0.0934476815037,0.182760589232,0.35,0.35,2,false,0.0937189550078,164,6234,2,1166,4651,581,3222,1747,581,0.0463219664528,0.141471396865,0.35,0.35,0.250698774457,0.180322780881,0.180322780881,0.35,,,0.35,0.35,0.0463219664528,0.141471396865,0.35,0.35,2,false,0.0467133491072,175,6126,-0.0471257150509,-0.0412891923671,0,0,18,0.00558659217877,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4959322,surface,extension,151,cell_1_assembled,6523,83004,2500,2500,2379,2351,true,2867,126319,1517,2500,1517,2224,true,2,roof_and_ground,cell_1_assembled,2,2630,4575,2948,3896,5578,2630,0.0690791450948,0.211092037358,0.130077622948,0.35,0.574863387978,0.756673511294,0.574863387978,0.35,0.0539115457142,0.14449134228,0.0842420373197,0.35,0.108931610656,0.258944721197,0.24298665267,0.35,4,true,0.076543646229,558,2893,2,2827,4575,3056,3896,5883,2827,0.0576847595735,0.176608440352,0.100003900473,0.35,0.617923497268,0.784394250513,0.617923497268,0.35,0.0480256035762,0.127280848093,0.0690639149317,0.35,0.08361682231,0.210343272024,0.167768390333,0.35,4,true,0.0630063247427,589,2588,-0.0113943855214,-0.0344835970065,-0.0300737224758,0,197,0.0430601092896,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
