family,label,band,z_min,z_max,n_gaussians,z_p50,opacity_p50,camera_z_p05,camera_z_p50,camera_z_p95,sheet_vs_camera_p50_m,ckpt
s1_full_factor,w240_p050,z_hist_2m,632,634,485,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,634,636,268,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,636,638,235,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,638,640,346,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,640,642,421,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,642,644,350,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,644,646,355,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,646,648,315,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,648,650,234,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,650,652,207,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,652,654,212,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,654,656,228,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,656,658,251,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,658,660,335,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,660,662,359,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,662,664,400,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,664,666,431,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,666,668,384,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,668,670,298,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,670,672,148,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,672,674,64,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,674,676,29,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,676,678,14,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,678,680,29,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,680,682,64,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,682,684,37,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,684,686,24,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,686,688,29,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,688,690,14,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,690,692,2,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,692,694,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,694,696,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,696,698,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
s1_full_factor,w240_p050,z_hist_2m,698,700,0,,,,,,,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt
