building_id,evaluation_scope,priority_group,priority_rank,status,failure_reason,view_a,view_b,crop_a_xyxy,crop_b_xyxy,reciprocal_raw_count,border_match_count,roof_correspondence_count,roof_correspondence_fraction_of_border,model_revision,model_sha256,model_bytes,match_rule,projection_reference_height_used,projection_reference_source,elapsed_seconds,completed_utc,learning_runs_started,new_inference_type
DEBY_LOD2_104583794,calibration_support_only,surface_failure_48,1,complete,,DJI_20241217084901_0194_D.JPG,DJI_20241217090845_0025_D.JPG,4214;3055;4678;3403,4369;119;4801;443,197,161,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,1.361648,2026-07-16T15:21:30.003023+00:00,0,MASt3R correspondence only
DEBY_LOD2_107802038,evaluation_178,surface_failure_48,2,complete,,DJI_20241217095127_0070_D.JPG,DJI_20241217101327_0016_D.JPG,488;33;840;297,4184;1054;4632;1390,327,261,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.687613,2026-07-16T15:21:30.702585+00:00,0,MASt3R correspondence only
DEBY_LOD2_107807336,evaluation_178,surface_failure_48,3,complete,,DJI_20241217101530_0002_D.JPG,DJI_20241217102527_0016_D.JPG,4264;439;4648;727,4768;1055;5120;1319,258,199,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.665587,2026-07-16T15:21:31.388745+00:00,0,MASt3R correspondence only
DEBY_LOD2_108247350,calibration_support_only,surface_failure_48,4,complete,,DJI_20241217084917_0202_D.JPG,DJI_20241217084729_0148_D.JPG,4199;3268;4711;3652,2372;924;3812;2004,69,65,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.604291,2026-07-16T15:21:32.004364+00:00,0,MASt3R correspondence only
DEBY_LOD2_108247351,evaluation_178,surface_failure_48,5,complete,,DJI_20241217084917_0202_D.JPG,DJI_20241217084835_0181_D.JPG,4050;3008;5138;3824,1077;507;4373;2979,28,19,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.667177,2026-07-16T15:21:32.688373+00:00,0,MASt3R correspondence only
DEBY_LOD2_42364607,evaluation_178,surface_failure_48,6,complete,,DJI_20241217084855_0191_D.JPG,DJI_20241217090827_0016_D.JPG,1143;807;4471;3303,2092;32;4748;2024,99,73,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.723041,2026-07-16T15:21:33.438285+00:00,0,MASt3R correspondence only
DEBY_LOD2_4906999,evaluation_178,surface_failure_48,7,complete,,DJI_20241217090935_0050_D.JPG,DJI_20241217095013_0033_D.JPG,199;143;5159;3863,985;84;1273;300,219,142,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.799431,2026-07-16T15:21:34.255514+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907012,evaluation_178,surface_failure_48,8,complete,,DJI_20241217101530_0002_D.JPG,DJI_20241217095149_0081_D.JPG,5024;447;5280;639,1342;1133;1598;1325,710,689,11,0.015965,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.622815,2026-07-16T15:21:34.895693+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907013,evaluation_178,surface_failure_48,9,complete,,DJI_20241217095139_0076_D.JPG,DJI_20241217101307_0006_D.JPG,1122;0;1378;192,4689;75;4945;267,726,677,21,0.031019,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.630283,2026-07-16T15:21:35.537528+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907014,evaluation_178,surface_failure_48,10,complete,,DJI_20241217095145_0079_D.JPG,DJI_20241217101307_0006_D.JPG,1433;1156;1689;1348,4759;116;5031;320,278,243,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.609282,2026-07-16T15:21:36.164154+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907015,evaluation_178,surface_failure_48,11,complete,,DJI_20241217101311_0008_D.JPG,DJI_20241217094945_0019_D.JPG,4722;1167;5010;1383,336;73;592;265,581,506,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.659023,2026-07-16T15:21:36.840025+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907016,evaluation_178,surface_failure_48,12,complete,,DJI_20241217090825_0015_D.JPG,DJI_20241217095009_0031_D.JPG,326;293;5126;3893,810;1067;1146;1319,3,0,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.713714,2026-07-16T15:21:37.571081+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907019,evaluation_178,surface_failure_48,13,complete,,DJI_20241217095149_0081_D.JPG,DJI_20241217101311_0008_D.JPG,1727;1147;1983;1339,4447;1125;4815;1401,476,424,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.570473,2026-07-16T15:21:38.159547+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907021,evaluation_178,surface_failure_48,14,complete,,DJI_20241217084759_0163_D.JPG,DJI_20241217095145_0079_D.JPG,439;623;4871;3947,1633;1188;1889;1380,43,39,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.732460,2026-07-16T15:21:38.909563+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907022,evaluation_178,surface_failure_48,15,complete,,DJI_20241217090835_0020_D.JPG,DJI_20241217095147_0080_D.JPG,279;0;5031;3564,1685;1170;1941;1362,50,43,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.772118,2026-07-16T15:21:39.699514+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907027,evaluation_178,surface_failure_48,16,complete,,DJI_20241217101530_0002_D.JPG,DJI_20241217095149_0081_D.JPG,4109;376;4429;616,1339;1115;1739;1415,178,156,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.584937,2026-07-16T15:21:40.296285+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907029,evaluation_178,surface_failure_48,17,complete,,DJI_20241217095149_0081_D.JPG,DJI_20241217101309_0007_D.JPG,1264;1178;1568;1406,4100;144;4676;576,585,479,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.599457,2026-07-16T15:21:40.913867+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907030,evaluation_178,surface_failure_48,18,complete,,DJI_20241217101530_0002_D.JPG,DJI_20241217095147_0080_D.JPG,4047;400;4335;616,1173;1197;1477;1425,433,355,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.594021,2026-07-16T15:21:41.525413+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907031,evaluation_178,surface_failure_48,19,complete,,DJI_20241217084809_0168_D.JPG,DJI_20241217101530_0002_D.JPG,299;111;5147;3747,4001;396;4257;588,53,20,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.716256,2026-07-16T15:21:42.259409+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907032,evaluation_178,surface_failure_48,20,complete,,DJI_20241217101530_0002_D.JPG,DJI_20241217095149_0081_D.JPG,4155;367;4475;607,617;1146;1113;1518,324,271,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.578746,2026-07-16T15:21:42.856339+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907033,evaluation_178,surface_failure_48,21,complete,,DJI_20241217101530_0002_D.JPG,DJI_20241217102723_0017_D.JPG,3956;373;4212;565,372;1441;3124;3505,24,19,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.636323,2026-07-16T15:21:43.510923+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907034,evaluation_178,surface_failure_48,22,complete,,DJI_20241217102529_0017_D.JPG,DJI_20241217101317_0011_D.JPG,3803;769;4443;1249,4282;124;4650;400,357,288,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.593898,2026-07-16T15:21:44.122990+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907036,evaluation_178,surface_failure_48,23,complete,,DJI_20241217101530_0002_D.JPG,DJI_20241217102723_0017_D.JPG,3910;356;4166;548,1865;903;3977;2487,7,5,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.563140,2026-07-16T15:21:44.703770+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907167,evaluation_178,surface_failure_48,24,complete,,DJI_20241217103547_0063_D.JPG,DJI_20241217100353_0031_D.JPG,4746;1000;5178;1324,0;0;1104;828,44,39,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.596594,2026-07-16T15:21:45.317994+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907174,evaluation_178,surface_failure_48,25,complete,,DJI_20241217084811_0169_D.JPG,DJI_20241217084729_0148_D.JPG,0;71;4096;3143,208;152;5280;3956,117,94,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.868414,2026-07-16T15:21:46.198500+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907187,evaluation_178,surface_failure_48,26,complete,,DJI_20241217084903_0195_D.JPG,DJI_20241217084817_0172_D.JPG,1924;1505;4644;3545,963;134;4627;2882,303,195,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.765392,2026-07-16T15:21:46.981538+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907199,evaluation_178,surface_failure_48,27,complete,,DJI_20241217084917_0202_D.JPG,DJI_20241217084723_0145_D.JPG,4048;3032;5280;3956,1416;95;4904;2711,22,17,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.708888,2026-07-16T15:21:47.708109+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908044,evaluation_178,surface_failure_48,28,complete,,DJI_20241217084825_0176_D.JPG,DJI_20241217090939_0052_D.JPG,452;322;2724;2026,2383;809;4911;2705,1,0,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.685921,2026-07-16T15:21:48.412886+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908045,evaluation_178,surface_failure_48,29,complete,,DJI_20241217084823_0175_D.JPG,DJI_20241217090941_0053_D.JPG,2887;2185;4423;3337,931;1308;3075;2916,24,9,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.644878,2026-07-16T15:21:49.075133+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908049,evaluation_178,surface_failure_48,30,complete,,DJI_20241217090849_0027_D.JPG,DJI_20241217090955_0060_D.JPG,2231;2278;4359;3874,2879;2556;4511;3780,78,58,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.654023,2026-07-16T15:21:49.747082+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908051,evaluation_178,surface_failure_48,31,complete,,DJI_20241217090805_0005_D.JPG,DJI_20241217084833_0180_D.JPG,2078;319;4846;2395,1006;577;4702;3349,34,25,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.726314,2026-07-16T15:21:50.491424+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908052,evaluation_178,surface_failure_48,32,complete,,DJI_20241217084829_0178_D.JPG,DJI_20241217090821_0013_D.JPG,1777;795;5121;3303,2091;780;4715;2748,49,33,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.735396,2026-07-16T15:21:51.244300+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908053,evaluation_178,surface_failure_48,33,complete,,DJI_20241217084827_0177_D.JPG,DJI_20241217090815_0010_D.JPG,3134;1842;4542;2898,2833;990;4193;2010,2,0,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.607345,2026-07-16T15:21:51.869050+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908054,evaluation_178,surface_failure_48,34,complete,,DJI_20241217090817_0011_D.JPG,DJI_20241217084825_0176_D.JPG,3547;951;4699;1815,3169;1838;4545;2870,133,98,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.577764,2026-07-16T15:21:52.458807+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908157,evaluation_178,surface_failure_48,35,complete,,DJI_20241217084903_0195_D.JPG,DJI_20241217090833_0019_D.JPG,0;0;4096;3072,540;383;4716;3515,122,98,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.850020,2026-07-16T15:21:53.326666+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908158,evaluation_178,surface_failure_48,36,complete,,DJI_20241217090835_0020_D.JPG,DJI_20241217103509_0044_D.JPG,151;40;4951;3640,1713;1275;3633;2715,2,1,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.768004,2026-07-16T15:21:54.112597+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908159,evaluation_178,surface_failure_48,37,complete,,DJI_20241217084859_0193_D.JPG,DJI_20241217084813_0170_D.JPG,2783;2180;4255;3284,2160;0;3984;1368,186,120,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.653338,2026-07-16T15:21:54.784003+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908160,calibration_support_only,surface_failure_48,38,complete,,DJI_20241217084849_0188_D.JPG,DJI_20241217090825_0015_D.JPG,1132;951;2236;1779,2001;1778;2897;2450,168,136,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.638773,2026-07-16T15:21:55.440763+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908161,evaluation_178,surface_failure_48,39,complete,,DJI_20241217100349_0029_D.JPG,DJI_20241217103503_0041_D.JPG,466;83;4082;2795,78;823;3934;3715,13,11,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.842855,2026-07-16T15:21:56.301114+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908162,evaluation_178,surface_failure_48,40,complete,,DJI_20241217090827_0016_D.JPG,DJI_20241217084851_0189_D.JPG,2333;139;4653;1879,701;518;4205;3146,299,237,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.751714,2026-07-16T15:21:57.071005+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908164,evaluation_178,surface_failure_48,41,complete,,DJI_20241217090821_0013_D.JPG,DJI_20241217095051_0052_D.JPG,1024;1710;3360;3462,652;1624;908;1816,69,52,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.618492,2026-07-16T15:21:57.707318+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908165,calibration_support_only,surface_failure_48,42,complete,,DJI_20241217090923_0044_D.JPG,DJI_20241217084851_0189_D.JPG,910;2547;1582;3051,2871;2400;3703;3024,2,0,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.565946,2026-07-16T15:21:58.291398+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908167,evaluation_178,surface_failure_48,43,complete,,DJI_20241217084839_0183_D.JPG,DJI_20241217090835_0020_D.JPG,4752;3464;5280;3860,4816;44;5280;392,135,96,12,0.125000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.600290,2026-07-16T15:21:58.909217+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908169,calibration_support_only,surface_failure_48,44,complete,,DJI_20241217095501_0033_D.JPG,DJI_20241217095819_0014_D.JPG,262;1273;3142;3433,3327;1996;5279;3460,56,33,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.692571,2026-07-16T15:21:59.620172+00:00,0,MASt3R correspondence only
DEBY_LOD2_4908170,evaluation_178,surface_failure_48,45,complete,,DJI_20241217084903_0195_D.JPG,DJI_20241217084827_0177_D.JPG,1370;1023;4042;3027,1375;267;4463;2583,236,184,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.744979,2026-07-16T15:22:00.383637+00:00,0,MASt3R correspondence only
DEBY_LOD2_8568391,evaluation_178,surface_failure_48,46,complete,,DJI_20241217084639_0123_D.JPG,DJI_20241217084839_0183_D.JPG,1218;682;4226;2938,877;1604;4013;3956,50,46,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.735942,2026-07-16T15:22:01.138381+00:00,0,MASt3R correspondence only
DEBY_LOD2_8568392,calibration_support_only,surface_failure_48,47,complete,,DJI_20241217084639_0123_D.JPG,DJI_20241217084841_0184_D.JPG,2862;445;3614;1009,2378;832;3226;1468,2,0,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.641731,2026-07-16T15:22:01.797930+00:00,0,MASt3R correspondence only
DEBY_LOD2_8573617,evaluation_178,surface_failure_48,48,complete,,DJI_20241217101530_0002_D.JPG,DJI_20241217095149_0081_D.JPG,4570;518;4826;710,796;1322;1052;1514,241,217,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.594965,2026-07-16T15:22:02.410879+00:00,0,MASt3R correspondence only
DEBY_LOD2_108247349,evaluation_178,c001_18,49,complete,,DJI_20241217084917_0202_D.JPG,DJI_20241217084717_0142_D.JPG,3051;2125;5003;3589,1434;181;5130;2953,34,25,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.734491,2026-07-16T15:22:03.163614+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907184,evaluation_178,c001_18,50,complete,,DJI_20241217095615_0070_D.JPG,DJI_20241217084707_0137_D.JPG,1070;1122;4830;3942,0;125;4976;3857,164,85,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.914286,2026-07-16T15:22:04.095800+00:00,0,MASt3R correspondence only
DEBY_LOD2_4907185,evaluation_178,c001_18,51,complete,,DJI_20241217084709_0138_D.JPG,DJI_20241217102943_0017_D.JPG,321;352;4289;3328,3061;364;3797;916,4,2,0,0.000000,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,2754661648,reciprocal descriptor NN stride8; 3px border; both projected roof masks,true,LoD2 CityGML; measurement/classification projection only,0.679937,2026-07-16T15:22:04.787915+00:00,0,MASt3R correspondence only
