image_idx,image_name,backend,align_a,align_b,mvs_valid_pixels,residual_abs_median_m,residual_abs_p90_m,warp_amp_plane_m,warp_amp_quadratic_m,metric_depth,mono_normal_world
367,DJI_20241217102733_0022_D.JPG,Depth Anything V2 Small vits,-12.00691868,82.04807043,1258878,2.5285,9.8174,5.3170,7.3145,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102733_0022_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102733_0022_D.npy
368,DJI_20241217102735_0023_D.JPG,Depth Anything V2 Small vits,-3.30417985,42.45437669,926254,2.6559,5.4764,3.0288,4.9006,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102735_0023_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102735_0023_D.npy
369,DJI_20241217102737_0024_D.JPG,Depth Anything V2 Small vits,-1.71913241,33.96960787,218536,2.9288,5.7669,2.4029,6.4220,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102737_0024_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102737_0024_D.npy
370,DJI_20241217102739_0025_D.JPG,Depth Anything V2 Small vits,-3.30593377,44.98616438,632370,2.3751,4.4360,3.4852,4.6327,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102739_0025_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102739_0025_D.npy
371,DJI_20241217102741_0026_D.JPG,Depth Anything V2 Small vits,-22.82788700,136.85712798,1334533,8.5165,38.9844,4.7723,24.0755,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102741_0026_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102741_0026_D.npy
372,DJI_20241217102913_0002_D.JPG,Depth Anything V2 Small vits,-45.04253571,245.37834588,601370,43.7347,92.2690,23.2855,121.0298,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102913_0002_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102913_0002_D.npy
373,DJI_20241217102915_0003_D.JPG,Depth Anything V2 Small vits,-43.17950934,244.07957697,601967,44.0520,91.4861,24.9511,122.3780,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102915_0003_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102915_0003_D.npy
374,DJI_20241217102917_0004_D.JPG,Depth Anything V2 Small vits,-118.43751488,448.21310264,237015,49.9183,244.4294,42.9760,63.2841,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102917_0004_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102917_0004_D.npy
375,DJI_20241217102919_0005_D.JPG,Depth Anything V2 Small vits,-36.39475814,214.85384835,903260,32.3016,66.1736,37.3423,120.0693,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102919_0005_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102919_0005_D.npy
376,DJI_20241217102921_0006_D.JPG,Depth Anything V2 Small vits,-18.07715512,114.69542962,1248330,6.3563,26.1236,8.4188,21.9337,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102921_0006_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102921_0006_D.npy
377,DJI_20241217102923_0007_D.JPG,Depth Anything V2 Small vits,-3.48819530,47.55550077,792394,2.4227,6.6757,3.3576,4.5817,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102923_0007_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102923_0007_D.npy
378,DJI_20241217102925_0008_D.JPG,Depth Anything V2 Small vits,-7.20109257,61.33491190,1160499,1.7299,8.3355,5.3652,6.2869,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102925_0008_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102925_0008_D.npy
379,DJI_20241217102927_0009_D.JPG,Depth Anything V2 Small vits,-6.91581083,61.46416081,1119763,1.4176,6.1635,5.8724,6.2184,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102927_0009_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102927_0009_D.npy
380,DJI_20241217102929_0010_D.JPG,Depth Anything V2 Small vits,-7.35875181,64.72457643,1146553,2.0520,6.9106,8.5124,10.0776,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102929_0010_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102929_0010_D.npy
381,DJI_20241217102931_0011_D.JPG,Depth Anything V2 Small vits,-2.70478882,45.42491910,711968,1.5851,4.7578,2.8339,3.9061,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102931_0011_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102931_0011_D.npy
382,DJI_20241217102933_0012_D.JPG,Depth Anything V2 Small vits,-6.63585813,59.11446529,827909,1.6458,4.3510,5.6212,6.8420,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102933_0012_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102933_0012_D.npy
383,DJI_20241217102935_0013_D.JPG,Depth Anything V2 Small vits,-8.12264340,64.95029253,671256,2.6658,6.7833,9.8357,11.1084,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102935_0013_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102935_0013_D.npy
384,DJI_20241217102937_0014_D.JPG,Depth Anything V2 Small vits,-42.43346957,247.64071632,557156,48.2972,169.1981,43.8662,59.2974,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102937_0014_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102937_0014_D.npy
385,DJI_20241217102939_0015_D.JPG,Depth Anything V2 Small vits,-20.82025408,130.22982994,645321,11.4675,40.7034,20.1417,42.0938,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102939_0015_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102939_0015_D.npy
386,DJI_20241217102941_0016_D.JPG,Depth Anything V2 Small vits,-19.78783765,132.87797443,917072,11.7315,44.5514,24.6118,45.0898,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102941_0016_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102941_0016_D.npy
387,DJI_20241217102943_0017_D.JPG,Depth Anything V2 Small vits,-15.59719140,113.21091655,1210448,11.0903,37.8717,19.0271,51.6726,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102943_0017_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102943_0017_D.npy
388,DJI_20241217102945_0018_D.JPG,Depth Anything V2 Small vits,-9.60841526,81.47531282,679449,8.3532,26.0479,16.1867,39.7527,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102945_0018_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102945_0018_D.npy
389,DJI_20241217102947_0019_D.JPG,Depth Anything V2 Small vits,-8.73463565,77.46492392,619849,7.4437,27.9459,19.2833,37.8051,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102947_0019_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102947_0019_D.npy
390,DJI_20241217102949_0020_D.JPG,Depth Anything V2 Small vits,-13.98097109,94.16161500,670275,4.1195,22.8986,11.9139,23.1254,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102949_0020_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102949_0020_D.npy
391,DJI_20241217102951_0021_D.JPG,Depth Anything V2 Small vits,-11.59224310,80.01173589,744891,4.2601,15.5826,6.1290,16.1377,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102951_0021_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102951_0021_D.npy
392,DJI_20241217102953_0022_D.JPG,Depth Anything V2 Small vits,-4.96100973,65.18311187,158120,6.9875,32.9817,9.7696,12.1146,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217102953_0022_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217102953_0022_D.npy
393,DJI_20241217103017_0034_D.JPG,Depth Anything V2 Small vits,-2.92461351,23.82667904,391859,2.3105,6.3400,2.0653,4.1870,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103017_0034_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103017_0034_D.npy
394,DJI_20241217103031_0041_D.JPG,Depth Anything V2 Small vits,-1.14942500,21.95933433,37530,0.7624,1.4757,0.8456,1.5209,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103031_0041_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103031_0041_D.npy
395,DJI_20241217103037_0044_D.JPG,Depth Anything V2 Small vits,-4.14030908,38.88897089,133989,1.8018,8.3351,4.0051,6.5567,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103037_0044_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103037_0044_D.npy
396,DJI_20241217103039_0045_D.JPG,Depth Anything V2 Small vits,-9.08207698,78.19793660,559427,3.2401,12.2072,13.0997,26.7170,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103039_0045_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103039_0045_D.npy
397,DJI_20241217103041_0046_D.JPG,Depth Anything V2 Small vits,-11.14945685,82.48520348,855983,3.6608,14.2675,7.3708,25.4533,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103041_0046_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103041_0046_D.npy
398,DJI_20241217103051_0002_D.JPG,Depth Anything V2 Small vits,-18.78500760,136.47588464,750931,7.9091,19.0184,10.5691,12.2957,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103051_0002_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103051_0002_D.npy
399,DJI_20241217103053_0003_D.JPG,Depth Anything V2 Small vits,-6.78449990,70.18710655,714173,3.0321,7.3516,5.8378,10.4696,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103053_0003_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103053_0003_D.npy
400,DJI_20241217103055_0004_D.JPG,Depth Anything V2 Small vits,-6.95459512,69.75188805,709741,3.0428,6.8643,5.0074,9.3801,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103055_0004_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103055_0004_D.npy
401,DJI_20241217103057_0005_D.JPG,Depth Anything V2 Small vits,-6.46096047,71.61833151,434195,2.2071,7.8824,4.8421,10.4787,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103057_0005_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103057_0005_D.npy
402,DJI_20241217103059_0006_D.JPG,Depth Anything V2 Small vits,-27.72986764,214.15034364,723058,19.2098,45.2929,15.7057,104.7991,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103059_0006_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103059_0006_D.npy
403,DJI_20241217103101_0007_D.JPG,Depth Anything V2 Small vits,-28.96147904,217.61530708,778657,19.7946,46.1136,13.7396,102.0902,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103101_0007_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103101_0007_D.npy
404,DJI_20241217103103_0008_D.JPG,Depth Anything V2 Small vits,-8.41855798,85.93739133,742549,2.3721,8.6508,7.6574,10.5756,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103103_0008_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103103_0008_D.npy
405,DJI_20241217103105_0009_D.JPG,Depth Anything V2 Small vits,-8.69470070,85.67614563,865049,1.8188,7.3327,5.6855,10.7573,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103105_0009_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103105_0009_D.npy
406,DJI_20241217103107_0010_D.JPG,Depth Anything V2 Small vits,-19.01894481,147.29043342,1268347,5.8948,16.7229,7.2571,8.6420,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103107_0010_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103107_0010_D.npy
407,DJI_20241217103109_0011_D.JPG,Depth Anything V2 Small vits,-9.03169095,84.32797931,1168191,2.6438,9.4595,6.4096,12.5500,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103109_0011_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103109_0011_D.npy
408,DJI_20241217103111_0012_D.JPG,Depth Anything V2 Small vits,-7.24144813,71.87773640,1018159,3.1098,7.5384,5.0866,8.6332,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103111_0012_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103111_0012_D.npy
409,DJI_20241217103113_0013_D.JPG,Depth Anything V2 Small vits,-13.63400210,110.10546223,1250943,4.4984,17.2820,7.8491,19.4662,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103113_0013_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103113_0013_D.npy
410,DJI_20241217103115_0014_D.JPG,Depth Anything V2 Small vits,-13.16886362,105.99279994,814592,3.3027,15.6809,4.2425,11.5646,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103115_0014_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103115_0014_D.npy
411,DJI_20241217103117_0015_D.JPG,Depth Anything V2 Small vits,-12.55230315,103.13664866,1288575,3.6224,16.2357,3.1865,13.5045,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103117_0015_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103117_0015_D.npy
412,DJI_20241217103119_0016_D.JPG,Depth Anything V2 Small vits,-13.64260294,109.00861383,1152708,4.8469,17.6598,7.0043,17.9265,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103119_0016_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103119_0016_D.npy
413,DJI_20241217103121_0017_D.JPG,Depth Anything V2 Small vits,-30.44349505,210.95614461,630077,25.8186,63.3160,23.4249,107.6190,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103121_0017_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103121_0017_D.npy
414,DJI_20241217103123_0018_D.JPG,Depth Anything V2 Small vits,-12.96062192,105.61031669,941623,3.7058,17.7753,3.0899,13.4249,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103123_0018_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103123_0018_D.npy
415,DJI_20241217103125_0019_D.JPG,Depth Anything V2 Small vits,-11.68414302,97.72185018,929665,2.8370,19.9645,3.7665,12.2449,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103125_0019_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103125_0019_D.npy
416,DJI_20241217103127_0020_D.JPG,Depth Anything V2 Small vits,-10.99408860,90.98276142,578985,3.2696,10.6857,8.3329,15.2743,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103127_0020_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103127_0020_D.npy
417,DJI_20241217103457_0038_D.JPG,Depth Anything V2 Small vits,-27.70561534,178.49672686,224914,19.9443,105.4848,30.9642,84.3410,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103457_0038_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103457_0038_D.npy
418,DJI_20241217103459_0039_D.JPG,Depth Anything V2 Small vits,-66.51911039,306.36968561,211013,59.1413,206.5349,2.0046,160.9048,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103459_0039_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103459_0039_D.npy
419,DJI_20241217103501_0040_D.JPG,Depth Anything V2 Small vits,-11.07628903,92.92696950,205184,14.8703,39.8141,4.0668,32.8414,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103501_0040_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103501_0040_D.npy
420,DJI_20241217103541_0060_D.JPG,Depth Anything V2 Small vits,-3.57744842,70.10224445,284653,4.3201,12.2082,10.7002,12.0624,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103541_0060_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103541_0060_D.npy
421,DJI_20241217103543_0061_D.JPG,Depth Anything V2 Small vits,-21.84729250,161.82023034,523017,10.6662,44.8094,13.4010,48.4550,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103543_0061_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103543_0061_D.npy
422,DJI_20241217103545_0062_D.JPG,Depth Anything V2 Small vits,-36.12581192,236.09276244,585723,23.6291,69.8740,24.7839,105.8068,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103545_0062_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103545_0062_D.npy
423,DJI_20241217103547_0063_D.JPG,Depth Anything V2 Small vits,-46.44697568,265.78212835,609383,25.8751,82.6587,12.3222,117.8728,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103547_0063_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103547_0063_D.npy
424,DJI_20241217103549_0064_D.JPG,Depth Anything V2 Small vits,-47.27635585,273.82748966,612666,27.6820,81.1651,6.0243,113.4012,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103549_0064_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103549_0064_D.npy
425,DJI_20241217103551_0065_D.JPG,Depth Anything V2 Small vits,-51.06609571,296.64126460,550117,31.5384,84.7670,2.0645,106.4835,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103551_0065_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103551_0065_D.npy
426,DJI_20241217103553_0066_D.JPG,Depth Anything V2 Small vits,-45.45883323,273.64844796,663217,30.0589,82.4582,16.5120,112.9686,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103553_0066_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103553_0066_D.npy
427,DJI_20241217103609_0074_D.JPG,Depth Anything V2 Small vits,,,0,,,,,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/depth_metric_npy/DJI_20241217103609_0074_D.npy,results/tum_transfer/e5_s2_direction_position/C001/mono_priors/normal_omnidata_world_npy/DJI_20241217103609_0074_D.npy
