building_id,arm,clip_source,clip_path,clip_note,crs_xy,z_datum_history,footprint_area_m2,n_points_footprint,pt_density_m2,density_valid,density_reason,status_input,status_rf_pt_density,status_density_delta,grid_cell_m,grid_n_cells,grid_occupied_cells,coverage_frac,hole_frac,coverage_valid,coverage_reason,status_rf_nodata_frac,status_hole_delta,status_compare_note,roof_point_count,ground_point_count,local_plane_radius_m,local_plane_rms_m,local_plane_core_count,local_plane_valid,local_plane_reason,m3c2_normal_radius_m,m3c2_proj_radius_m,m3c2_core_count,m3c2_mean_m,m3c2_median_abs_m,m3c2_rms_m,m3c2_valid,m3c2_reason,ref_valid_345,ref_invalid_reason,ref_roof_surface_count,ref_lookup_miss_frac,floater_margin_m,floater_count,floater_frac,floater_valid,floater_reason,label_proxy_roof_minus_m,ground_high_count,label_proxy_frac_all,label_proxy_frac_ground,label_proxy_valid,label_proxy_reason,v1_clip_source,v1_m3c2_reason,v1_1_changed_axes,v1_1_change_reason,v1_1_height_constant_m,v1_1_height_constant_source,datum_shift_from_v1_m,source_laz_path,v1_2_changed_axes,v1_2_change_reason,v1_2_dense_fallback_shift_m,v1_2_shift_source,readout,v1_3_run_id,v1_3_source_status_csv
DEBY_LOD2_4959457,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,1371.825299,477923,348.384740,true,ok,raw-ACMP,321.622345,26.762395,0.500000,5485,5481,0.999271,0.000729,true,ok,0.000729,0.000000,direct_comparison_same_arm_metric_not_identical_grid,443987,33936,0.750000,0.173235,3000,true,ok,1.000000,0.750000,2485,-1.487057,2.252697,2.021865,true,ok,true,none,3,0.000000,3.000000,40407,0.084547,true,ok,1.000000,198,0.000414,0.005835,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_4959458,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,601.393300,234928,390.639537,true,ok,raw-ACMP,339.343048,51.296489,0.500000,2405,2405,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,225139,9789,0.750000,0.167069,3000,true,ok,1.000000,0.750000,2500,-1.404461,2.001289,1.752775,true,ok,true,none,2,0.001017,3.000000,25,0.000106,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_4959459,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,372.991800,149644,401.199168,true,ok,raw-ACMP,357.831329,43.367839,0.500000,1494,1494,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,148330,1314,0.750000,0.235205,3000,true,ok,1.000000,0.750000,2500,-1.753301,1.873657,2.134530,true,ok,true,none,2,0.000094,3.000000,29490,0.197068,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_4959460,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,4699.408800,1334938,284.065093,true,ok,raw-ACMP,257.673676,26.391417,0.500000,18796,18796,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,755936,579002,0.750000,0.194236,2994,true,ok,1.000000,0.750000,1946,-2.171032,2.232466,2.742535,true,ok,true,none,3,0.000073,3.000000,575,0.000431,true,ok,1.000000,7773,0.005823,0.013425,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_4959461,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,906.402100,283171,312.412118,true,ok,raw-ACMP,240.743729,71.668389,0.500000,3625,3625,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,281181,1986,0.750000,0.151469,3000,true,ok,1.000000,0.750000,2499,-2.514133,2.254912,3.293754,true,ok,true,none,7,0.000039,3.000000,56,0.000198,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_4959463,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,61.306442,11728,191.301267,true,ok,raw-ACMP,171.557373,19.743894,0.500000,244,244,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,11530,198,0.750000,0.243919,3000,true,ok,1.000000,0.750000,1217,-1.193912,1.733441,1.560369,true,ok,true,none,1,0.000000,3.000000,1328,0.113233,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_4959464,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,219.350968,35293,160.897398,true,ok,raw-ACMP,147.281464,13.615934,0.500000,874,874,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,34983,310,0.750000,0.201095,3000,true,ok,1.000000,0.750000,2500,-1.867987,2.227641,2.243995,true,ok,true,none,1,0.000000,3.000000,38,0.001077,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_4959465,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,212.268850,27947,131.658508,true,ok,raw-ACMP,120.749115,10.909393,0.500000,852,849,0.996479,0.003521,true,ok,0.003521,0.000000,direct_comparison_same_arm_metric_not_identical_grid,27912,35,0.750000,0.186598,3000,true,ok,1.000000,0.750000,2500,-1.247948,1.531167,1.577411,true,ok,true,none,1,0.000000,3.000000,60,0.002147,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_4959753,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,49.792857,10807,217.039163,true,ok,raw-ACMP,212.422104,4.617059,0.500000,199,199,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,10075,732,0.750000,0.280001,3000,true,ok,1.000000,0.750000,810,-0.871915,0.365180,1.294318,true,ok,true,none,1,0.000000,3.000000,482,0.044601,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_4959758,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,116.959654,1045,8.934705,true,ok,raw-ACMP,113.806450,-104.871745,0.500000,467,27,0.057816,0.942184,true,ok,0.933619,0.008565,direct_comparison_same_arm_metric_not_identical_grid,950,95,0.750000,0.064939,928,true,ok,1.000000,0.750000,178,-1.541726,1.114555,1.969671,true,ok,true,none,1,0.000000,3.000000,2,0.001914,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_4959759,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,59.048803,2353,39.848395,true,ok,raw-ACMP,87.476639,-47.628244,0.500000,236,107,0.453390,0.546610,true,ok,0.546610,0.000000,direct_comparison_same_arm_metric_not_identical_grid,733,1620,0.750000,0.102522,725,true,ok,1.000000,0.750000,223,-1.127107,0.979935,1.429492,true,ok,true,none,1,0.000000,3.000000,2,0.000850,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_4959793,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,193.927550,42017,216.663388,true,ok,raw-ACMP,210.620331,6.043057,0.500000,777,777,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,41117,900,0.750000,0.221009,3000,true,ok,1.000000,0.750000,2500,-2.057383,2.119869,2.069394,true,ok,true,none,4,0.000000,3.000000,76,0.001809,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_60042,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,3629.811100,1081091,297.836711,true,ok,raw-ACMP,285.185150,12.651561,0.500000,14523,14523,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,1066143,14948,0.750000,0.225600,3000,true,ok,1.000000,0.750000,2500,-1.553508,2.019021,1.845015,true,ok,true,none,20,0.000009,3.000000,1543,0.001427,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_60097,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,161.023004,8705,54.060599,true,ok,raw-ACMP,64.693336,-10.632737,0.500000,644,450,0.698758,0.301242,true,ok,0.301242,0.000000,direct_comparison_same_arm_metric_not_identical_grid,8549,156,0.750000,0.187323,2961,true,ok,1.000000,0.750000,1610,-0.715286,0.550782,1.121966,true,ok,true,none,2,0.000000,3.000000,25,0.002872,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_60098,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,195.925425,7457,38.060400,true,ok,raw-ACMP,43.802097,-5.741697,0.500000,784,667,0.850765,0.149235,true,ok,0.149235,-0.000000,direct_comparison_same_arm_metric_not_identical_grid,7389,68,0.750000,0.160737,2992,true,ok,1.000000,0.750000,2183,-0.935462,1.129693,1.197176,true,ok,true,none,2,0.000000,3.000000,46,0.006169,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_60109,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,1838.390106,24605,13.383993,true,ok,raw-ACMP,none,none,0.500000,7351,1900,0.258468,0.741532,true,ok,none,none,status_numeric_parse_failed,17704,6901,0.750000,0.105794,2957,true,ok,1.000000,0.750000,461,-1.552875,2.214118,1.898116,true,ok,true,none,3,0.000000,3.000000,11,0.000447,true,ok,1.000000,276,0.011217,0.039994,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_8568391,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,55.535700,26,0.468167,true,ok,raw-ACMP,5.176471,-4.708304,0.500000,221,17,0.076923,0.923077,true,ok,0.923077,-0.000000,direct_comparison_same_arm_metric_not_identical_grid,19,7,0.750000,none,0,false,insufficient_local_neighborhoods,1.000000,0.750000,none,none,none,none,false,insufficient_m3c2_neighborhoods,true,none,1,0.000000,3.000000,19,0.730769,true,ok,1.000000,4,0.153846,0.571429,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_8568392,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,5.797517,36,6.209555,true,ok,raw-ACMP,11.076923,-4.867368,0.500000,24,13,0.541667,0.458333,true,ok,0.458333,0.000000,direct_comparison_same_arm_metric_not_identical_grid,1,35,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,0,0.000000,true,ok,1.000000,15,0.416667,0.428571,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_8568403,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,28.219220,3357,118.961474,true,ok,raw-ACMP,93.614037,25.347437,0.500000,114,114,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,3024,333,0.750000,0.211511,3000,true,ok,1.000000,0.750000,527,-0.248003,0.432505,0.754776,true,ok,true,none,1,0.000000,3.000000,928,0.276437,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_8573617,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,34.757392,9,0.258938,true,ok,raw-ACMP,4.500000,-4.241062,0.500000,138,8,0.057971,0.942029,true,ok,0.942029,-0.000000,direct_comparison_same_arm_metric_not_identical_grid,4,5,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,9,1.000000,true,ok,1.000000,5,0.555556,1.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_8573847,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,696.582700,63255,90.807595,true,ok,raw-ACMP,112.781433,-21.973838,0.500000,2783,2068,0.743083,0.256917,true,ok,0.257184,-0.000267,direct_comparison_same_arm_metric_not_identical_grid,62831,424,0.750000,0.177584,2999,true,ok,1.000000,0.750000,1904,-1.183893,1.242409,1.543148,true,ok,true,none,10,0.000032,3.000000,84,0.001328,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_8573848,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,1780.970432,199185,111.840711,true,ok,raw-ACMP,134.561203,-22.720492,0.500000,7130,5816,0.815708,0.184292,true,ok,0.184292,-0.000000,direct_comparison_same_arm_metric_not_identical_grid,196516,2669,0.750000,0.180108,2998,true,ok,1.000000,0.750000,1997,-1.538752,2.208036,1.823945,true,ok,true,none,10,0.000000,3.000000,1070,0.005372,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_8573849,raw_acmp_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/classified/raw_acmp_classified.laz,,EPSG:25832,E5 raw-ACMP: acmp_aoi_utm.laz orthometric +45.7 m in tum_mob_raw_to_npz.py; SMRF/boundary classified LAS fed to Roofer,840.696000,198732,236.389848,true,ok,raw-ACMP,216.574142,19.815706,0.500000,3368,3366,0.999406,0.000594,true,ok,0.000594,-0.000000,direct_comparison_same_arm_metric_not_identical_grid,194713,4019,0.750000,0.195708,3000,true,ok,1.000000,0.750000,2500,-1.816130,1.964280,2.225242,true,ok,true,none,8,0.000055,3.000000,15712,0.079061,true,ok,1.000000,17,0.000086,0.004230,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_acmp_20260706_001813,phases/p0-audit/runs/e5p_baseline_acmp_20260706_001813/building_reconstruction_status.csv
DEBY_LOD2_104583447,raw_sparse_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_sparse_20260706_002300/classified/raw_sparse_classified.laz,,EPSG:25832,"E5 raw-sparse: COLMAP sparse local points + [690953,5336071,604], no geoid term; SMRF/boundary classified LAS fed to Roofer",6.082100,0,0.000000,false,no_points,raw-sparse,0.000000,none,0.500000,24,0,0.000000,1.000000,false,no_points,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_sparse_20260706_002300,phases/p0-audit/runs/e5p_baseline_sparse_20260706_002300/building_reconstruction_status.csv
DEBY_LOD2_104583794,raw_sparse_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_sparse_20260706_002300/classified/raw_sparse_classified.laz,,EPSG:25832,"E5 raw-sparse: COLMAP sparse local points + [690953,5336071,604], no geoid term; SMRF/boundary classified LAS fed to Roofer",6.387450,0,0.000000,false,no_points,raw-sparse,0.000000,none,0.500000,25,0,0.000000,1.000000,false,no_points,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_sparse_20260706_002300,phases/p0-audit/runs/e5p_baseline_sparse_20260706_002300/building_reconstruction_status.csv
DEBY_LOD2_104586480,raw_sparse_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_sparse_20260706_002300/classified/raw_sparse_classified.laz,,EPSG:25832,"E5 raw-sparse: COLMAP sparse local points + [690953,5336071,604], no geoid term; SMRF/boundary classified LAS fed to Roofer",14.770800,59,3.994367,true,ok,raw-sparse,13.000000,-9.005633,0.500000,58,16,0.275862,0.724138,true,ok,0.724138,-0.000000,direct_comparison_same_arm_metric_not_identical_grid,50,9,0.750000,0.089996,23,true,ok,1.000000,0.750000,5,-0.218961,0.207530,0.221450,true,ok,false,"DIM footprint interior is dominated by ground-class points while ALS has almost no ground-class interior; coverage is high, so the failure is treated as reference or temporal mismatch candidate.",1,0.000000,3.000000,25,0.423729,true,ok,1.000000,0,0.000000,0.000000,true,ok,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_sparse_20260706_002300,phases/p0-audit/runs/e5p_baseline_sparse_20260706_002300/building_reconstruction_status.csv
DEBY_LOD2_107802038,raw_sparse_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_sparse_20260706_002300/classified/raw_sparse_classified.laz,,EPSG:25832,"E5 raw-sparse: COLMAP sparse local points + [690953,5336071,604], no geoid term; SMRF/boundary classified LAS fed to Roofer",388.471650,0,0.000000,false,no_points,raw-sparse,0.000000,none,0.500000,1554,0,0.000000,1.000000,false,no_points,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_sparse_20260706_002300,phases/p0-audit/runs/e5p_baseline_sparse_20260706_002300/building_reconstruction_status.csv
DEBY_LOD2_107807336,raw_sparse_e5p,e5_baseline_full_classified_las,phases/p0-audit/runs/e5p_baseline_sparse_20260706_002300/classified/raw_sparse_classified.laz,,EPSG:25832,"E5 raw-sparse: COLMAP sparse local points + [690953,5336071,604], no geoid term; SMRF/boundary classified LAS fed to Roofer",100.625850,0,0.000000,false,no_points,raw-sparse,0.000000,none,0.500000,403,0,0.000000,1.000000,false,no_points,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points,none,none,none,none,none,none,none,none,none,none,none,none,original point cloud + SMRF/boundary; Roofer default family,e5p_baseline_sparse_20260706_002300,phases/p0-audit/runs/e5p_baseline_sparse_20260706_002300/building_reconstruction_status.csv
