arm,base_coef,ci_high,ci_low,coef,coef_delta_from_base,fit_type,n,note,ordinary_coef,outcome,outcome_kind,predictor,robust_coef,se,sign_flip_vs_base,sign_mismatch,spec,status,variant
raw_dense,0.019704,0.210650,-0.215524,-0.002437,-0.022142,huber_rlm,87,none,none,rf_rmse_lod22,continuous,label_proxy_frac_all,none,0.108718,true,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.105609,0.436612,0.046906,0.241759,0.136150,huber_rlm,87,none,none,rf_rmse_lod22,continuous,median_incidence_deg,none,0.099415,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.187312,0.376773,0.024140,0.200456,0.013144,huber_rlm,87,none,none,rf_rmse_lod22,continuous,median_pair_angle_deg,none,0.089957,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.239141,0.582089,0.041433,0.311761,0.072620,huber_rlm,87,none,none,rf_rmse_lod22,continuous,n_views_nadir,none,0.137923,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.252661,-0.096353,-0.589355,-0.342854,-0.090193,huber_rlm,87,none,none,rf_rmse_lod22,continuous,recon_score_median,none,0.125766,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,none,0.065516,-0.182751,-0.058618,none,huber_rlm,93,none,none,rf_roof_planes,continuous,pt_density_m2_reg,none,0.063333,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,0.141319,-0.134626,0.003346,none,huber_rlm,93,none,none,rf_roof_planes,continuous,coverage_frac_reg,none,0.070394,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,0.285635,0.003248,0.144441,none,huber_rlm,93,none,none,rf_roof_planes,continuous,local_plane_rms_m,none,0.072038,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,0.034348,-0.207297,-0.086474,none,huber_rlm,93,none,none,rf_roof_planes,continuous,floater_frac,none,0.061644,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,none,0.103318,-0.180972,-0.038827,none,huber_rlm,93,none,none,rf_roof_planes,continuous,label_proxy_frac_all,none,0.072523,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_dense,-0.058618,0.148898,-0.148295,0.000302,0.058919,huber_rlm,85,none,none,rf_roof_planes,continuous,pt_density_m2_reg,none,0.075815,true,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.003346,0.123650,-0.204440,-0.040395,-0.043741,huber_rlm,85,none,none,rf_roof_planes,continuous,coverage_frac_reg,none,0.083696,true,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.144441,0.291820,-0.034516,0.128652,-0.015790,huber_rlm,85,none,none,rf_roof_planes,continuous,local_plane_rms_m,none,0.083249,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.086474,0.033014,-0.253943,-0.110465,-0.023990,huber_rlm,85,none,none,rf_roof_planes,continuous,floater_frac,none,0.073203,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.038827,0.043469,-0.289089,-0.122810,-0.083983,huber_rlm,85,none,none,rf_roof_planes,continuous,label_proxy_frac_all,none,0.084836,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,none,0.065407,-0.140332,-0.037463,none,huber_rlm,93,none,none,rf_roof_planes,continuous,median_incidence_deg,none,0.052484,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,none,0.201901,-0.011112,0.095395,none,huber_rlm,93,none,none,rf_roof_planes,continuous,median_pair_angle_deg,none,0.054340,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,none,0.267131,-0.022562,0.122285,none,huber_rlm,93,none,none,rf_roof_planes,continuous,n_views_nadir,none,0.073901,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,none,-0.068520,-0.364475,-0.216498,none,huber_rlm,93,none,none,rf_roof_planes,continuous,recon_score_median,none,0.075499,none,none,observation_only,ok,run2_outcome_sensitivity
raw_dense,-0.037463,0.048178,-0.186065,-0.068943,-0.031481,huber_rlm,89,none,none,rf_roof_planes,continuous,median_incidence_deg,none,0.059756,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.095395,0.222444,-0.017208,0.102618,0.007223,huber_rlm,89,none,none,rf_roof_planes,continuous,median_pair_angle_deg,none,0.061136,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.122285,0.329147,0.000737,0.164942,0.042657,huber_rlm,89,none,none,rf_roof_planes,continuous,n_views_nadir,none,0.083778,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.216498,-0.134998,-0.468917,-0.301958,-0.085460,huber_rlm,89,none,none,rf_roof_planes,continuous,recon_score_median,none,0.085183,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,none,0.108032,-0.157071,-0.024520,none,huber_rlm,93,none,none,rf_roof_planes,continuous,pt_density_m2_reg,none,0.067628,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.126039,-0.174453,-0.024207,none,huber_rlm,93,none,none,rf_roof_planes,continuous,coverage_frac_reg,none,0.076656,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.339306,0.064135,0.201721,none,huber_rlm,93,none,none,rf_roof_planes,continuous,local_plane_rms_m,none,0.070196,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.042971,-0.189407,-0.073218,none,huber_rlm,93,none,none,rf_roof_planes,continuous,floater_frac,none,0.059280,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.172150,-0.116634,0.027758,none,huber_rlm,93,none,none,rf_roof_planes,continuous,label_proxy_frac_all,none,0.073669,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.128317,-0.136742,-0.004212,none,huber_rlm,93,none,none,rf_roof_planes,continuous,median_incidence_deg,none,0.067617,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.226905,-0.021643,0.102631,none,huber_rlm,93,none,none,rf_roof_planes,continuous,median_pair_angle_deg,none,0.063405,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,0.304639,-0.074087,0.115276,none,huber_rlm,93,none,none,rf_roof_planes,continuous,n_views_nadir,none,0.096614,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,none,-0.056479,-0.414069,-0.235274,none,huber_rlm,93,none,none,rf_roof_planes,continuous,recon_score_median,none,0.091222,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_dense,-0.024520,0.215078,-0.128241,0.043419,0.067938,huber_rlm,86,none,none,rf_roof_planes,continuous,pt_density_m2_reg,none,0.087581,true,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.024207,0.090168,-0.249828,-0.079830,-0.055623,huber_rlm,86,none,none,rf_roof_planes,continuous,coverage_frac_reg,none,0.086734,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.201721,0.395147,0.086723,0.240935,0.039214,huber_rlm,86,none,none,rf_roof_planes,continuous,local_plane_rms_m,none,0.078679,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.073218,0.036345,-0.223906,-0.093781,-0.020562,huber_rlm,86,none,none,rf_roof_planes,continuous,floater_frac,none,0.066391,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.027758,0.156308,-0.169429,-0.006561,-0.034319,huber_rlm,86,none,none,rf_roof_planes,continuous,label_proxy_frac_all,none,0.083096,true,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.004212,0.166965,-0.162091,0.002437,0.006649,huber_rlm,86,none,none,rf_roof_planes,continuous,median_incidence_deg,none,0.083943,true,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.102631,0.248801,-0.034803,0.106999,0.004368,huber_rlm,86,none,none,rf_roof_planes,continuous,median_pair_angle_deg,none,0.072348,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,0.115276,0.391433,-0.037228,0.177103,0.061827,huber_rlm,86,none,none,rf_roof_planes,continuous,n_views_nadir,none,0.109352,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_dense,-0.235274,-0.191542,-0.594377,-0.392960,-0.157686,huber_rlm,86,none,none,rf_roof_planes,continuous,recon_score_median,none,0.102764,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,none,1.839481,-2.524827,-0.342673,none,logistic,93,none,none,assembled,binary,median_incidence_deg,none,1.113344,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,none,3.573500,-3.171237,0.201132,none,logistic,93,none,none,assembled,binary,median_pair_angle_deg,none,1.720596,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,none,4.918639,-2.697618,1.110511,none,logistic,93,none,none,assembled,binary,n_views_nadir,none,1.942923,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,none,3.567597,-7.827036,-2.129720,none,logistic,93,none,none,assembled,binary,recon_score_median,none,2.906794,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,none,1.270903,-1.081053,0.094925,none,logistic,92,none,none,val3dity_valid,binary,pt_density_m2_reg,none,0.599989,none,none,attributes_only,max_iter,run2_outcome_sensitivity
raw_lidar,none,1.511811,-0.159927,0.675942,none,logistic,92,none,none,val3dity_valid,binary,coverage_frac_reg,none,0.426464,none,none,attributes_only,max_iter,run2_outcome_sensitivity
raw_lidar,none,0.792130,-1.955901,-0.581885,none,logistic,92,none,none,val3dity_valid,binary,local_plane_rms_m,none,0.701028,none,none,attributes_only,max_iter,run2_outcome_sensitivity
raw_lidar,none,0.780522,-1.570099,-0.394789,none,logistic,92,none,none,val3dity_valid,binary,floater_frac,none,0.599648,none,none,attributes_only,max_iter,run2_outcome_sensitivity
raw_lidar,none,2509.637229,-1334.797767,587.419731,none,logistic,92,none,none,val3dity_valid,binary,label_proxy_frac_all,none,980.723213,none,none,attributes_only,max_iter,run2_outcome_sensitivity
raw_lidar,none,1.109118,-1.396686,-0.143784,none,logistic,93,none,none,val3dity_valid,binary,median_incidence_deg,none,0.639236,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,none,0.992053,-4.664132,-1.836039,none,logistic,93,none,none,val3dity_valid,binary,median_pair_angle_deg,none,1.442904,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,none,3.587785,-0.904181,1.341802,none,logistic,93,none,none,val3dity_valid,binary,n_views_nadir,none,1.145910,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,none,1.029479,-7.133713,-3.052117,none,logistic,93,none,none,val3dity_valid,binary,recon_score_median,none,2.082447,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,none,1.321301,-1.357227,-0.017963,none,logistic,92,none,none,val3dity_valid,binary,pt_density_m2_reg,none,0.683298,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_lidar,none,1.503040,-0.321627,0.590707,none,logistic,92,none,none,val3dity_valid,binary,coverage_frac_reg,none,0.465476,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_lidar,none,1.297588,-1.607544,-0.154978,none,logistic,92,none,none,val3dity_valid,binary,local_plane_rms_m,none,0.741105,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_lidar,none,0.662279,-1.886878,-0.612299,none,logistic,92,none,none,val3dity_valid,binary,floater_frac,none,0.650295,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_lidar,none,2208.230460,-1647.725483,280.252488,none,logistic,92,none,none,val3dity_valid,binary,label_proxy_frac_all,none,983.662230,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_lidar,none,1.334314,-1.952620,-0.309153,none,logistic,92,none,none,val3dity_valid,binary,median_incidence_deg,none,0.838504,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_lidar,none,1.956567,-6.997952,-2.520693,none,logistic,92,none,none,val3dity_valid,binary,median_pair_angle_deg,none,2.284316,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_lidar,none,4.666771,-1.516459,1.575156,none,logistic,92,none,none,val3dity_valid,binary,n_views_nadir,none,1.577354,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_lidar,none,2.327677,-9.600577,-3.636450,none,logistic,92,none,none,val3dity_valid,binary,recon_score_median,none,3.042922,none,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity
raw_lidar,-0.017963,513.644541,-611.690981,-49.023220,-49.005257,logistic,86,none,none,val3dity_valid,binary,pt_density_m2_reg,none,287.075388,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.590707,866.670079,-784.491184,41.089447,40.498741,logistic,86,none,none,val3dity_valid,binary,coverage_frac_reg,none,421.214608,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.154978,413.335942,-440.171871,-13.417964,-13.262986,logistic,86,none,none,val3dity_valid,binary,local_plane_rms_m,none,217.731585,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.612299,436.150128,-642.009564,-102.929718,-102.317418,logistic,86,none,none,val3dity_valid,binary,floater_frac,none,275.040738,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_lidar,280.252488,2915.856041,-1035.743664,940.056189,659.803701,logistic,86,none,none,val3dity_valid,binary,label_proxy_frac_all,none,1008.061149,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.309153,618.081616,-921.538523,-151.728454,-151.419300,logistic,86,none,none,val3dity_valid,binary,median_incidence_deg,none,392.760240,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_lidar,-2.520693,799.403202,-1524.677529,-362.637163,-360.116471,logistic,86,none,none,val3dity_valid,binary,median_pair_angle_deg,none,592.877737,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_lidar,1.575156,1308.854727,-673.425316,317.714706,316.139550,logistic,86,none,none,val3dity_valid,binary,n_views_nadir,none,505.683684,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_lidar,-3.636450,1302.494835,-2386.984956,-542.245061,-538.608611,logistic,86,none,none,val3dity_valid,binary,recon_score_median,none,941.193824,false,none,attributes_plus_observation,max_iter,run2_outcome_sensitivity_cook_excluded
raw_lidar,none,0.455320,0.086667,0.270993,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,pt_density_m2_reg,none,0.094044,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_lidar,none,0.038044,-0.310024,-0.135990,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,coverage_frac_reg,none,0.088793,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_lidar,none,0.480026,0.110464,0.295245,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,local_plane_rms_m,none,0.094276,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_lidar,none,0.039716,-0.315475,-0.137880,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,floater_frac,none,0.090610,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_lidar,none,0.223929,-0.078611,0.072659,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,label_proxy_frac_all,none,0.077179,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_lidar,0.270993,0.529767,0.097162,0.313465,0.042471,huber_rlm,83,none,none,rf_rmse_lod22,continuous,pt_density_m2_reg,none,0.110358,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.135990,0.118265,-0.405042,-0.143389,-0.007399,huber_rlm,83,none,none,rf_rmse_lod22,continuous,coverage_frac_reg,none,0.133497,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.295245,0.458813,0.025213,0.242013,-0.053231,huber_rlm,83,none,none,rf_rmse_lod22,continuous,local_plane_rms_m,none,0.110612,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.137880,0.122727,-0.377614,-0.127444,0.010436,huber_rlm,83,none,none,rf_rmse_lod22,continuous,floater_frac,none,0.127638,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.072659,0.288405,-0.111529,0.088438,0.015779,huber_rlm,83,none,none,rf_rmse_lod22,continuous,label_proxy_frac_all,none,0.102024,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,none,0.024110,-0.274888,-0.125389,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,median_incidence_deg,none,0.076275,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,none,0.381774,0.076398,0.229086,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,median_pair_angle_deg,none,0.077902,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,none,0.435359,-0.000387,0.217486,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,n_views_nadir,none,0.111160,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,none,0.087574,-0.352309,-0.132367,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,recon_score_median,none,0.112215,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,-0.125389,0.050404,-0.320997,-0.135296,-0.009907,huber_rlm,88,none,none,rf_rmse_lod22,continuous,median_incidence_deg,none,0.094745,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.229086,0.513727,0.130786,0.322256,0.093170,huber_rlm,88,none,none,rf_rmse_lod22,continuous,median_pair_angle_deg,none,0.097689,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.217486,0.699209,0.144256,0.421732,0.204246,huber_rlm,88,none,none,rf_rmse_lod22,continuous,n_views_nadir,none,0.141570,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.132367,-0.046372,-0.598087,-0.322229,-0.189862,huber_rlm,88,none,none,rf_rmse_lod22,continuous,recon_score_median,none,0.140744,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,none,0.473211,0.095310,0.284261,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,pt_density_m2_reg,none,0.096403,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,0.055246,-0.300937,-0.122845,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,coverage_frac_reg,none,0.090863,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,0.477596,0.090910,0.284253,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,local_plane_rms_m,none,0.098644,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,0.057378,-0.306637,-0.124630,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,floater_frac,none,0.092861,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,0.207650,-0.101051,0.053299,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,label_proxy_frac_all,none,0.078750,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,0.230064,-0.118261,0.055901,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,median_incidence_deg,none,0.088859,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,0.245089,-0.084493,0.080298,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,median_pair_angle_deg,none,0.084077,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,0.421832,-0.011115,0.205359,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,n_views_nadir,none,0.110446,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,0.063867,-0.383875,-0.160004,none,huber_rlm,92,none,none,rf_rmse_lod22,continuous,recon_score_median,none,0.114220,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,0.284261,0.529162,0.105483,0.317323,0.033062,huber_rlm,85,none,none,rf_rmse_lod22,continuous,pt_density_m2_reg,none,0.108081,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.122845,0.104023,-0.339345,-0.117661,0.005184,huber_rlm,85,none,none,rf_rmse_lod22,continuous,coverage_frac_reg,none,0.113104,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.284253,0.517612,0.070785,0.294199,0.009946,huber_rlm,85,none,none,rf_rmse_lod22,continuous,local_plane_rms_m,none,0.113987,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.124630,0.037420,-0.406123,-0.184351,-0.059722,huber_rlm,85,none,none,rf_rmse_lod22,continuous,floater_frac,none,0.113149,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.053299,0.238866,-0.118996,0.059935,0.006636,huber_rlm,85,none,none,rf_rmse_lod22,continuous,label_proxy_frac_all,none,0.091291,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.055901,0.275537,-0.132491,0.071523,0.015622,huber_rlm,85,none,none,rf_rmse_lod22,continuous,median_incidence_deg,none,0.104089,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.080298,0.329521,-0.054541,0.137490,0.057192,huber_rlm,85,none,none,rf_rmse_lod22,continuous,median_pair_angle_deg,none,0.097975,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.205359,0.576797,0.079741,0.328269,0.122911,huber_rlm,85,none,none,rf_rmse_lod22,continuous,n_views_nadir,none,0.126800,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.160004,-0.039159,-0.545634,-0.292397,-0.132393,huber_rlm,85,none,none,rf_rmse_lod22,continuous,recon_score_median,none,0.129203,false,none,attributes_plus_observation,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,none,0.074726,-0.223656,-0.074465,none,huber_rlm,92,none,none,rf_roof_planes,continuous,pt_density_m2_reg,none,0.076118,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_lidar,none,0.132176,-0.182882,-0.025353,none,huber_rlm,92,none,none,rf_roof_planes,continuous,coverage_frac_reg,none,0.080372,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_lidar,none,0.265478,-0.037001,0.114239,none,huber_rlm,92,none,none,rf_roof_planes,continuous,local_plane_rms_m,none,0.077163,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_lidar,none,0.079851,-0.233575,-0.076862,none,huber_rlm,92,none,none,rf_roof_planes,continuous,floater_frac,none,0.079956,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_lidar,none,0.210768,-0.059642,0.075563,none,huber_rlm,92,none,none,rf_roof_planes,continuous,label_proxy_frac_all,none,0.068982,none,none,attributes_only,ok,run2_outcome_sensitivity
raw_lidar,-0.074465,0.087156,-0.291507,-0.102175,-0.027711,huber_rlm,82,none,none,rf_roof_planes,continuous,pt_density_m2_reg,none,0.096598,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.025353,0.082235,-0.229887,-0.073826,-0.048473,huber_rlm,82,none,none,rf_roof_planes,continuous,coverage_frac_reg,none,0.079623,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.114239,0.335205,-0.058230,0.138487,0.024248,huber_rlm,82,none,none,rf_roof_planes,continuous,local_plane_rms_m,none,0.100366,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.076862,0.142282,-0.197003,-0.027360,0.049502,huber_rlm,82,none,none,rf_roof_planes,continuous,floater_frac,none,0.086552,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.075563,0.309598,-0.002093,0.153752,0.078190,huber_rlm,82,none,none,rf_roof_planes,continuous,label_proxy_frac_all,none,0.079513,false,none,attributes_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,none,-0.053655,-0.272905,-0.163280,none,huber_rlm,92,none,none,rf_roof_planes,continuous,median_incidence_deg,none,0.055931,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,none,0.253801,0.024360,0.139081,none,huber_rlm,92,none,none,rf_roof_planes,continuous,median_pair_angle_deg,none,0.058531,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,none,0.275012,-0.034154,0.120429,none,huber_rlm,92,none,none,rf_roof_planes,continuous,n_views_nadir,none,0.078869,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,none,-0.088097,-0.402855,-0.245476,none,huber_rlm,92,none,none,rf_roof_planes,continuous,recon_score_median,none,0.080296,none,none,observation_only,ok,run2_outcome_sensitivity
raw_lidar,-0.163280,-0.139662,-0.393480,-0.266571,-0.103291,huber_rlm,87,none,none,rf_roof_planes,continuous,median_incidence_deg,none,0.064749,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.139081,0.327408,0.063032,0.195220,0.056139,huber_rlm,87,none,none,rf_roof_planes,continuous,median_pair_angle_deg,none,0.067443,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,0.120429,0.357952,0.004677,0.181315,0.060885,huber_rlm,87,none,none,rf_roof_planes,continuous,n_views_nadir,none,0.090121,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,-0.245476,-0.197617,-0.556920,-0.377268,-0.131792,huber_rlm,87,none,none,rf_roof_planes,continuous,recon_score_median,none,0.091659,false,none,observation_only,ok,run2_outcome_sensitivity_cook_excluded
raw_lidar,none,0.036851,-0.242638,-0.102893,none,huber_rlm,92,none,none,rf_roof_planes,continuous,pt_density_m2_reg,none,0.071298,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,0.163508,-0.123419,0.020045,none,huber_rlm,92,none,none,rf_roof_planes,continuous,coverage_frac_reg,none,0.073196,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,0.204844,-0.075849,0.064498,none,huber_rlm,92,none,none,rf_roof_planes,continuous,local_plane_rms_m,none,0.071605,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,0.136192,-0.152516,-0.008162,none,huber_rlm,92,none,none,rf_roof_planes,continuous,floater_frac,none,0.073650,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,0.225219,-0.024278,0.100470,none,huber_rlm,92,none,none,rf_roof_planes,continuous,label_proxy_frac_all,none,0.063647,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,-0.063423,-0.334574,-0.198999,none,huber_rlm,92,none,none,rf_roof_planes,continuous,median_incidence_deg,none,0.069171,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,0.263017,0.004958,0.133988,none,huber_rlm,92,none,none,rf_roof_planes,continuous,median_pair_angle_deg,none,0.065831,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,0.259750,-0.068545,0.095602,none,huber_rlm,92,none,none,rf_roof_planes,continuous,n_views_nadir,none,0.083749,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
raw_lidar,none,-0.063053,-0.403592,-0.233322,none,huber_rlm,92,none,none,rf_roof_planes,continuous,recon_score_median,none,0.086872,none,none,attributes_plus_observation,ok,run2_outcome_sensitivity
