row_type,building_id,view_stem,loss_address_active,projection_role,source_count,input_projection_z_local_m,zero_source_exclusion_only_global_median_z_local_m,reference_projection_z_local_m,projection_z_minus_reference_m,reference_mask_pixels,input_mask_pixels,intersection_pixels,union_pixels,footprint_mask_iou,centroid_shift_px,input_over_reference_pixel_coverage,tuning,reference_role,selected_top3_by_reference_area,visible_view_count_available,selected_view_count,selected_view_stems,coverage_requirement
view,DEBY_LOD2_108247349,DJI_20241217101401_0033_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,145,237,0,382,0.0,87.33407034272466,1.6344827586206896,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101405_0035_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,144,233,0,377,0.0,87.28461199007052,1.6180555555555556,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217094550_0031_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,143,242,0,385,0.0,88.25443990267784,1.6923076923076923,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217094552_0032_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,143,242,0,385,0.0,89.23423237525097,1.6923076923076923,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101343_0024_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,143,229,0,372,0.0,87.30884659676438,1.6013986013986015,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101403_0034_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,143,234,0,377,0.0,87.36478594312062,1.6363636363636365,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101323_0014_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,142,208,0,350,0.0,86.46358659777827,1.4647887323943662,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101309_0007_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,141,209,0,350,0.0,87.7507613234729,1.4822695035460993,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217101355_0030_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,139,233,0,372,0.0,85.2906590568302,1.6762589928057554,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217094536_0024_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,136,232,0,368,0.0,86.2074572694597,1.7058823529411764,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
