candidate_id,rank,recommended,recommendation_note,n_buildings,dense_success_count,dense_failure_count,dense_no_points_count,dense_no_planes_count,dense_assembly_failure_count,failure_bucket_counts,failure_reason_counts,manual_review_count,manual_label_counts,ref_mismatch_ids,n_views_nadir_median,n_views_total_median,frac_views_incidence_le60_median,recon_score_median_median,roof_lowtex_v5_median,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,compactness_diag_m,existing_stage_overlap_count,seed_sparse_source,seed_sparse_clip_possible,seed_dense_source,seed_dense_clip_possible,seed_acmp_source,seed_acmp_clip_possible,building_ids
C363,363,no,,25,14,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.700,135.580,0.129,86.069,0.549,690729.070,5335874.970,690997.090,5336111.925,357.746,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4907184;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C364,364,no,,26,14,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.510,133.735,0.127,85.344,0.549,690729.070,5335874.970,690997.090,5336111.925,357.746,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4907184;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C365,365,no,,24,13,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.860,135.715,0.135,86.471,0.542,690729.070,5335874.970,690997.090,5336111.925,357.746,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4907184;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C366,366,no,,24,14,6,4,0,2,1_textureless:3;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:4,4,무텍스처:2;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.860,136.065,0.144,90.730,0.542,690729.070,5335874.970,690997.090,5336111.925,357.746,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C367,367,no,,23,14,5,3,0,2,1_textureless:2;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:3,3,무텍스처:2;복합(소형+재질):1,DEBY_LOD2_104586480,1.020,136.280,0.147,94.587,0.536,690729.070,5335874.970,690997.090,5336111.925,357.746,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C368,368,no,,22,13,5,3,0,2,1_textureless:2;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:3,3,무텍스처:2;복합(소형+재질):1,DEBY_LOD2_104586480,1.220,136.065,0.144,90.730,0.542,690729.070,5335874.970,690997.090,5336111.925,357.746,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4907184;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C369,369,no,,30,18,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.485,135.280,0.144,85.344,0.549,690729.070,5335874.970,690997.090,5336116.120,360.539,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C370,370,no,,29,17,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.650,135.580,0.140,86.069,0.549,690729.070,5335874.970,690997.090,5336116.120,360.539,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C371,371,no,,29,17,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.650,135.580,0.140,86.069,0.549,690729.070,5335874.970,690997.090,5336116.120,360.539,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C372,372,no,,27,16,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.700,135.850,0.140,86.872,0.549,690729.070,5335874.970,690997.090,5336116.120,360.539,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C373,373,no,,28,16,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.675,135.715,0.135,86.471,0.549,690729.070,5335874.970,690997.090,5336116.120,360.539,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C374,374,no,,26,15,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.860,136.065,0.144,90.730,0.542,690729.070,5335874.970,690997.090,5336116.120,360.539,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C375,375,no,,25,15,6,4,0,2,1_textureless:3;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:4,4,무텍스처:2;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,1.020,136.280,0.147,94.587,0.549,690729.070,5335874.970,690997.090,5336116.120,360.539,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C376,376,no,,30,19,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.675,135.715,0.157,86.471,0.549,690729.070,5335874.970,690997.090,5336124.070,365.904,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C377,377,no,,29,18,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.700,135.850,0.147,86.872,0.549,690729.070,5335874.970,690997.090,5336124.070,365.904,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C378,378,no,,30,18,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.675,135.715,0.144,86.471,0.549,690729.070,5335874.970,690997.090,5336124.070,365.904,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C379,379,no,,28,17,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.860,136.065,0.144,90.730,0.549,690729.070,5335874.970,690997.090,5336124.070,365.904,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C380,380,no,,29,17,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.700,135.850,0.140,86.872,0.549,690729.070,5335874.970,690997.090,5336124.070,365.904,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C381,381,no,,29,18,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.700,135.850,0.140,86.872,0.549,690729.070,5335874.970,691230.160,5336124.070,559.591,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_4959320;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C382,382,no,,28,17,7,5,0,2,1_textureless:4;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,무텍스처:2;복합(소형+가림):1;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,0.860,136.065,0.144,90.730,0.542,690729.070,5335874.970,691230.160,5336124.070,559.591,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_4959320;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C383,383,no,,27,17,6,4,0,2,1_textureless:3;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:4,4,무텍스처:2;복합(소형+재질):1;복합(저조도+가림):1,DEBY_LOD2_104586480,1.020,136.280,0.147,94.587,0.549,690729.070,5335874.970,691230.160,5336124.070,559.591,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_4959320;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C384,384,no,,26,17,5,3,0,2,1_textureless:2;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:3,3,무텍스처:2;복합(소형+재질):1,DEBY_LOD2_104586480,1.220,138.250,0.158,95.482,0.542,690729.070,5335874.970,691230.160,5336124.070,559.591,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908168;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_4959320;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C385,385,no,,24,16,5,3,0,2,1_textureless:2;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:3,3,무텍스처:2;복합(소형+재질):1,DEBY_LOD2_104586480,1.220,138.250,0.158,95.482,0.521,690729.070,5335874.970,691230.160,5336124.070,559.591,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_4959320;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C386,386,no,,25,16,5,3,0,2,1_textureless:2;2_assembly:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:3,3,무텍스처:2;복합(소형+재질):1,DEBY_LOD2_104586480,1.020,136.280,0.147,94.587,0.536,690729.070,5335874.970,691230.160,5336124.070,559.591,0,present,yes,present,yes,present,no,DEBY_LOD2_104586480;DEBY_LOD2_108247349;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4907520;DEBY_LOD2_4907521;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_4908354;DEBY_LOD2_4959320;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
