run_id,building_id,arm,replicate,delta_m,cell_ix,cell_iy,cell_center_x,cell_center_y,region,p0_base_signed_error_m,perturbed_p0_signed_error_m,perturbed_p0_abs_error_m,post_gs_point_count,post_gs_signed_error_m,post_gs_abs_error_m,return_amount_m,return_condition_met,coverage_grid_m,score_status
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381590,10672053,690795.250000000,5336026.750000000,edge,0.091654148,-0.408345852,0.408345852,2,0.107000000,0.107000000,0.301345852,true,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381590,10672054,690795.250000000,5336027.250000000,edge,0.083699047,-0.416300953,0.416300953,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381590,10672055,690795.075508596,5336027.555713531,edge,0.077368954,-0.422631046,0.422631046,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381591,10672042,690795.903228690,5336021.460000000,edge,0.184157917,-0.315842083,0.315842083,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381591,10672043,690795.750000000,5336021.750000000,edge,0.178040453,-0.321959547,0.321959547,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381591,10672044,690795.750000000,5336022.250000000,edge,0.170198009,-0.329801991,0.329801991,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381591,10672045,690795.750000000,5336022.750000000,edge,0.161616142,-0.338383858,0.338383858,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381591,10672046,690795.750000000,5336023.250000000,edge,0.153034275,-0.346965725,0.346965725,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381591,10672047,690795.750000000,5336023.750000000,edge,0.144452408,-0.355547592,0.355547592,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381591,10672048,690795.750000000,5336024.250000000,interior,0.135870541,-0.364129459,0.364129459,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381591,10672049,690795.750000000,5336024.750000000,interior,0.127288674,-0.372711326,0.372711326,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381591,10672050,690795.750000000,5336025.250000000,interior,0.118706807,-0.381293193,0.381293193,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381591,10672051,690795.750000000,5336025.750000000,interior,0.110124940,-0.389875060,0.389875060,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381591,10672052,690795.750000000,5336026.250000000,interior,0.101543073,-0.398456927,0.398456927,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381591,10672053,690795.750000000,5336026.750000000,edge,0.092961206,-0.407038794,0.407038794,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381591,10672054,690795.750000000,5336027.250000000,edge,0.086589124,-0.413410876,0.413410876,2,0.457000000,0.457000000,-0.043589124,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381592,10672043,690796.041099222,5336021.777631579,edge,0.179066582,-0.320933418,0.320933418,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381592,10672044,690796.250000000,5336022.250000000,edge,0.171187203,-0.328812797,0.328812797,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381592,10672045,690796.250000000,5336022.750000000,edge,0.163615097,-0.336384903,0.336384903,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381592,10672046,690796.250000000,5336023.250000000,edge,0.154341333,-0.345658667,0.345658667,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381592,10672047,690796.250000000,5336023.750000000,edge,0.145759466,-0.354240534,0.354240534,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381592,10672048,690796.250000000,5336024.250000000,edge,0.137177599,-0.362822401,0.362822401,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381592,10672049,690796.250000000,5336024.750000000,edge,0.128595732,-0.371404268,0.371404268,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381592,10672050,690796.250000000,5336025.250000000,interior,0.120013864,-0.379986136,0.379986136,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381592,10672051,690796.250000000,5336025.750000000,interior,0.111431997,-0.388568003,0.388568003,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381592,10672052,690796.250000000,5336026.250000000,edge,0.102850130,-0.397149870,0.397149870,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381592,10672053,690796.250000000,5336026.750000000,edge,0.094268263,-0.405731737,0.405731737,1,0.457000000,0.457000000,-0.051268263,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381592,10672054,690796.125000000,5336027.150274841,edge,0.087071288,-0.412928712,0.412928712,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381593,10672045,690796.508511673,5336022.953947369,edge,0.160098481,-0.339901519,0.339901519,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381593,10672046,690796.563229572,5336023.250000000,edge,0.155160151,-0.344839849,0.344839849,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381593,10672047,690796.750000000,5336023.750000000,edge,0.146819861,-0.353180139,0.353180139,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381593,10672048,690796.750000000,5336024.250000000,edge,0.140476851,-0.359523149,0.359523149,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381593,10672049,690796.750000000,5336024.750000000,edge,0.129902789,-0.370097211,0.370097211,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381593,10672050,690796.750000000,5336025.250000000,edge,0.121320922,-0.378679078,0.378679078,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381593,10672051,690796.750000000,5336025.750000000,edge,0.112739055,-0.387260945,0.387260945,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381593,10672052,690796.750000000,5336026.250000000,edge,0.104157188,-0.395842812,0.395842812,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381593,10672053,690796.750000000,5336026.750000000,edge,0.096660211,-0.403339789,0.403339789,2,0.432000000,0.432000000,-0.028660211,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381593,10672054,690796.539333811,5336027.029022198,edge,0.090235553,-0.409764447,0.409764447,1,0.457000000,0.457000000,-0.047235553,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381594,10672048,690797.022130350,5336024.380263157,edge,0.136960234,-0.363039766,0.363039766,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381594,10672049,690797.090466926,5336024.750000000,edge,0.130792809,-0.369207191,0.369207191,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381594,10672050,690797.250000000,5336025.250000000,edge,0.122452519,-0.377547481,0.377547481,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381594,10672051,690797.250000000,5336025.750000000,edge,0.113075007,-0.386924993,0.386924993,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381594,10672052,690797.250000000,5336026.250000000,edge,0.105464246,-0.394535754,0.394535754,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381594,10672053,690797.250000000,5336026.750000000,edge,0.099550287,-0.400449713,0.400449713,3,0.407000000,0.407000000,-0.006550287,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381595,10672051,690797.535749027,5336025.806578947,edge,0.113821988,-0.386178012,0.386178012,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381595,10672052,690797.617704280,5336026.250000000,edge,0.106425467,-0.393574533,0.393574533,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_dz_m0p5_r1,DEBY_LOD2_8568391,a1,r1,-0.500000000,1381595,10672053,690797.587500001,5336026.624561310,edge,0.099917639,-0.400082361,0.400082361,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381572,10672049,690786.449901961,5336024.975000000,edge,0.099115304,0.099115304,0.099115304,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381572,10672050,690786.477401961,5336025.115250001,edge,0.096779978,0.096779978,0.096779978,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381573,10672049,690786.874999999,5336024.817071130,edge,0.102937208,0.102937208,0.102937208,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381573,10672050,690786.750000000,5336025.250000000,edge,0.093270716,0.093270716,0.093270716,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381573,10672051,690786.750000000,5336025.750000000,edge,0.086864182,0.086864182,0.086864182,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381573,10672052,690786.949901961,5336026.250000000,edge,0.078538600,0.078538600,0.078538600,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381573,10672053,690786.999460784,5336026.502750000,edge,0.074330019,0.074330019,0.074330019,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381574,10672049,690787.250000000,5336024.750000000,edge,0.103139837,0.103139837,0.103139837,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381574,10672050,690787.250000000,5336025.250000000,edge,0.096486825,0.096486825,0.096486825,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381574,10672051,690787.250000000,5336025.750000000,edge,0.087904958,0.087904958,0.087904958,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381574,10672052,690787.250000000,5336026.250000000,edge,0.079323091,0.079323091,0.079323091,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381574,10672053,690787.250000000,5336026.750000000,edge,0.070820757,0.070820757,0.070820757,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381574,10672054,690787.395980392,5336027.250000000,edge,0.062540967,0.062540967,0.062540967,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381574,10672055,690787.472500000,5336027.640250000,edge,0.056042851,0.056042851,0.056042851,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381575,10672048,690787.902174222,5336024.427756276,edge,0.112304457,0.112304457,0.112304457,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381575,10672049,690787.750000000,5336024.750000000,edge,0.106031308,0.106031308,0.106031308,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381575,10672050,690787.750000000,5336025.250000000,edge,0.097793883,0.097793883,0.097793883,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381575,10672051,690787.750000000,5336025.750000000,edge,0.089212016,0.089212016,0.089212016,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381575,10672052,690787.750000000,5336026.250000000,edge,0.080630149,0.080630149,0.080630149,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381575,10672053,690787.750000000,5336026.750000000,edge,0.072048282,0.072048282,0.072048282,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381575,10672054,690787.750000000,5336027.250000000,edge,0.063466415,0.063466415,0.063466415,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381575,10672055,690787.750000000,5336027.750000000,edge,0.056768268,0.056768268,0.056768268,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381575,10672056,690787.750000000,5336028.250000000,edge,0.046543333,0.046543333,0.046543333,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381575,10672057,690787.940098039,5336028.750000000,edge,0.038217752,0.038217752,0.038217752,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381575,10672058,690787.994558824,5336029.027750000,edge,0.033592892,0.033592892,0.033592892,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381576,10672048,690788.375000000,5336024.263200837,edge,0.116364864,0.116364864,0.116364864,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381576,10672049,690788.250000000,5336024.750000000,edge,0.107682808,0.107682808,0.107682808,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381576,10672050,690788.250000000,5336025.250000000,edge,0.099100941,0.099100941,0.099100941,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381576,10672051,690788.250000000,5336025.750000000,interior,0.090519074,0.090519074,0.090519074,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381576,10672052,690788.250000000,5336026.250000000,interior,0.081937207,0.081937207,0.081937207,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381576,10672053,690788.250000000,5336026.750000000,interior,0.073355340,0.073355340,0.073355340,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381576,10672054,690788.250000000,5336027.250000000,edge,0.064773473,0.064773473,0.064773473,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381576,10672055,690788.250000000,5336027.750000000,edge,0.056191606,0.056191606,0.056191606,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381576,10672056,690788.250000000,5336028.250000000,edge,0.047609738,0.047609738,0.047609738,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381576,10672057,690788.250000000,5336028.750000000,edge,0.039027871,0.039027871,0.039027871,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381576,10672058,690788.250000000,5336029.250000000,edge,0.030083630,0.030083630,0.030083630,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381576,10672059,690788.386176471,5336029.750000000,edge,0.022220118,0.022220118,0.022220118,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381576,10672060,690788.413521432,5336030.029709302,edge,0.017490745,0.017490745,0.017490745,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381577,10672047,690788.990701134,5336023.993132845,edge,0.122609753,0.122609753,0.122609753,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381577,10672048,690788.750000000,5336024.250000000,edge,0.116105185,0.116105185,0.116105185,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381577,10672049,690788.750000000,5336024.750000000,edge,0.108989866,0.108989866,0.108989866,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381577,10672050,690788.750000000,5336025.250000000,interior,0.100407999,0.100407999,0.100407999,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381577,10672051,690788.750000000,5336025.750000000,interior,0.091826131,0.091826131,0.091826131,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381577,10672052,690788.750000000,5336026.250000000,interior,0.083244264,0.083244264,0.083244264,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381577,10672053,690788.750000000,5336026.750000000,interior,0.074662397,0.074662397,0.074662397,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381577,10672054,690788.750000000,5336027.250000000,interior,0.066080530,0.066080530,0.066080530,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381577,10672055,690788.750000000,5336027.750000000,interior,0.057498663,0.057498663,0.057498663,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381577,10672056,690788.750000000,5336028.250000000,edge,0.048916796,0.048916796,0.048916796,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381577,10672057,690788.750000000,5336028.750000000,edge,0.040334929,0.040334929,0.040334929,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381577,10672058,690788.750000000,5336029.250000000,edge,0.031753062,0.031753062,0.031753062,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381577,10672059,690788.750000000,5336029.750000000,edge,0.024673385,0.024673385,0.024673385,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381577,10672060,690788.506382521,5336030.004709302,edge,0.018162588,0.018162588,0.018162588,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381578,10672047,690789.374999999,5336023.893953975,edge,0.125316634,0.125316634,0.125316634,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381578,10672048,690789.250000000,5336024.250000000,edge,0.118878790,0.118878790,0.118878790,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381578,10672049,690789.250000000,5336024.750000000,edge,0.110296923,0.110296923,0.110296923,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381578,10672050,690789.250000000,5336025.250000000,interior,0.101715056,0.101715056,0.101715056,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381578,10672051,690789.250000000,5336025.750000000,interior,0.093133189,0.093133189,0.093133189,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381578,10672052,690789.250000000,5336026.250000000,interior,0.084551322,0.084551322,0.084551322,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381578,10672053,690789.250000000,5336026.750000000,interior,0.075969455,0.075969455,0.075969455,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381578,10672054,690789.250000000,5336027.250000000,interior,0.067387588,0.067387588,0.067387588,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381578,10672055,690789.250000000,5336027.750000000,interior,0.058805721,0.058805721,0.058805721,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381578,10672056,690789.250000000,5336028.250000000,interior,0.050223854,0.050223854,0.050223854,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381578,10672057,690789.250000000,5336028.750000000,edge,0.041641987,0.041641987,0.041641987,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381578,10672058,690789.250000000,5336029.250000000,edge,0.033060120,0.033060120,0.033060120,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381578,10672059,690789.125000000,5336029.732727272,edge,0.024447953,0.024447953,0.024447953,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381579,10672047,690789.750000000,5336023.750000000,edge,0.126179061,0.126179061,0.126179061,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381579,10672048,690789.750000000,5336024.250000000,edge,0.120185848,0.120185848,0.120185848,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381579,10672049,690789.750000000,5336024.750000000,edge,0.111603981,0.111603981,0.111603981,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381579,10672050,690789.750000000,5336025.250000000,interior,0.103022114,0.103022114,0.103022114,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381579,10672051,690789.750000000,5336025.750000000,interior,0.094440247,0.094440247,0.094440247,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381579,10672052,690789.750000000,5336026.250000000,interior,0.085858380,0.085858380,0.085858380,0,,,,false,0.500000000,complete
gs_e5_C001_s3ap_b8568391_a1_r1,DEBY_LOD2_8568391,a1,r1,0.000000000,1381579,10672053,690789.750000000,5336026.750000000,interior,0.077276513,0.077276513,0.077276513,0,,,,false,0.500000000,complete
