bid,source,stage3_algo_version,metric_version,status,n_faces,n_roof_faces,n_wall_faces,n_ground_faces,roof_cov,wall_cov,ground_cov,semantic_face_acc,face_planarity_mean,face_planarity_max,support_coverage,F,precision,recall,h_err,vol_ratio,hausdorff,chamfer,footprint_IoU,edge_ok,open_edges,nonmanifold_edges,roof_wall_adjacency_count,wall_ground_adjacency_count,shell_completeness,metric_artifact_dir,readout_artifact_dir,failure_reason
B126,E3_Baseline_primitive,Stage3Algo-v1,Metric-v0,OK,49,23,25,1,0.13266666666666665,0.6046666666666667,0.0,0.7521666666666667,2.685072736587199e-15,1.0902761487786074e-14,0.21933333333333335,0.41591069761237826,0.43216666666666664,0.4008333333333333,0.841589206280247,0.6654202487506308,5.447119171630939,1.0914589111971549,1.0,True,0,0,25,25,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E3_Baseline_primitive/B126,
B126,E4_Mutual_primitive,Stage3Algo-v1,Metric-v0,OK,49,23,25,1,0.127,0.59,0.0,0.753,2.7425922342163533e-15,1.0403161126704753e-14,0.232,0.42120539651201055,0.44133333333333336,0.4028333333333333,0.8237954397920575,0.6616086883770352,5.4583785576495325,1.090753564882637,1.0,True,0,0,25,25,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E4_Mutual_primitive/B126,
B50,E0_GT_clean_upper_bound,Stage3Algo-v1,Metric-v0,OK,19,8,10,1,0.6543333333333333,0.944,1.0,0.9508333333333333,8.523418812942174e-16,4.1534561828299085e-15,0.8013333333333333,0.9450143125844942,0.9571666666666667,0.9331666666666667,0.35700000000000287,0.9689558267934505,1.6963891885548588,0.22099730128601303,1.0,True,0,0,10,10,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E0_GT_clean_upper_bound/B50,
B50,E1_Baseline_rendered,Stage3Algo-v1,Metric-v0,SOURCE_MISSING,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E1_Baseline_rendered/B50,source artifact unavailable
B50,E2_Mutual_rendered,Stage3Algo-v1,Metric-v0,OK,19,8,10,1,0.5576666666666666,0.9536666666666667,1.0,0.9283333333333333,9.719845997786263e-16,3.4024458178222215e-15,0.426,0.9383333037300178,0.9381666666666667,0.9385,0.27220380881142603,1.0043667724221053,1.562614828842291,0.22685344626593257,1.0,True,0,0,10,10,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E2_Mutual_rendered/B50,
B50,E3_Baseline_primitive,Stage3Algo-v1,Metric-v0,OK,19,8,10,1,0.4693333333333333,0.3526666666666667,0.0,0.7005,8.248483488098912e-16,3.376300065592299e-15,0.48633333333333334,0.4678696490953647,0.7186666666666667,0.3468333333333333,10.784953624725349,0.352105084722643,10.306308621159863,2.1133730006046285,1.0,True,0,0,10,10,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E3_Baseline_primitive/B50,
B50,E4_Mutual_primitive,Stage3Algo-v1,Metric-v0,OK,19,8,10,1,0.552,0.9426666666666667,0.0,0.912,8.727923972532196e-16,3.376300065592299e-15,0.39233333333333337,0.8407497935044769,0.8403333333333334,0.8411666666666666,0.2190682791471481,1.0203464722006441,1.8750767213051716,0.28831019593201146,1.0,True,0,0,10,10,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E4_Mutual_primitive/B50,
B104,E0_GT_clean_upper_bound,Stage3Algo-v1,Metric-v0,OK,7,2,4,1,1.0,1.0,1.0,0.9705,2.1819902578631266e-15,6.791255390804561e-15,0.997,1.0,1.0,1.0,0.0,1.0000000000000053,0.25351624369174525,0.06511118116902322,1.0,True,0,0,4,4,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E0_GT_clean_upper_bound/B104,
B104,E1_Baseline_rendered,Stage3Algo-v1,Metric-v0,SOURCE_MISSING,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E1_Baseline_rendered/B104,source artifact unavailable
B104,E2_Mutual_rendered,Stage3Algo-v1,Metric-v0,OK,7,2,4,1,1.0,0.9223333333333333,0.0,0.8225,2.209504231261536e-15,6.924412099839007e-15,0.7333333333333334,0.8331299266195172,0.8903333333333333,0.7828333333333334,0.6116163007342417,0.7344324374550641,0.759673032242964,0.21788578140707418,1.0,True,0,0,4,4,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E2_Mutual_rendered/B104,
B104,E3_Baseline_primitive,Stage3Algo-v1,Metric-v0,OK,7,2,4,1,1.0,1.0,0.0,0.8841666666666667,2.199623246342372e-15,6.924412099839007e-15,0.44366666666666665,0.8689414768013274,0.8336666666666667,0.9073333333333333,0.6171760262351902,1.1542200531368818,0.56208996696299,0.14332644479614742,1.0,True,0,0,4,4,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E3_Baseline_primitive/B104,
B104,E4_Mutual_primitive,Stage3Algo-v1,Metric-v0,OK,7,2,4,1,1.0,0.4043333333333333,0.0,0.6123333333333333,2.217162527712879e-15,6.924412099839007e-15,0.537,0.5616152208621608,0.8276666666666667,0.425,2.5578893592527616,0.2662077723022778,2.6368453469944586,0.6701357652545332,1.0,True,0,0,4,4,CLOSED,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase4_optional_stage3_v1_metric_v0,results/footprint_conditioned_readout/Stage3_v1_auditable_readout_FC_S1_v0_v1_comparison/phase2_stage3_v1_readout/E4_Mutual_primitive/B104,
